precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.028,0.999
0.029,0.998
0.031,0.998
0.033,0.998
0.036,0.998
0.039,0.997
0.043,0.997
0.047,0.995
0.051,0.994
0.057,0.994
0.062,0.993
0.067,0.992
0.073,0.990
0.078,0.990
0.084,0.989
0.090,0.989
0.096,0.987
0.102,0.985
0.107,0.985
0.113,0.985
0.119,0.984
0.125,0.984
0.130,0.982
0.135,0.982
0.140,0.980
0.145,0.980
0.150,0.980
0.155,0.979
0.160,0.979
0.166,0.979
0.170,0.978
0.175,0.978
0.179,0.976
0.183,0.976
0.187,0.974
0.191,0.972
0.195,0.972
0.200,0.972
0.204,0.972
0.209,0.972
0.213,0.972
0.217,0.971
0.221,0.971
0.225,0.970
0.228,0.969
0.232,0.969
0.236,0.969
0.241,0.968
0.245,0.968
0.249,0.967
0.253,0.967
0.257,0.966
0.260,0.966
0.263,0.964
0.266,0.964
0.271,0.963
0.274,0.962
0.278,0.960
0.282,0.960
0.285,0.960
0.289,0.959
0.291,0.958
0.295,0.958
0.298,0.958
0.302,0.958
0.305,0.958
0.307,0.955
0.309,0.954
0.312,0.954
0.315,0.954
0.318,0.954
0.321,0.953
0.324,0.952
0.328,0.952
0.331,0.951
0.334,0.951
0.336,0.951
0.338,0.948
0.342,0.948
0.343,0.948
0.347,0.948
0.350,0.948
0.353,0.948
0.355,0.948
0.358,0.948
0.361,0.948
0.365,0.948
0.368,0.948
0.370,0.948
0.374,0.948
0.377,0.948
0.380,0.948
0.382,0.947
0.385,0.947
0.389,0.947
0.391,0.947
0.393,0.947
0.397,0.946
0.400,0.946
0.402,0.946
0.406,0.946
0.408,0.945
0.411,0.945
0.414,0.945
0.417,0.944
0.420,0.944
0.423,0.941
0.425,0.941
0.427,0.941
0.429,0.939
0.431,0.939
0.433,0.939
0.436,0.939
0.437,0.938
0.440,0.938
0.443,0.938
0.445,0.937
0.449,0.937
0.453,0.937
0.454,0.937
0.456,0.937
0.457,0.936
0.460,0.936
0.461,0.936
0.464,0.936
0.466,0.936
0.469,0.936
0.472,0.936
0.474,0.935
0.476,0.935
0.479,0.935
0.481,0.935
0.483,0.935
0.485,0.935
0.488,0.935
0.491,0.933
0.493,0.933
0.496,0.933
0.497,0.932
0.499,0.932
0.501,0.932
0.502,0.932
0.504,0.932
0.505,0.932
0.508,0.932
0.509,0.932
0.511,0.932
0.513,0.930
0.515,0.930
0.517,0.930
0.518,0.930
0.520,0.930
0.522,0.930
0.523,0.930
0.525,0.929
0.527,0.929
0.529,0.929
0.530,0.929
0.532,0.929
0.534,0.927
0.537,0.927
0.539,0.927
0.540,0.927
0.541,0.927
0.542,0.925
0.544,0.925
0.545,0.924
0.547,0.924
0.549,0.924
0.550,0.924
0.551,0.923
0.553,0.923
0.555,0.923
0.557,0.923
0.558,0.923
0.559,0.923
0.561,0.922
0.563,0.922
0.565,0.922
0.567,0.922
0.569,0.922
0.570,0.921
0.571,0.921
