threshold,true positive rate,false positive rate
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.991
0.025,1.000,0.984
0.026,1.000,0.971
0.027,1.000,0.954
0.028,1.000,0.929
0.029,0.999,0.896
0.030,0.998,0.854
0.031,0.998,0.803
0.032,0.998,0.747
0.033,0.998,0.686
0.034,0.997,0.627
0.035,0.997,0.569
0.036,0.995,0.516
0.037,0.994,0.466
0.038,0.994,0.420
0.039,0.993,0.384
0.040,0.992,0.350
0.041,0.990,0.320
0.042,0.990,0.295
0.043,0.989,0.273
0.044,0.989,0.253
0.045,0.987,0.235
0.046,0.985,0.221
0.047,0.985,0.208
0.048,0.985,0.197
0.049,0.984,0.186
0.050,0.984,0.175
0.051,0.982,0.167
0.052,0.982,0.160
0.053,0.980,0.153
0.054,0.980,0.147
0.055,0.980,0.141
0.056,0.979,0.135
0.057,0.979,0.130
0.058,0.979,0.125
0.059,0.978,0.121
0.060,0.978,0.117
0.061,0.976,0.114
0.062,0.976,0.110
0.063,0.974,0.108
0.064,0.972,0.105
0.065,0.972,0.102
0.066,0.972,0.099
0.068,0.972,0.094
0.069,0.972,0.091
0.070,0.971,0.089
0.071,0.971,0.087
0.072,0.970,0.085
0.073,0.969,0.083
0.074,0.969,0.081
0.075,0.969,0.080
0.076,0.968,0.077
0.077,0.968,0.076
0.078,0.967,0.074
0.079,0.967,0.072
0.080,0.966,0.071
0.081,0.966,0.070
0.082,0.964,0.069
0.083,0.964,0.067
0.084,0.963,0.066
0.085,0.962,0.065
0.086,0.960,0.063
0.087,0.960,0.062
0.088,0.960,0.061
0.089,0.959,0.060
0.090,0.958,0.059
0.091,0.958,0.058
0.092,0.958,0.057
0.093,0.958,0.056
0.094,0.958,0.055
0.095,0.955,0.055
0.096,0.954,0.054
0.097,0.954,0.053
0.098,0.954,0.053
0.099,0.954,0.052
0.101,0.952,0.050
0.102,0.952,0.050
0.103,0.951,0.049
0.104,0.951,0.048
0.105,0.951,0.048
0.106,0.948,0.047
0.107,0.948,0.046
0.108,0.948,0.046
0.109,0.948,0.045
0.110,0.948,0.045
0.111,0.948,0.044
0.112,0.948,0.044
0.113,0.948,0.043
0.114,0.948,0.043
0.115,0.948,0.042
0.116,0.948,0.041
0.117,0.948,0.041
0.118,0.948,0.040
0.119,0.948,0.040
0.120,0.948,0.039
0.121,0.947,0.039
0.122,0.947,0.038
0.123,0.947,0.038
0.124,0.947,0.037
0.125,0.947,0.037
0.126,0.946,0.037
0.127,0.946,0.036
0.128,0.946,0.036
0.129,0.946,0.035
0.130,0.945,0.035
0.131,0.945,0.034
0.132,0.945,0.034
0.133,0.944,0.034
0.134,0.944,0.033
0.135,0.941,0.033
0.137,0.941,0.032
0.138,0.939,0.032
0.139,0.939,0.031
0.140,0.939,0.031
0.141,0.939,0.031
0.142,0.938,0.031
0.143,0.938,0.030
0.144,0.938,0.030
0.145,0.937,0.030
0.147,0.937,0.029
0.148,0.937,0.029
0.149,0.937,0.028
0.150,0.936,0.028
0.151,0.936,0.028
0.152,0.936,0.028
0.153,0.936,0.027
0.154,0.936,0.027
0.155,0.936,0.027
0.156,0.936,0.027
0.157,0.935,0.026
0.158,0.935,0.026
0.159,0.935,0.026
0.163,0.935,0.025
0.164,0.933,0.025
0.165,0.933,0.024
0.166,0.933,0.024
0.167,0.932,0.024
0.168,0.932,0.024
0.169,0.932,0.024
0.170,0.932,0.024
0.171,0.932,0.023
0.172,0.932,0.023
0.173,0.932,0.023
0.175,0.932,0.023
0.176,0.930,0.022
0.177,0.930,0.022
0.179,0.930,0.022
0.180,0.930,0.022
0.181,0.930,0.022
0.182,0.930,0.022
0.183,0.929,0.021
0.185,0.929,0.021
0.186,0.929,0.021
0.187,0.929,0.021
0.188,0.927,0.020
0.190,0.927,0.020
0.191,0.927,0.020
0.192,0.927,0.020
0.193,0.925,0.020
0.194,0.925,0.020
0.195,0.924,0.020
0.197,0.924,0.019
0.198,0.924,0.019
0.199,0.923,0.019
0.200,0.923,0.019
0.202,0.923,0.019
0.204,0.923,0.019
0.205,0.923,0.018
0.206,0.922,0.018
0.210,0.922,0.018
0.211,0.921,0.018
0.212,0.921,0.018
0.213,0.920,0.017
0.214,0.920,0.017
0.215,0.920,0.017
0.216,0.920,0.017
0.217,0.918,0.017
0.218,0.916,0.017
0.219,0.916,0.017
0.220,0.916,0.017
0.225,0.916,0.016
0.226,0.916,0.016
0.227,0.916,0.016
0.228,0.914,0.016
0.229,0.914,0.016
0.230,0.914,0.016
0.231,0.913,0.015
0.232,0.913,0.015
0.233,0.913,0.015
0.236,0.913,0.015
0.237,0.912,0.015
0.238,0.912,0.015
0.241,0.912,0.015
0.242,0.912,0.015
0.243,0.912,0.015
0.244,0.912,0.014
0.245,0.910,0.014
0.246,0.910,0.014
0.247,0.910,0.014
0.248,0.910,0.014
0.249,0.910,0.014
0.250,0.910,0.014
0.251,0.910,0.014
0.252,0.909,0.014
0.253,0.909,0.014
0.254,0.908,0.014
0.255,0.907,0.014
0.256,0.907,0.014
0.257,0.907,0.014
0.258,0.907,0.013
0.259,0.906,0.013
0.261,0.906,0.013
0.262,0.906,0.013
0.263,0.906,0.013
0.264,0.904,0.013
0.265,0.904,0.013
0.266,0.904,0.013
0.267,0.904,0.013
0.268,0.904,0.013
0.269,0.904,0.013
0.271,0.904,0.012
0.272,0.902,0.012
0.273,0.902,0.012
0.275,0.902,0.012
0.276,0.902,0.012
0.277,0.902,0.012
0.279,0.902,0.012
0.280,0.902,0.012
0.281,0.902,0.012
0.282,0.900,0.011
0.283,0.899,0.011
0.284,0.899,0.011
0.285,0.899,0.011
0.287,0.898,0.011
0.289,0.898,0.011
0.291,0.898,0.011
0.293,0.898,0.011
0.294,0.897,0.011
0.296,0.897,0.011
0.297,0.896,0.011
0.298,0.896,0.011
0.299,0.896,0.011
0.301,0.893,0.011
0.302,0.893,0.010
0.304,0.892,0.010
0.306,0.892,0.010
0.307,0.892,0.010
0.308,0.891,0.010
0.310,0.890,0.010
0.311,0.890,0.010
0.312,0.890,0.010
0.313,0.890,0.010
0.314,0.889,0.010
0.315,0.889,0.010
0.316,0.889,0.010
0.318,0.889,0.010
0.319,0.889,0.010
0.320,0.889,0.010
0.324,0.889,0.010
0.326,0.889,0.010
0.332,0.889,0.009
0.334,0.889,0.009
0.335,0.887,0.009
0.336,0.887,0.009
0.337,0.887,0.009
