threshold,precision,recall
0.904,0.995,0.445
0.905,0.995,0.442
0.906,0.995,0.440
0.907,0.995,0.439
0.908,0.995,0.435
0.909,0.995,0.431
0.910,0.995,0.426
0.911,0.995,0.425
0.912,0.995,0.420
0.913,0.995,0.419
0.914,0.994,0.410
0.915,0.994,0.409
0.916,0.994,0.405
0.917,0.997,0.404
0.918,0.997,0.401
0.919,0.997,0.397
0.920,0.997,0.392
0.922,0.997,0.386
0.923,0.997,0.383
0.924,0.997,0.378
0.925,0.997,0.375
0.926,0.997,0.370
0.927,0.997,0.369
0.928,0.997,0.364
0.929,0.997,0.361
0.930,0.997,0.350
0.931,0.997,0.347
0.932,0.997,0.342
0.933,0.997,0.336
0.934,0.997,0.333
0.935,0.996,0.326
0.936,0.996,0.319
0.937,0.996,0.305
0.938,1.000,0.303
0.939,1.000,0.300
0.940,1.000,0.296
0.941,1.000,0.290
0.942,1.000,0.278
0.943,1.000,0.269
0.944,1.000,0.262
0.945,1.000,0.255
0.946,1.000,0.247
0.947,1.000,0.237
0.948,1.000,0.231
0.949,1.000,0.222
0.950,1.000,0.214
0.951,1.000,0.208
0.952,1.000,0.201
0.953,1.000,0.195
0.954,1.000,0.187
0.955,1.000,0.172
0.956,1.000,0.164
0.957,1.000,0.154
0.958,1.000,0.149
0.959,1.000,0.146
0.960,1.000,0.144
0.961,1.000,0.138
0.962,1.000,0.131
0.963,1.000,0.122
0.964,1.000,0.113
0.965,1.000,0.106
0.966,1.000,0.102
0.967,1.000,0.098
0.968,1.000,0.091
0.969,1.000,0.082
0.970,1.000,0.072
0.971,1.000,0.068
0.972,1.000,0.062
0.973,1.000,0.056
0.974,1.000,0.049
0.975,1.000,0.044
0.976,1.000,0.040
0.977,1.000,0.036
0.978,1.000,0.028
0.979,1.000,0.024
0.980,1.000,0.016
0.981,1.000,0.014
0.982,1.000,0.013
0.983,1.000,0.009
0.984,1.000,0.007
0.985,1.000,0.006
0.986,1.000,0.005
0.988,1.000,0.002
0.991,1.000,0.001
