precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.029,1.000
0.030,1.000
0.033,1.000
0.035,0.999
0.039,0.999
0.042,0.998
0.047,0.998
0.051,0.998
0.057,0.998
0.062,0.998
0.068,0.997
0.073,0.995
0.079,0.994
0.086,0.994
0.092,0.993
0.097,0.990
0.103,0.989
0.109,0.987
0.115,0.987
0.120,0.987
0.126,0.987
0.132,0.984
0.138,0.984
0.143,0.982
0.149,0.982
0.155,0.980
0.161,0.980
0.167,0.980
0.172,0.980
0.177,0.979
0.182,0.979
0.188,0.978
0.193,0.977
0.198,0.976
0.203,0.976
0.208,0.975
0.211,0.975
0.216,0.972
0.221,0.972
0.227,0.971
0.231,0.971
0.235,0.971
0.240,0.971
0.244,0.970
0.249,0.970
0.252,0.969
0.257,0.968
0.261,0.968
0.264,0.966
0.269,0.966
0.274,0.966
0.278,0.966
0.281,0.964
0.285,0.964
0.288,0.963
0.291,0.963
0.294,0.963
0.298,0.962
0.301,0.961
0.305,0.961
0.307,0.961
0.312,0.961
0.316,0.961
0.320,0.959
0.322,0.959
0.326,0.959
0.330,0.959
0.334,0.959
0.336,0.959
0.340,0.959
0.343,0.959
0.345,0.958
0.348,0.958
0.351,0.956
0.354,0.956
0.357,0.956
0.360,0.956
0.362,0.956
0.366,0.955
0.368,0.955
0.370,0.955
0.374,0.955
0.376,0.955
0.379,0.955
0.382,0.955
0.384,0.955
0.388,0.955
0.392,0.955
0.394,0.955
0.397,0.955
0.400,0.953
0.403,0.953
0.405,0.951
0.408,0.951
0.410,0.951
0.413,0.951
0.416,0.951
0.421,0.951
0.423,0.951
0.426,0.949
0.428,0.949
0.432,0.949
0.435,0.949
0.437,0.949
0.440,0.948
0.442,0.948
0.445,0.948
0.446,0.947
0.449,0.947
0.451,0.947
0.453,0.945
0.454,0.945
0.456,0.945
0.458,0.945
0.461,0.945
0.464,0.945
0.465,0.945
0.467,0.945
0.468,0.945
0.471,0.945
0.474,0.944
0.475,0.943
0.476,0.943
0.479,0.943
0.480,0.943
0.482,0.943
0.483,0.943
0.484,0.940
0.485,0.940
0.487,0.940
0.490,0.940
0.491,0.939
0.493,0.939
0.495,0.939
0.498,0.939
0.499,0.939
0.501,0.939
0.502,0.939
0.504,0.938
0.506,0.938
0.507,0.937
0.509,0.936
0.511,0.935
0.512,0.933
0.515,0.933
0.516,0.933
0.518,0.933
0.520,0.933
0.522,0.933
0.523,0.933
0.525,0.932
0.525,0.932
0.526,0.932
0.528,0.932
0.530,0.932
0.532,0.931
0.533,0.930
0.536,0.930
0.537,0.930
0.539,0.930
0.540,0.930
0.542,0.930
0.546,0.929
0.548,0.929
0.551,0.929
0.552,0.929
0.554,0.929
0.555,0.929
0.557,0.929
0.559,0.929
0.561,0.929
0.563,0.929
0.566,0.929
0.568,0.929
0.572,0.929
0.573,0.929
0.574,0.929
0.577,0.929
0.579,0.929
