threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.993
0.025,1.000,0.986
0.026,1.000,0.975
0.027,1.000,0.959
0.028,1.000,0.937
0.029,1.000,0.905
0.030,1.000,0.861
0.031,1.000,0.809
0.032,1.000,0.751
0.033,0.999,0.689
0.034,0.999,0.629
0.035,0.998,0.571
0.036,0.998,0.516
0.037,0.998,0.467
0.038,0.998,0.422
0.039,0.998,0.383
0.040,0.997,0.349
0.041,0.995,0.319
0.042,0.994,0.293
0.043,0.994,0.270
0.044,0.993,0.250
0.045,0.990,0.233
0.046,0.989,0.218
0.047,0.987,0.204
0.048,0.987,0.193
0.049,0.987,0.183
0.050,0.987,0.174
0.051,0.984,0.165
0.052,0.984,0.156
0.053,0.982,0.150
0.054,0.982,0.142
0.055,0.980,0.136
0.056,0.980,0.130
0.057,0.980,0.124
0.058,0.980,0.120
0.059,0.979,0.115
0.060,0.979,0.111
0.061,0.978,0.108
0.062,0.977,0.104
0.063,0.976,0.100
0.064,0.976,0.097
0.065,0.975,0.094
0.066,0.975,0.093
0.067,0.972,0.089
0.068,0.972,0.087
0.069,0.971,0.084
0.070,0.971,0.082
0.071,0.971,0.080
0.072,0.971,0.078
0.073,0.970,0.076
0.074,0.970,0.074
0.075,0.969,0.073
0.076,0.968,0.071
0.077,0.968,0.069
0.078,0.966,0.068
0.079,0.966,0.066
0.080,0.966,0.065
0.081,0.966,0.064
0.082,0.964,0.063
0.083,0.964,0.061
0.084,0.963,0.061
0.085,0.963,0.060
0.086,0.963,0.059
0.087,0.962,0.058
0.088,0.961,0.057
0.089,0.961,0.056
0.090,0.961,0.055
0.091,0.961,0.054
0.092,0.961,0.053
0.093,0.959,0.052
0.094,0.959,0.051
0.095,0.959,0.050
0.096,0.959,0.049
0.097,0.959,0.049
0.098,0.959,0.048
0.099,0.959,0.047
0.100,0.959,0.047
0.101,0.958,0.046
0.102,0.958,0.045
0.103,0.956,0.045
0.104,0.956,0.044
0.105,0.956,0.044
0.106,0.956,0.043
0.107,0.956,0.043
0.108,0.955,0.042
0.109,0.955,0.042
0.110,0.955,0.041
0.111,0.955,0.041
0.113,0.955,0.040
0.114,0.955,0.039
0.115,0.955,0.039
0.116,0.955,0.038
0.117,0.955,0.038
0.118,0.955,0.037
0.119,0.955,0.037
0.120,0.953,0.036
0.121,0.953,0.036
0.122,0.951,0.035
0.123,0.951,0.035
0.124,0.951,0.035
0.125,0.951,0.034
0.126,0.951,0.034
0.127,0.951,0.033
0.128,0.951,0.033
0.129,0.949,0.032
0.130,0.949,0.032
0.131,0.949,0.032
0.132,0.949,0.031
0.133,0.949,0.031
0.134,0.948,0.031
0.135,0.948,0.030
0.136,0.948,0.030
0.137,0.947,0.030
0.138,0.947,0.030
0.139,0.947,0.029
0.140,0.945,0.029
0.142,0.945,0.029
0.143,0.945,0.028
0.144,0.945,0.028
0.145,0.945,0.028
0.146,0.945,0.028
0.147,0.945,0.027
0.148,0.945,0.027
0.149,0.945,0.027
0.150,0.944,0.027
0.151,0.943,0.026
0.152,0.943,0.026
0.153,0.943,0.026
0.156,0.943,0.026
0.157,0.940,0.025
0.158,0.940,0.025
0.159,0.940,0.025
0.160,0.940,0.025
0.161,0.939,0.025
0.162,0.939,0.024
0.163,0.939,0.024
0.164,0.939,0.024
0.165,0.939,0.024
0.166,0.939,0.024
0.167,0.939,0.024
0.168,0.938,0.023
0.169,0.938,0.023
0.170,0.937,0.023
0.172,0.935,0.023
0.173,0.933,0.023
0.174,0.933,0.022
0.175,0.933,0.022
0.176,0.933,0.022
0.177,0.933,0.022
0.178,0.933,0.022
0.179,0.933,0.022
0.180,0.932,0.021
0.181,0.932,0.021
0.182,0.932,0.021
0.184,0.932,0.021
0.186,0.930,0.021
0.187,0.930,0.020
0.188,0.930,0.020
0.189,0.930,0.020
0.190,0.930,0.020
0.191,0.930,0.020
0.192,0.929,0.020
0.194,0.929,0.019
0.195,0.929,0.019
0.196,0.929,0.019
0.197,0.929,0.019
0.199,0.929,0.019
0.200,0.929,0.018
0.201,0.929,0.018
0.204,0.929,0.018
0.205,0.929,0.018
0.206,0.929,0.018
0.207,0.929,0.017
0.208,0.929,0.017
0.209,0.929,0.017
0.210,0.928,0.017
0.212,0.925,0.017
0.213,0.924,0.017
0.214,0.924,0.017
0.215,0.924,0.017
0.216,0.921,0.016
0.217,0.920,0.016
0.218,0.920,0.016
0.220,0.920,0.016
0.221,0.920,0.016
0.222,0.920,0.016
0.223,0.920,0.016
0.224,0.920,0.016
0.225,0.918,0.015
0.226,0.917,0.015
0.227,0.916,0.015
0.228,0.916,0.015
0.229,0.916,0.015
0.230,0.916,0.015
0.234,0.916,0.015
0.235,0.916,0.015
0.236,0.916,0.015
0.237,0.915,0.014
0.238,0.915,0.014
0.239,0.914,0.014
0.241,0.914,0.014
0.242,0.914,0.014
0.243,0.914,0.014
0.244,0.913,0.014
0.245,0.910,0.014
0.246,0.910,0.014
0.247,0.910,0.014
0.248,0.910,0.014
0.249,0.909,0.014
0.250,0.908,0.014
0.251,0.907,0.013
0.253,0.907,0.013
0.255,0.907,0.013
0.256,0.907,0.013
0.258,0.907,0.013
0.259,0.906,0.013
0.260,0.906,0.013
0.261,0.905,0.013
0.262,0.905,0.013
0.263,0.905,0.013
0.264,0.905,0.013
0.265,0.905,0.013
0.266,0.905,0.012
0.267,0.905,0.012
0.268,0.905,0.012
0.271,0.905,0.012
0.272,0.905,0.012
0.273,0.905,0.012
0.274,0.905,0.012
0.276,0.905,0.012
0.277,0.905,0.012
0.279,0.905,0.012
0.280,0.904,0.012
0.281,0.904,0.012
0.282,0.904,0.011
0.283,0.904,0.011
