threshold,precision,recall
0.013,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.029,1.000
0.031,0.030,1.000
0.032,0.033,1.000
0.033,0.035,0.999
0.034,0.039,0.999
0.035,0.042,0.998
0.036,0.047,0.998
0.037,0.051,0.998
0.038,0.057,0.998
0.039,0.062,0.998
0.040,0.068,0.997
0.041,0.073,0.995
0.042,0.079,0.994
0.043,0.086,0.994
0.044,0.092,0.993
0.045,0.097,0.990
0.046,0.103,0.989
0.047,0.109,0.987
0.048,0.115,0.987
0.049,0.120,0.987
0.050,0.126,0.987
0.051,0.132,0.984
0.052,0.138,0.984
0.053,0.143,0.982
0.054,0.149,0.982
0.055,0.155,0.980
0.056,0.161,0.980
0.057,0.167,0.980
0.058,0.172,0.980
0.059,0.177,0.979
0.060,0.182,0.979
0.061,0.188,0.978
0.062,0.193,0.977
0.063,0.198,0.976
0.064,0.203,0.976
0.065,0.208,0.975
0.066,0.211,0.975
0.067,0.216,0.972
0.068,0.221,0.972
0.069,0.227,0.971
0.070,0.231,0.971
0.071,0.235,0.971
0.072,0.240,0.971
0.073,0.244,0.970
0.074,0.249,0.970
0.075,0.252,0.969
0.076,0.257,0.968
0.077,0.261,0.968
0.078,0.264,0.966
0.079,0.269,0.966
0.080,0.274,0.966
0.081,0.278,0.966
0.082,0.281,0.964
0.083,0.285,0.964
0.084,0.288,0.963
0.085,0.291,0.963
0.086,0.294,0.963
0.087,0.298,0.962
0.088,0.301,0.961
0.089,0.305,0.961
0.090,0.307,0.961
0.091,0.312,0.961
0.092,0.316,0.961
0.093,0.320,0.959
0.094,0.322,0.959
0.095,0.326,0.959
0.096,0.330,0.959
0.097,0.334,0.959
0.098,0.336,0.959
0.099,0.340,0.959
0.100,0.343,0.959
0.101,0.345,0.958
0.102,0.348,0.958
0.103,0.351,0.956
0.104,0.354,0.956
0.105,0.357,0.956
0.106,0.360,0.956
0.107,0.362,0.956
0.108,0.366,0.955
0.109,0.368,0.955
0.110,0.370,0.955
0.111,0.374,0.955
0.112,0.376,0.955
0.113,0.379,0.955
0.114,0.382,0.955
0.115,0.384,0.955
0.116,0.388,0.955
0.117,0.392,0.955
0.118,0.394,0.955
0.119,0.397,0.955
0.120,0.400,0.953
0.121,0.403,0.953
0.122,0.405,0.951
0.123,0.408,0.951
0.124,0.410,0.951
0.125,0.413,0.951
0.126,0.416,0.951
0.127,0.421,0.951
0.128,0.423,0.951
0.129,0.426,0.949
0.130,0.428,0.949
0.131,0.432,0.949
0.132,0.435,0.949
0.133,0.437,0.949
0.134,0.440,0.948
0.135,0.442,0.948
0.136,0.445,0.948
0.137,0.446,0.947
0.138,0.449,0.947
0.139,0.451,0.947
0.140,0.453,0.945
0.141,0.454,0.945
0.142,0.456,0.945
0.143,0.458,0.945
0.144,0.461,0.945
0.145,0.464,0.945
0.146,0.465,0.945
0.147,0.467,0.945
0.148,0.468,0.945
0.149,0.471,0.945
0.150,0.474,0.944
0.151,0.475,0.943
0.152,0.476,0.943
0.153,0.479,0.943
0.154,0.480,0.943
0.155,0.482,0.943
0.156,0.483,0.943
0.157,0.484,0.940
0.158,0.485,0.940
0.159,0.487,0.940
0.160,0.490,0.940
0.161,0.491,0.939
0.162,0.493,0.939
0.163,0.495,0.939
0.164,0.498,0.939
0.165,0.499,0.939
0.166,0.501,0.939
0.167,0.502,0.939
0.168,0.504,0.938
0.169,0.506,0.938
0.170,0.507,0.937
0.171,0.509,0.936
0.172,0.511,0.935
0.173,0.512,0.933
0.174,0.515,0.933
0.175,0.516,0.933
0.176,0.518,0.933
0.177,0.520,0.933
0.178,0.522,0.933
0.179,0.523,0.933
0.180,0.525,0.932
0.181,0.525,0.932
0.182,0.526,0.932
0.183,0.528,0.932
0.184,0.530,0.932
0.185,0.532,0.931
0.186,0.533,0.930
0.187,0.536,0.930
0.188,0.537,0.930
0.189,0.539,0.930
0.190,0.540,0.930
0.191,0.542,0.930
0.192,0.546,0.929
0.193,0.548,0.929
0.194,0.551,0.929
0.195,0.552,0.929
0.196,0.554,0.929
0.197,0.555,0.929
0.198,0.557,0.929
0.199,0.559,0.929
0.200,0.561,0.929
0.201,0.563,0.929
0.202,0.566,0.929
0.204,0.568,0.929
0.205,0.572,0.929
