threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2238
0.0300,0.1576
0.0400,0.2839
0.0500,0.4335
0.0600,0.5032
0.0700,0.5603
0.0800,0.6044
0.0900,0.6255
0.1000,0.6399
0.1100,0.6596
0.1200,0.6778
0.1300,0.6819
0.1400,0.7000
0.1500,0.7146
0.1600,0.7376
0.1700,0.7408
0.1800,0.7463
0.1900,0.7537
0.2000,0.7559
0.2100,0.7588
0.2200,0.7642
0.2300,0.7657
0.2400,0.7676
0.2500,0.7721
0.2600,0.7718
0.2700,0.7779
0.2800,0.7810
0.2900,0.7845
0.3000,0.7908
0.3100,0.7935
0.3200,0.8003
0.3300,0.7983
0.3400,0.8004
0.3500,0.8011
0.3600,0.8035
0.3700,0.8027
0.3800,0.8079
0.3900,0.8083
0.4000,0.8027
0.4100,0.8020
0.4200,0.8085
0.4300,0.8108
0.4400,0.8128
0.4500,0.8102
0.4600,0.8175
0.4700,0.8175
0.4800,0.8182
0.4900,0.8165
0.5000,0.8167
0.5100,0.8199
0.5200,0.8226
0.5300,0.8239
0.5400,0.8253
0.5500,0.8225
0.5600,0.8180
0.5700,0.8186
0.5800,0.8173
0.5900,0.8159
0.6000,0.8202
0.6100,0.8210
0.6200,0.8159
0.6300,0.8159
0.6400,0.8174
0.6500,0.8212
0.6600,0.8212
0.6700,0.8213
0.6800,0.8164
0.6900,0.8129
0.7000,0.8098
0.7100,0.8016
0.7200,0.8018
0.7300,0.7964
0.7400,0.7942
0.7500,0.7836
0.7600,0.7819
0.7700,0.7779
0.7800,0.7620
0.7900,0.7531
0.8000,0.7562
0.8100,0.7409
0.8200,0.7343
0.8300,0.7276
0.8400,0.7119
0.8500,0.7001
0.8600,0.6850
0.8700,0.6752
0.8800,0.6561
0.8900,0.6315
0.9000,0.6159
0.9100,0.5956
0.9200,0.5461
0.9300,0.4770
0.9400,0.3855
0.9500,0.2808
0.9600,0.1504
0.9700,0.0548
0.9800,0.0119
0.9900,0.0000
1.0000,0.0000
