precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.029,1.000
0.030,1.000
0.033,0.999
0.035,0.998
0.039,0.997
0.042,0.995
0.046,0.994
0.051,0.994
0.055,0.994
0.060,0.994
0.065,0.994
0.071,0.993
0.076,0.993
0.082,0.992
0.087,0.992
0.093,0.991
0.099,0.990
0.105,0.990
0.110,0.990
0.116,0.990
0.121,0.989
0.127,0.989
0.132,0.989
0.137,0.986
0.142,0.986
0.148,0.986
0.154,0.986
0.160,0.985
0.165,0.985
0.170,0.984
0.175,0.984
0.181,0.984
0.186,0.983
0.193,0.983
0.197,0.978
0.202,0.978
0.208,0.978
0.213,0.978
0.217,0.978
0.221,0.977
0.225,0.975
0.229,0.975
0.234,0.974
0.238,0.972
0.243,0.972
0.247,0.970
0.251,0.968
0.255,0.968
0.258,0.967
0.261,0.967
0.264,0.967
0.268,0.967
0.271,0.966
0.275,0.966
0.278,0.964
0.282,0.964
0.285,0.963
0.288,0.963
0.292,0.963
0.295,0.963
0.298,0.963
0.301,0.963
0.304,0.963
0.308,0.963
0.311,0.962
0.313,0.962
0.316,0.961
0.320,0.961
0.323,0.961
0.325,0.961
0.328,0.961
0.333,0.960
0.335,0.960
0.338,0.959
0.341,0.958
0.344,0.956
0.349,0.956
0.351,0.955
0.354,0.954
0.357,0.953
0.360,0.953
0.362,0.953
0.365,0.953
0.368,0.953
0.371,0.953
0.373,0.953
0.376,0.953
0.379,0.953
0.382,0.953
0.385,0.953
0.388,0.953
0.390,0.953
0.395,0.953
0.398,0.953
0.401,0.953
0.404,0.953
0.407,0.953
0.409,0.953
0.412,0.953
0.415,0.953
0.417,0.952
0.420,0.952
0.424,0.952
0.426,0.951
0.428,0.951
0.431,0.949
0.433,0.949
0.435,0.948
0.437,0.947
0.439,0.947
0.443,0.947
0.446,0.947
0.448,0.947
0.450,0.947
0.452,0.947
0.455,0.947
0.456,0.947
0.458,0.947
0.459,0.947
0.461,0.947
0.462,0.946
0.465,0.946
0.467,0.945
0.468,0.944
0.472,0.944
0.472,0.943
0.475,0.941
0.477,0.941
0.480,0.941
0.483,0.940
0.484,0.940
0.486,0.940
0.487,0.940
0.489,0.940
0.490,0.939
0.492,0.939
0.495,0.939
0.496,0.938
0.497,0.938
0.499,0.938
0.500,0.938
0.502,0.938
0.504,0.938
0.504,0.938
0.506,0.938
0.507,0.937
0.509,0.937
0.511,0.936
0.513,0.936
0.515,0.936
0.515,0.936
0.516,0.936
0.517,0.936
0.519,0.936
0.519,0.936
0.521,0.936
0.523,0.933
0.523,0.932
0.526,0.932
0.527,0.931
0.528,0.931
0.530,0.931
0.531,0.931
0.533,0.931
0.534,0.931
0.535,0.931
0.537,0.931
0.538,0.931
0.539,0.930
0.541,0.930
0.542,0.928
0.543,0.928
0.545,0.928
0.547,0.928
0.549,0.928
0.550,0.928
