threshold,true positive rate,false positive rate
0.011,1.000,1.000
0.012,1.000,1.000
0.015,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.997
0.022,1.000,0.995
0.023,1.000,0.992
0.024,1.000,0.988
0.025,1.000,0.981
0.026,1.000,0.970
0.027,1.000,0.954
0.028,1.000,0.931
0.029,1.000,0.900
0.030,1.000,0.857
0.031,1.000,0.807
0.032,0.999,0.751
0.033,0.998,0.691
0.034,0.997,0.631
0.035,0.995,0.576
0.036,0.994,0.524
0.037,0.994,0.474
0.038,0.994,0.431
0.039,0.994,0.395
0.040,0.994,0.361
0.041,0.993,0.332
0.042,0.993,0.307
0.043,0.992,0.283
0.044,0.992,0.263
0.045,0.991,0.245
0.046,0.990,0.229
0.047,0.990,0.215
0.048,0.990,0.203
0.049,0.990,0.192
0.050,0.989,0.182
0.051,0.989,0.172
0.052,0.989,0.164
0.053,0.986,0.158
0.054,0.986,0.151
0.055,0.986,0.144
0.056,0.986,0.137
0.057,0.985,0.132
0.058,0.985,0.127
0.059,0.984,0.122
0.060,0.984,0.117
0.061,0.984,0.113
0.062,0.983,0.109
0.063,0.983,0.105
0.064,0.978,0.101
0.065,0.978,0.098
0.066,0.978,0.095
0.067,0.978,0.092
0.068,0.978,0.090
0.069,0.977,0.087
0.070,0.975,0.085
0.071,0.975,0.083
0.072,0.974,0.081
0.073,0.972,0.079
0.074,0.972,0.077
0.075,0.970,0.075
0.076,0.968,0.073
0.077,0.968,0.072
0.078,0.967,0.071
0.079,0.967,0.070
0.080,0.967,0.068
0.081,0.967,0.067
0.082,0.966,0.066
0.083,0.966,0.065
0.084,0.964,0.063
0.085,0.964,0.062
0.086,0.963,0.061
0.087,0.963,0.060
0.088,0.963,0.059
0.089,0.963,0.059
0.090,0.963,0.058
0.091,0.963,0.057
0.092,0.963,0.056
0.093,0.963,0.055
0.094,0.962,0.054
0.095,0.962,0.054
0.096,0.961,0.053
0.097,0.961,0.052
0.098,0.961,0.051
0.099,0.961,0.051
0.100,0.961,0.050
0.101,0.960,0.049
0.102,0.960,0.048
0.103,0.959,0.048
0.104,0.958,0.047
0.105,0.956,0.046
0.106,0.956,0.045
0.107,0.955,0.045
0.108,0.954,0.044
0.109,0.953,0.044
0.110,0.953,0.043
0.111,0.953,0.043
0.112,0.953,0.042
0.113,0.953,0.042
0.114,0.953,0.041
0.115,0.953,0.041
0.116,0.953,0.040
0.117,0.953,0.040
0.118,0.953,0.039
0.119,0.953,0.039
0.120,0.953,0.038
0.121,0.953,0.038
0.122,0.953,0.037
0.123,0.953,0.037
0.124,0.953,0.036
0.125,0.953,0.036
0.126,0.953,0.035
