threshold,true positive rate,false positive rate
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.997
0.021,1.000,0.961
0.022,1.000,0.890
0.023,0.997,0.811
0.024,0.991,0.735
0.025,0.989,0.668
0.026,0.986,0.610
0.027,0.986,0.559
0.028,0.983,0.514
0.029,0.982,0.476
0.030,0.980,0.441
0.031,0.980,0.407
0.032,0.980,0.379
0.033,0.979,0.351
0.034,0.978,0.328
0.035,0.977,0.305
0.036,0.976,0.284
0.037,0.974,0.268
0.038,0.970,0.252
0.039,0.969,0.237
0.040,0.968,0.223
0.041,0.966,0.209
0.042,0.966,0.196
0.043,0.963,0.184
0.044,0.960,0.174
0.045,0.959,0.164
0.046,0.958,0.154
0.047,0.954,0.146
0.048,0.952,0.138
0.049,0.951,0.130
0.050,0.949,0.124
0.051,0.946,0.118
0.052,0.946,0.113
0.053,0.945,0.108
0.054,0.941,0.103
0.055,0.939,0.099
0.056,0.939,0.094
0.057,0.939,0.091
0.058,0.939,0.089
0.059,0.939,0.086
0.060,0.939,0.083
0.061,0.938,0.081
0.062,0.938,0.079
0.063,0.937,0.077
0.064,0.937,0.075
0.065,0.937,0.073
0.066,0.937,0.071
0.067,0.935,0.070
0.068,0.933,0.068
0.069,0.933,0.067
0.070,0.933,0.065
0.071,0.933,0.064
0.072,0.933,0.063
0.073,0.933,0.061
0.074,0.932,0.060
0.075,0.932,0.060
0.076,0.930,0.059
0.077,0.930,0.057
0.078,0.930,0.056
0.079,0.928,0.056
0.080,0.927,0.055
0.081,0.927,0.054
0.082,0.927,0.053
0.083,0.925,0.053
0.084,0.925,0.052
0.085,0.924,0.051
0.086,0.924,0.051
0.087,0.924,0.050
0.088,0.924,0.049
0.089,0.924,0.049
0.090,0.923,0.048
0.091,0.923,0.048
0.092,0.923,0.047
0.093,0.923,0.047
0.094,0.922,0.046
0.095,0.921,0.045
0.096,0.921,0.045
0.097,0.921,0.044
0.098,0.921,0.043
0.099,0.921,0.043
0.100,0.920,0.042
0.101,0.920,0.042
