threshold,precision,recall
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.026,1.000
0.022,0.028,1.000
0.023,0.030,0.997
0.024,0.033,0.991
0.025,0.036,0.989
0.026,0.039,0.986
0.027,0.043,0.986
0.028,0.046,0.983
0.029,0.050,0.982
0.030,0.053,0.980
0.031,0.058,0.980
0.032,0.062,0.980
0.033,0.066,0.979
0.034,0.070,0.978
0.035,0.075,0.977
0.036,0.080,0.976
0.037,0.084,0.974
0.038,0.089,0.970
0.039,0.094,0.969
0.040,0.099,0.968
0.041,0.105,0.966
0.042,0.111,0.966
0.043,0.117,0.963
0.044,0.123,0.960
0.045,0.129,0.959
0.046,0.136,0.958
0.047,0.142,0.954
0.048,0.149,0.952
0.049,0.156,0.951
0.050,0.163,0.949
0.051,0.169,0.946
0.052,0.175,0.946
0.053,0.182,0.945
0.054,0.188,0.941
0.055,0.194,0.939
0.056,0.202,0.939
0.057,0.208,0.939
0.058,0.212,0.939
0.059,0.217,0.939
0.060,0.223,0.939
0.061,0.228,0.938
0.062,0.232,0.938
0.063,0.236,0.937
0.064,0.240,0.937
0.065,0.246,0.937
0.066,0.250,0.937
0.067,0.254,0.935
0.068,0.258,0.933
0.069,0.262,0.933
0.070,0.266,0.933
0.071,0.270,0.933
0.072,0.274,0.933
0.073,0.278,0.933
0.074,0.281,0.932
0.075,0.284,0.932
0.076,0.287,0.930
0.077,0.291,0.930
0.078,0.295,0.930
0.079,0.297,0.928
0.080,0.300,0.927
0.081,0.303,0.927
0.082,0.306,0.927
0.083,0.308,0.925
0.084,0.311,0.925
0.085,0.313,0.924
0.086,0.317,0.924
0.087,0.319,0.924
0.088,0.322,0.924
0.089,0.325,0.924
0.090,0.327,0.923
0.091,0.330,0.923
0.092,0.333,0.923
0.093,0.334,0.923
0.094,0.338,0.922
0.095,0.340,0.921
0.096,0.343,0.921
0.097,0.347,0.921
0.098,0.351,0.921
0.099,0.354,0.921
0.100,0.356,0.920
0.101,0.359,0.920
0.102,0.361,0.920
0.103,0.363,0.920
0.104,0.366,0.918
0.105,0.368,0.918
0.106,0.370,0.917
0.107,0.372,0.915
0.108,0.376,0.915
0.109,0.379,0.915
0.110,0.381,0.914
0.111,0.384,0.913
0.112,0.386,0.913
0.113,0.388,0.913
0.114,0.391,0.913
0.115,0.393,0.912
0.116,0.396,0.912
0.117,0.397,0.912
0.118,0.400,0.912
0.119,0.401,0.910
0.120,0.404,0.909
0.121,0.405,0.909
0.122,0.407,0.909
0.123,0.411,0.909
0.124,0.412,0.909
0.125,0.415,0.909
0.126,0.416,0.909
0.127,0.418,0.909
0.128,0.421,0.909
0.129,0.423,0.908
0.130,0.425,0.908
0.131,0.427,0.907
0.132,0.429,0.906
0.133,0.430,0.905
0.134,0.433,0.904
0.135,0.434,0.904
0.136,0.436,0.904
0.137,0.436,0.904
0.138,0.439,0.904
0.139,0.443,0.904
0.140,0.444,0.904
0.141,0.446,0.904
0.142,0.448,0.902
0.143,0.449,0.902
0.144,0.452,0.901
0.145,0.454,0.900
0.146,0.457,0.899
0.147,0.458,0.898
0.148,0.460,0.898
0.149,0.462,0.898
0.150,0.464,0.898
0.151,0.466,0.898
0.152,0.468,0.897
0.153,0.470,0.897
0.154,0.470,0.896
0.155,0.472,0.894
0.156,0.474,0.893
0.157,0.476,0.893
0.158,0.478,0.893
0.159,0.481,0.893
0.160,0.483,0.892
0.161,0.484,0.892
0.162,0.486,0.891
0.163,0.487,0.889
0.164,0.490,0.889
0.165,0.493,0.889
0.166,0.495,0.889
0.167,0.497,0.889
0.168,0.499,0.887
0.169,0.501,0.885
0.170,0.505,0.883
0.171,0.506,0.883
0.172,0.508,0.882
0.173,0.509,0.882
0.174,0.511,0.881
0.175,0.514,0.881
0.176,0.515,0.879
0.177,0.517,0.879
0.178,0.519,0.879
0.179,0.521,0.879
0.180,0.524,0.879
0.181,0.526,0.879
0.182,0.529,0.879
0.183,0.530,0.879
0.184,0.531,0.879
0.185,0.532,0.879
0.186,0.534,0.879
0.187,0.534,0.877
0.188,0.534,0.876
0.189,0.536,0.876
0.190,0.537,0.876
0.191,0.540,0.876
0.192,0.542,0.876
0.193,0.544,0.876
0.194,0.547,0.876
0.195,0.547,0.874
0.196,0.549,0.874
0.197,0.551,0.874
0.198,0.551,0.873
0.199,0.552,0.870
0.200,0.554,0.870
0.201,0.556,0.869
0.202,0.558,0.868
0.203,0.560,0.868
0.204,0.560,0.867
0.205,0.561,0.867
0.206,0.562,0.867
0.207,0.562,0.866
0.208,0.564,0.865
0.209,0.565,0.865
0.210,0.566,0.865
0.211,0.569,0.865
0.212,0.569,0.863
0.213,0.571,0.863
0.214,0.571,0.863
0.215,0.572,0.863
0.216,0.573,0.863
0.217,0.574,0.863
0.218,0.576,0.863
0.219,0.578,0.863
0.220,0.578,0.863
0.221,0.580,0.863
0.222,0.580,0.862
0.223,0.583,0.862
0.224,0.584,0.862
0.225,0.585,0.862
0.226,0.586,0.862
0.227,0.589,0.862
0.228,0.589,0.862
0.229,0.590,0.861
0.230,0.591,0.861
0.231,0.590,0.859
0.232,0.593,0.859
0.233,0.595,0.859
0.234,0.596,0.859
0.235,0.597,0.858
0.236,0.599,0.858
0.238,0.601,0.858
0.239,0.603,0.856
0.240,0.604,0.856
0.241,0.605,0.856
0.242,0.607,0.856
0.243,0.608,0.855
0.244,0.608,0.854
0.245,0.610,0.854
0.246,0.611,0.854
0.247,0.612,0.853
0.248,0.614,0.853
0.249,0.615,0.853
0.250,0.618,0.853
0.251,0.619,0.853
0.252,0.620,0.853
0.253,0.620,0.852
0.254,0.622,0.851
0.255,0.622,0.851
0.256,0.623,0.850
0.257,0.624,0.850
0.258,0.626,0.850
0.260,0.628,0.850
0.261,0.629,0.850
0.262,0.630,0.850
0.263,0.631,0.848
0.264,0.631,0.848
0.265,0.632,0.848
0.266,0.632,0.847
0.267,0.633,0.847
0.268,0.633,0.846
0.269,0.634,0.846
0.270,0.635,0.846
