threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.027,1.000
0.027,0.027,1.000
0.028,0.029,0.999
0.029,0.031,0.999
0.030,0.033,0.999
0.031,0.036,0.999
0.032,0.040,0.997
0.033,0.045,0.994
0.034,0.050,0.992
0.035,0.056,0.989
0.036,0.062,0.987
0.037,0.070,0.985
0.038,0.077,0.985
0.039,0.085,0.984
0.040,0.093,0.983
0.041,0.100,0.982
0.042,0.108,0.980
0.043,0.116,0.979
0.044,0.124,0.979
0.045,0.132,0.978
0.046,0.139,0.977
0.047,0.146,0.976
0.048,0.153,0.976
0.049,0.160,0.976
0.050,0.166,0.975
0.051,0.173,0.975
0.052,0.180,0.975
0.053,0.186,0.975
0.054,0.193,0.975
0.055,0.199,0.975
0.056,0.205,0.975
0.057,0.211,0.975
0.058,0.216,0.975
0.059,0.222,0.975
0.060,0.227,0.975
0.061,0.232,0.975
0.062,0.237,0.975
0.063,0.242,0.975
0.064,0.248,0.975
0.065,0.253,0.975
0.066,0.257,0.975
0.067,0.263,0.975
0.068,0.267,0.975
0.069,0.271,0.975
0.070,0.276,0.974
0.071,0.280,0.974
0.072,0.285,0.974
0.073,0.289,0.974
0.074,0.293,0.974
0.075,0.297,0.974
0.076,0.300,0.971
0.077,0.303,0.970
0.078,0.307,0.969
0.079,0.312,0.968
0.080,0.315,0.968
0.081,0.319,0.967
0.082,0.324,0.967
0.083,0.327,0.967
0.084,0.331,0.964
0.085,0.334,0.964
0.086,0.340,0.964
0.087,0.345,0.964
0.088,0.348,0.964
0.089,0.352,0.964
0.090,0.355,0.964
0.091,0.359,0.964
0.092,0.362,0.963
0.093,0.365,0.961
0.094,0.367,0.959
0.095,0.371,0.959
0.096,0.374,0.959
0.097,0.376,0.959
0.098,0.379,0.959
0.099,0.382,0.958
0.100,0.386,0.955
0.101,0.388,0.955
0.102,0.391,0.955
0.103,0.394,0.954
0.104,0.399,0.954
0.105,0.402,0.954
0.106,0.404,0.954
0.107,0.406,0.953
0.108,0.408,0.953
0.109,0.411,0.953
0.110,0.413,0.953
0.111,0.415,0.953
0.112,0.419,0.953
0.113,0.420,0.952
0.114,0.422,0.951
0.115,0.425,0.951
0.116,0.427,0.951
0.117,0.429,0.951
0.118,0.432,0.949
0.119,0.434,0.949
0.120,0.436,0.949
0.121,0.438,0.948
0.122,0.440,0.948
0.123,0.442,0.948
0.124,0.446,0.948
0.125,0.447,0.947
0.126,0.449,0.946
0.127,0.450,0.945
0.128,0.453,0.945
0.129,0.455,0.944
0.130,0.457,0.944
0.131,0.459,0.943
0.132,0.462,0.943
0.133,0.465,0.943
0.134,0.468,0.943
0.135,0.469,0.943
0.136,0.471,0.943
0.137,0.474,0.943
0.138,0.476,0.941
0.139,0.479,0.941
0.140,0.480,0.941
0.141,0.483,0.941
0.142,0.486,0.941
0.143,0.487,0.941
0.144,0.488,0.941
0.145,0.490,0.941
0.146,0.491,0.940
0.147,0.492,0.940
0.148,0.492,0.939
0.149,0.493,0.939
0.150,0.495,0.939
0.151,0.496,0.939
0.152,0.498,0.939
0.153,0.499,0.938
0.154,0.500,0.937
0.155,0.503,0.937
0.156,0.505,0.936
0.157,0.507,0.936
0.158,0.509,0.935
0.159,0.510,0.935
0.160,0.513,0.933
0.161,0.516,0.933
0.162,0.518,0.933
0.163,0.521,0.933
0.164,0.523,0.933
0.165,0.525,0.932
0.166,0.527,0.932
0.167,0.529,0.932
0.168,0.531,0.932
0.169,0.534,0.932
0.170,0.535,0.932
0.171,0.537,0.931
0.172,0.538,0.931
0.173,0.539,0.931
0.174,0.540,0.930
0.175,0.541,0.930
0.176,0.543,0.930
0.177,0.545,0.930
0.178,0.547,0.930
0.179,0.548,0.930
0.180,0.550,0.930
0.181,0.552,0.930
0.182,0.555,0.930
0.183,0.555,0.929
0.184,0.556,0.929
0.185,0.557,0.929
0.186,0.560,0.929
0.187,0.561,0.929
0.188,0.563,0.929
0.189,0.565,0.929
0.190,0.565,0.929
0.191,0.566,0.929
0.192,0.567,0.929
0.193,0.568,0.929
0.194,0.568,0.929
0.196,0.569,0.928
0.197,0.570,0.928
0.198,0.571,0.927
0.199,0.572,0.925
0.200,0.575,0.925
0.201,0.575,0.924
0.202,0.576,0.924
0.203,0.577,0.924
0.204,0.579,0.924
0.205,0.580,0.924
0.206,0.582,0.924
0.207,0.583,0.924
0.208,0.584,0.924
0.209,0.586,0.924
0.210,0.588,0.923
0.211,0.590,0.923
0.212,0.591,0.923
0.213,0.593,0.923
0.214,0.595,0.923
0.215,0.597,0.922
0.216,0.599,0.921
0.217,0.601,0.921
0.218,0.603,0.920
0.219,0.603,0.918
0.220,0.604,0.918
0.221,0.606,0.917
0.222,0.606,0.917
0.223,0.607,0.917
0.224,0.607,0.916
0.225,0.609,0.916
0.226,0.609,0.916
0.227,0.610,0.915
0.228,0.611,0.915
0.229,0.612,0.915
0.230,0.613,0.915
