threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.013,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.996
0.021,1.000,0.994
0.022,1.000,0.990
0.023,1.000,0.984
0.024,1.000,0.974
0.025,1.000,0.956
0.026,1.000,0.932
0.027,1.000,0.898
0.028,0.999,0.852
0.029,0.999,0.796
0.030,0.999,0.734
0.031,0.999,0.670
0.032,0.997,0.603
0.033,0.994,0.538
0.034,0.992,0.477
0.035,0.989,0.424
0.036,0.987,0.376
0.037,0.985,0.335
0.038,0.985,0.299
0.039,0.984,0.270
0.040,0.983,0.245
0.041,0.982,0.224
0.042,0.980,0.206
0.043,0.979,0.189
0.044,0.979,0.176
0.045,0.978,0.164
0.046,0.977,0.154
0.047,0.976,0.145
0.048,0.976,0.137
0.049,0.976,0.130
0.050,0.975,0.124
0.051,0.975,0.118
0.052,0.975,0.113
0.053,0.975,0.108
0.054,0.975,0.103
0.055,0.975,0.100
0.056,0.975,0.096
0.057,0.975,0.092
0.058,0.975,0.090
0.059,0.975,0.087
0.060,0.975,0.084
0.061,0.975,0.082
0.062,0.975,0.079
0.063,0.975,0.077
0.064,0.975,0.075
0.065,0.975,0.073
0.066,0.975,0.071
0.067,0.975,0.069
0.068,0.975,0.068
0.069,0.975,0.066
0.070,0.974,0.065
0.071,0.974,0.063
0.072,0.974,0.062
0.073,0.974,0.061
0.075,0.974,0.059
0.076,0.971,0.058
0.077,0.970,0.057
0.078,0.969,0.055
0.079,0.968,0.054
0.080,0.968,0.053
0.081,0.967,0.052
0.082,0.967,0.051
0.083,0.967,0.050
0.084,0.964,0.050
0.085,0.964,0.049
0.086,0.964,0.047
0.087,0.964,0.046
0.088,0.964,0.046
0.089,0.964,0.045
0.090,0.964,0.044
0.091,0.964,0.044
0.092,0.963,0.043
0.093,0.961,0.042
0.094,0.959,0.042
0.095,0.959,0.041
0.096,0.959,0.041
0.097,0.959,0.040
0.098,0.959,0.040
0.099,0.958,0.039
0.100,0.955,0.039
0.102,0.955,0.038
0.103,0.954,0.037
0.104,0.954,0.036
0.105,0.954,0.036
