precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.029,0.999
0.031,0.999
0.033,0.999
0.036,0.999
0.040,0.997
0.045,0.994
0.050,0.992
0.056,0.989
0.062,0.987
0.070,0.985
0.077,0.985
0.085,0.984
0.093,0.983
0.100,0.982
0.108,0.980
0.116,0.979
0.124,0.979
0.132,0.978
0.139,0.977
0.146,0.976
0.153,0.976
0.160,0.976
0.166,0.975
0.173,0.975
0.180,0.975
0.186,0.975
0.193,0.975
0.199,0.975
0.205,0.975
0.211,0.975
0.216,0.975
0.222,0.975
0.227,0.975
0.232,0.975
0.237,0.975
0.242,0.975
0.248,0.975
0.253,0.975
0.257,0.975
0.263,0.975
0.267,0.975
0.271,0.975
0.276,0.974
0.280,0.974
0.285,0.974
0.289,0.974
0.293,0.974
0.297,0.974
0.300,0.971
0.303,0.970
0.307,0.969
0.312,0.968
0.315,0.968
0.319,0.967
0.324,0.967
0.327,0.967
0.331,0.964
0.334,0.964
0.340,0.964
0.345,0.964
0.348,0.964
0.352,0.964
0.355,0.964
0.359,0.964
0.362,0.963
0.365,0.961
0.367,0.959
0.371,0.959
0.374,0.959
0.376,0.959
0.379,0.959
0.382,0.958
0.386,0.955
0.388,0.955
0.391,0.955
0.394,0.954
0.399,0.954
0.402,0.954
0.404,0.954
0.406,0.953
0.408,0.953
0.411,0.953
0.413,0.953
0.415,0.953
0.419,0.953
0.420,0.952
0.422,0.951
0.425,0.951
0.427,0.951
0.429,0.951
0.432,0.949
0.434,0.949
0.436,0.949
0.438,0.948
0.440,0.948
0.442,0.948
0.446,0.948
0.447,0.947
0.449,0.946
0.450,0.945
0.453,0.945
0.455,0.944
0.457,0.944
0.459,0.943
0.462,0.943
0.465,0.943
0.468,0.943
0.469,0.943
0.471,0.943
0.474,0.943
0.476,0.941
0.479,0.941
0.480,0.941
0.483,0.941
0.486,0.941
0.487,0.941
0.488,0.941
0.490,0.941
0.491,0.940
0.492,0.940
0.492,0.939
0.493,0.939
0.495,0.939
0.496,0.939
0.498,0.939
0.499,0.938
0.500,0.937
0.503,0.937
0.505,0.936
0.507,0.936
0.509,0.935
0.510,0.935
0.513,0.933
0.516,0.933
0.518,0.933
0.521,0.933
0.523,0.933
0.525,0.932
0.527,0.932
0.529,0.932
0.531,0.932
0.534,0.932
0.535,0.932
0.537,0.931
0.538,0.931
0.539,0.931
0.540,0.930
0.541,0.930
0.543,0.930
0.545,0.930
0.547,0.930
0.548,0.930
0.550,0.930
0.552,0.930
0.555,0.930
0.555,0.929
0.556,0.929
0.557,0.929
0.560,0.929
0.561,0.929
0.563,0.929
0.565,0.929
0.565,0.929
0.566,0.929
0.567,0.929
0.568,0.929
0.568,0.929
0.569,0.928
0.570,0.928
0.571,0.927
0.572,0.925
0.575,0.925
0.575,0.924
0.576,0.924
0.577,0.924
0.579,0.924
0.580,0.924
0.582,0.924
0.583,0.924
