precision,recall
0.793,0.805
0.794,0.805
0.795,0.805
0.797,0.805
0.801,0.804
0.803,0.804
0.803,0.803
0.805,0.803
0.806,0.803
0.808,0.803
0.810,0.803
0.811,0.803
0.811,0.801
0.810,0.800
0.811,0.800
0.812,0.800
0.813,0.800
0.814,0.800
0.815,0.800
0.816,0.800
0.818,0.800
0.819,0.800
0.820,0.800
0.820,0.799
0.821,0.799
0.822,0.799
0.822,0.798
0.822,0.798
0.823,0.798
0.823,0.797
0.823,0.796
0.824,0.796
0.825,0.793
0.825,0.792
0.825,0.791
0.826,0.789
0.827,0.788
0.828,0.788
0.830,0.788
0.831,0.786
0.831,0.785
0.831,0.784
0.831,0.783
0.834,0.783
0.835,0.783
0.836,0.783
0.836,0.782
0.836,0.781
0.838,0.781
0.838,0.780
0.839,0.780
0.840,0.780
0.840,0.777
0.840,0.776
0.841,0.775
0.844,0.775
0.846,0.775
0.847,0.775
0.848,0.775
0.850,0.775
0.850,0.774
0.851,0.774
0.852,0.774
0.853,0.774
0.853,0.773
0.853,0.772
0.853,0.770
0.854,0.769
0.854,0.767
0.854,0.766
0.855,0.766
0.856,0.766
0.856,0.765
0.858,0.765
0.859,0.762
0.860,0.762
0.863,0.762
0.863,0.761
0.864,0.761
0.864,0.760
0.865,0.759
0.865,0.757
0.866,0.757
0.866,0.755
0.867,0.755
0.868,0.755
0.868,0.754
0.869,0.754
0.871,0.754
0.872,0.753
0.872,0.752
0.874,0.752
0.874,0.751
0.875,0.750
0.878,0.750
0.878,0.749
0.879,0.749
0.880,0.747
0.882,0.747
0.884,0.746
0.888,0.744
0.888,0.743
0.887,0.742
0.889,0.742
0.888,0.741
0.888,0.738
0.888,0.737
0.889,0.737
0.889,0.735
0.889,0.734
0.888,0.731
0.890,0.731
0.890,0.730
0.889,0.729
0.892,0.729
0.893,0.729
0.894,0.729
0.894,0.728
0.894,0.726
0.895,0.726
0.895,0.724
0.898,0.724
0.897,0.723
0.900,0.723
0.900,0.722
0.901,0.722
0.902,0.722
0.904,0.722
0.904,0.721
0.903,0.720
0.905,0.720
0.907,0.720
0.907,0.719
0.908,0.718
0.908,0.715
0.908,0.714
0.908,0.713
0.909,0.713
0.912,0.713
0.913,0.712
0.914,0.712
0.916,0.712
0.917,0.710
0.918,0.710
0.918,0.708
0.920,0.708
0.919,0.707
0.919,0.706
0.921,0.706
0.922,0.706
0.923,0.706
0.925,0.705
0.925,0.704
0.924,0.703
0.924,0.701
0.924,0.700
0.924,0.698
0.924,0.697
0.925,0.697
0.925,0.696
0.925,0.695
0.926,0.695
0.926,0.693
0.926,0.692
0.926,0.691
0.928,0.691
0.927,0.689
0.929,0.688
0.930,0.688
0.930,0.685
0.930,0.684
0.929,0.681
0.929,0.680
0.929,0.679
0.929,0.677
0.929,0.676
0.929,0.675
0.929,0.674
0.929,0.673
0.929,0.672
0.928,0.670
0.930,0.670
0.931,0.668
0.931,0.665
0.931,0.662
0.932,0.662
0.932,0.661
0.934,0.661
0.933,0.660
0.933,0.659
0.933,0.658
0.933,0.656
0.933,0.654
0.933,0.652
0.932,0.650
0.932,0.649
0.934,0.648
0.934,0.645
0.933,0.642
0.933,0.641
0.933,0.639
0.933,0.638
0.933,0.636
0.934,0.636
0.934,0.635
0.934,0.633
0.934,0.631
0.934,0.630
0.935,0.629
0.938,0.629
0.940,0.628
0.943,0.628
0.945,0.627
0.946,0.627
0.946,0.626
0.946,0.625
0.946,0.623
0.948,0.623
0.947,0.621
0.947,0.619
0.947,0.618
0.947,0.617
0.947,0.615
0.949,0.614
0.950,0.614
0.952,0.614
0.952,0.613
0.954,0.613
0.953,0.612
0.953,0.611
0.953,0.610
0.953,0.608
0.953,0.607
0.953,0.606
0.953,0.605
0.953,0.604
0.953,0.603
0.953,0.602
0.953,0.599
0.952,0.597
0.952,0.596
0.952,0.595
0.952,0.594
0.952,0.592
0.952,0.591
0.952,0.590
0.952,0.589
0.952,0.588
0.951,0.586
0.951,0.583
0.951,0.582
0.951,0.581
0.951,0.580
0.951,0.577
0.953,0.577
0.953,0.576
0.954,0.573
0.954,0.571
0.956,0.571
0.958,0.569
0.959,0.569
0.959,0.568
0.959,0.567
0.959,0.566
0.959,0.564
0.959,0.561
0.959,0.560
0.959,0.558
0.958,0.556
0.958,0.555
0.958,0.553
0.958,0.552
0.960,0.551
0.960,0.550
0.960,0.548
0.960,0.545
0.960,0.544
0.959,0.543
0.959,0.541
0.959,0.540
0.959,0.536
0.959,0.535
0.959,0.534
0.959,0.533
0.959,0.532
0.958,0.529
0.958,0.528
0.958,0.527
0.958,0.526
0.958,0.524
0.960,0.522
0.962,0.521
0.962,0.519
0.962,0.517
0.961,0.515
0.961,0.513
0.961,0.512
0.961,0.509
0.963,0.509
0.963,0.507
0.965,0.505
0.965,0.504
0.965,0.503
0.965,0.502
0.965,0.499
0.964,0.498
0.964,0.497
0.966,0.495
0.966,0.493
0.966,0.491
0.966,0.490
0.966,0.488
0.966,0.487
0.966,0.486
0.966,0.482
0.965,0.481
0.965,0.480
0.965,0.479
0.965,0.476
0.965,0.474
0.967,0.473
0.969,0.473
0.969,0.472
0.969,0.471
0.969,0.470
0.969,0.468
0.969,0.467
0.969,0.465
0.969,0.464
0.969,0.463
0.969,0.460
0.968,0.457
0.968,0.456
0.968,0.454
0.971,0.454
0.973,0.451
0.975,0.450
0.978,0.450
0.977,0.448
0.977,0.447
0.977,0.444
0.977,0.443
0.977,0.442
0.977,0.441
0.977,0.439
0.977,0.437
0.977,0.436
0.977,0.433
0.979,0.429
0.979,0.427
0.979,0.425
0.979,0.424
0.981,0.419
0.981,0.417
0.981,0.416
0.981,0.414
0.981,0.412
0.981,0.410
0.983,0.406
0.983,0.404
0.983,0.400
0.983,0.396
0.983,0.394
0.983,0.393
0.983,0.390
0.983,0.388
0.983,0.387
0.982,0.385
0.982,0.383
0.982,0.382
0.982,0.378
0.982,0.377
0.982,0.370
0.985,0.370
0.985,0.369
0.985,0.367
0.984,0.363
0.984,0.359
0.984,0.352
0.984,0.350
0.984,0.346
0.984,0.344
0.984,0.343
0.983,0.342
0.983,0.338
0.983,0.335
0.983,0.332
0.983,0.330
0.983,0.327
0.983,0.324
0.982,0.321
0.986,0.320
0.986,0.315
0.989,0.311
0.989,0.308
0.989,0.304
0.989,0.303
0.989,0.302
0.992,0.299
0.992,0.296
0.992,0.292
0.992,0.289
0.992,0.286
0.992,0.280
0.992,0.276
0.992,0.273
0.992,0.270
0.991,0.268
0.991,0.264
0.991,0.261
0.991,0.253
0.991,0.250
0.991,0.245
0.991,0.241
0.990,0.238
0.990,0.232
0.990,0.230
0.990,0.228
0.990,0.226
0.990,0.225
0.990,0.222
0.990,0.219
0.990,0.217
0.989,0.208
0.989,0.206
0.994,0.200
0.994,0.193
0.994,0.188
0.994,0.187
0.994,0.185
0.994,0.180
0.994,0.179
0.994,0.177
0.993,0.173
0.993,0.166
0.993,0.162
0.993,0.156
0.992,0.152
0.992,0.147
0.992,0.144
0.992,0.140
0.992,0.135
0.991,0.132
0.991,0.130
0.991,0.124
0.991,0.123
0.990,0.116
0.990,0.114
0.989,0.108
0.989,0.107
0.989,0.102
0.988,0.098
1.000,0.095
1.000,0.094
1.000,0.090
1.000,0.087
1.000,0.076
1.000,0.071
1.000,0.067
1.000,0.065
1.000,0.063
1.000,0.055
1.000,0.049
1.000,0.041
1.000,0.038
1.000,0.037
1.000,0.030
1.000,0.025
1.000,0.023
1.000,0.018
1.000,0.016
1.000,0.010
1.000,0.005
1.000,0.003
1.000,0.000
