threshold,true positive rate,false positive rate
0.011,1.000,1.000
0.013,1.000,1.000
0.015,1.000,1.000
0.016,1.000,0.999
0.017,1.000,0.999
0.018,1.000,0.998
0.019,1.000,0.997
0.020,1.000,0.994
0.021,1.000,0.991
0.022,1.000,0.987
0.023,1.000,0.979
0.024,1.000,0.970
0.025,1.000,0.958
0.026,1.000,0.939
0.027,1.000,0.914
0.028,1.000,0.882
0.029,1.000,0.839
0.030,1.000,0.787
0.031,1.000,0.727
0.032,1.000,0.665
0.033,1.000,0.604
0.034,0.998,0.543
0.035,0.997,0.488
0.036,0.994,0.440
0.037,0.994,0.392
0.038,0.991,0.353
0.039,0.989,0.320
0.040,0.987,0.291
0.041,0.986,0.267
0.042,0.986,0.246
0.043,0.986,0.228
0.044,0.986,0.212
0.045,0.986,0.197
0.046,0.986,0.185
0.047,0.983,0.174
0.048,0.983,0.164
0.049,0.983,0.155
0.050,0.983,0.146
0.051,0.982,0.139
0.052,0.982,0.132
0.053,0.979,0.125
0.055,0.979,0.114
0.056,0.979,0.110
0.057,0.979,0.106
0.058,0.979,0.102
0.059,0.978,0.098
0.060,0.978,0.096
0.061,0.978,0.092
0.062,0.977,0.089
0.063,0.974,0.087
0.064,0.974,0.085
0.065,0.974,0.083
0.066,0.972,0.081
0.067,0.971,0.078
0.068,0.969,0.077
0.069,0.969,0.075
0.071,0.969,0.072
0.072,0.969,0.069
0.073,0.968,0.068
0.075,0.968,0.065
0.076,0.967,0.064
0.077,0.964,0.062
0.078,0.964,0.061
0.079,0.964,0.060
0.080,0.964,0.059
0.081,0.964,0.058
0.082,0.964,0.056
0.083,0.964,0.055
0.084,0.964,0.054
0.085,0.964,0.053
0.086,0.964,0.052
0.087,0.964,0.051
0.088,0.963,0.050
0.089,0.962,0.049
0.090,0.961,0.049
0.091,0.960,0.048
0.092,0.960,0.047
0.093,0.960,0.046
0.094,0.960,0.046
0.095,0.960,0.045
0.096,0.960,0.044
0.097,0.960,0.044
0.098,0.959,0.043
0.099,0.959,0.043
0.100,0.958,0.042
0.101,0.956,0.041
0.102,0.955,0.041
0.104,0.953,0.040
0.105,0.953,0.040
0.106,0.953,0.039
0.107,0.952,0.039
0.108,0.952,0.038
0.109,0.952,0.038
0.110,0.951,0.037
0.111,0.949,0.037
0.112,0.946,0.036
0.113,0.946,0.036
0.114,0.946,0.036
0.115,0.946,0.035
0.116,0.945,0.034
0.117,0.945,0.034
0.118,0.944,0.034
0.119,0.944,0.034
0.120,0.943,0.033
0.121,0.943,0.033
0.122,0.943,0.033
0.123,0.941,0.033
0.124,0.941,0.032
0.125,0.941,0.032
0.126,0.941,0.032
0.127,0.941,0.031
0.128,0.941,0.031
0.129,0.941,0.031
0.130,0.941,0.030
0.131,0.941,0.030
0.132,0.940,0.030
0.133,0.940,0.030
0.134,0.939,0.029
0.135,0.939,0.029
0.136,0.938,0.029
0.137,0.935,0.028
0.138,0.935,0.028
0.139,0.933,0.028
0.140,0.933,0.028
0.141,0.932,0.027
0.142,0.931,0.027
0.143,0.930,0.027
0.144,0.930,0.027
0.145,0.929,0.026
0.146,0.928,0.026
0.147,0.928,0.026
0.148,0.928,0.025
0.149,0.927,0.025
0.150,0.927,0.025
0.151,0.925,0.025
0.152,0.925,0.025
0.153,0.925,0.024
0.154,0.925,0.024
0.156,0.925,0.024
0.157,0.924,0.023
0.158,0.923,0.023
0.159,0.923,0.023
0.160,0.923,0.023
0.161,0.923,0.023
