threshold,precision,recall
0.011,0.025,1.000
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,1.000
0.031,0.034,1.000
0.032,0.037,1.000
0.033,0.040,1.000
0.034,0.045,0.998
0.035,0.049,0.997
0.036,0.054,0.994
0.037,0.060,0.994
0.038,0.067,0.991
0.039,0.073,0.989
0.040,0.079,0.987
0.041,0.086,0.986
0.042,0.092,0.986
0.043,0.099,0.986
0.044,0.106,0.986
0.045,0.113,0.986
0.046,0.119,0.986
0.047,0.126,0.983
0.048,0.132,0.983
0.049,0.138,0.983
0.050,0.146,0.983
0.051,0.152,0.982
0.052,0.159,0.982
0.053,0.166,0.979
0.054,0.172,0.979
0.055,0.179,0.979
0.056,0.185,0.979
0.057,0.191,0.979
0.058,0.196,0.979
0.059,0.201,0.978
0.060,0.206,0.978
0.061,0.212,0.978
0.062,0.217,0.977
0.063,0.222,0.974
0.064,0.226,0.974
0.065,0.230,0.974
0.066,0.234,0.972
0.067,0.239,0.971
0.068,0.243,0.969
0.069,0.247,0.969
0.070,0.251,0.969
0.071,0.256,0.969
0.072,0.262,0.969
0.073,0.265,0.968
0.074,0.269,0.968
0.075,0.273,0.968
0.076,0.278,0.967
0.077,0.282,0.964
0.078,0.285,0.964
0.079,0.290,0.964
0.080,0.294,0.964
0.081,0.298,0.964
0.082,0.304,0.964
0.083,0.308,0.964
0.084,0.312,0.964
0.085,0.316,0.964
0.086,0.320,0.964
0.087,0.326,0.964
0.088,0.329,0.963
0.089,0.331,0.962
0.090,0.334,0.961
0.091,0.338,0.960
0.092,0.341,0.960
0.093,0.344,0.960
0.094,0.347,0.960
0.095,0.351,0.960
0.096,0.354,0.960
0.097,0.357,0.960
0.098,0.360,0.959
0.099,0.362,0.959
0.100,0.366,0.958
0.101,0.369,0.956
0.102,0.371,0.955
0.103,0.373,0.954
0.104,0.376,0.953
0.105,0.379,0.953
0.106,0.382,0.953
0.107,0.384,0.952
0.108,0.387,0.952
0.109,0.390,0.952
0.110,0.392,0.951
0.111,0.396,0.949
0.112,0.397,0.946
0.113,0.399,0.946
0.114,0.403,0.946
0.115,0.408,0.946
0.116,0.410,0.945
0.117,0.412,0.945
0.118,0.413,0.944
0.119,0.416,0.944
0.120,0.418,0.943
0.121,0.420,0.943
0.122,0.421,0.943
0.123,0.423,0.941
0.124,0.426,0.941
0.125,0.429,0.941
0.126,0.431,0.941
0.127,0.434,0.941
0.128,0.436,0.941
0.129,0.438,0.941
0.130,0.441,0.941
0.131,0.442,0.941
0.132,0.443,0.940
0.133,0.446,0.940
0.134,0.448,0.939
0.135,0.450,0.939
0.136,0.455,0.938
0.137,0.457,0.935
0.138,0.458,0.935
0.139,0.460,0.933
0.140,0.463,0.933
0.141,0.464,0.932
0.142,0.465,0.931
0.143,0.468,0.930
0.144,0.470,0.930
0.145,0.473,0.929
0.146,0.474,0.928
0.147,0.479,0.928
0.148,0.480,0.928
0.149,0.482,0.927
0.150,0.484,0.927
0.151,0.486,0.925
0.152,0.488,0.925
0.153,0.491,0.925
0.154,0.492,0.925
0.155,0.495,0.925
0.156,0.498,0.925
0.157,0.500,0.924
0.158,0.501,0.923
0.159,0.502,0.923
0.160,0.504,0.923
0.161,0.506,0.923
0.162,0.509,0.922
0.163,0.512,0.922
0.164,0.514,0.922
0.165,0.515,0.921
0.166,0.518,0.921
0.167,0.519,0.921
0.168,0.520,0.921
0.169,0.521,0.921
0.170,0.523,0.921
0.171,0.525,0.921
0.172,0.527,0.921
0.173,0.529,0.921
0.174,0.530,0.920
0.175,0.533,0.920
0.176,0.534,0.920
0.177,0.535,0.920
0.178,0.538,0.920
0.179,0.539,0.920
0.180,0.540,0.917
0.181,0.541,0.917
0.182,0.543,0.915
0.183,0.545,0.914
