threshold,true positive rate,false positive rate
0.010,1.000,1.000
0.012,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.996
0.022,1.000,0.992
0.023,1.000,0.987
0.024,1.000,0.979
0.025,1.000,0.967
0.026,1.000,0.950
0.027,1.000,0.926
0.028,1.000,0.892
0.029,0.999,0.845
0.030,0.999,0.788
0.031,0.997,0.726
0.032,0.997,0.656
0.033,0.997,0.589
0.034,0.995,0.524
0.035,0.993,0.464
0.036,0.989,0.409
0.037,0.989,0.363
0.038,0.985,0.324
0.039,0.984,0.289
0.040,0.983,0.262
0.041,0.983,0.238
0.042,0.982,0.217
0.043,0.979,0.201
0.044,0.979,0.185
0.045,0.978,0.173
0.046,0.978,0.161
0.047,0.976,0.151
0.048,0.976,0.142
0.049,0.975,0.133
0.050,0.975,0.126
0.051,0.974,0.120
0.052,0.974,0.114
0.053,0.974,0.109
0.054,0.974,0.105
0.055,0.972,0.100
0.056,0.972,0.096
0.057,0.972,0.093
0.058,0.972,0.090
0.059,0.971,0.087
0.060,0.969,0.084
0.061,0.969,0.081
0.062,0.969,0.079
0.063,0.969,0.076
0.064,0.969,0.074
0.065,0.968,0.071
0.066,0.967,0.069
0.067,0.966,0.068
0.068,0.964,0.066
0.069,0.962,0.064
0.070,0.961,0.063
0.071,0.961,0.061
0.072,0.961,0.060
0.073,0.961,0.059
0.074,0.961,0.057
0.075,0.961,0.057
0.076,0.960,0.055
0.077,0.959,0.055
0.078,0.959,0.054
0.079,0.959,0.053
0.080,0.959,0.052
0.081,0.959,0.051
0.082,0.959,0.050
0.083,0.958,0.049
0.084,0.956,0.048
0.085,0.956,0.048
0.086,0.955,0.047
0.087,0.955,0.046
0.088,0.955,0.045
0.090,0.953,0.044
0.091,0.953,0.044
0.092,0.953,0.043
0.093,0.953,0.042
0.094,0.953,0.042
0.095,0.953,0.041
0.096,0.952,0.041
0.097,0.948,0.040
0.098,0.948,0.039
0.099,0.947,0.039
0.100,0.947,0.039
0.101,0.947,0.038
0.102,0.947,0.037
0.103,0.947,0.037
0.104,0.947,0.037
0.105,0.947,0.036
0.106,0.947,0.036
0.107,0.947,0.035
0.108,0.946,0.035
0.109,0.946,0.035
0.110,0.945,0.034
0.111,0.944,0.034
0.112,0.943,0.034
0.113,0.941,0.033
0.114,0.941,0.033
0.115,0.940,0.032
0.116,0.940,0.032
0.117,0.940,0.032
0.118,0.939,0.031
0.119,0.938,0.031
0.121,0.936,0.031
0.122,0.936,0.030
0.123,0.935,0.030
0.124,0.935,0.029
0.125,0.933,0.029
0.126,0.932,0.029
0.127,0.932,0.029
0.128,0.932,0.028
0.129,0.932,0.028
0.130,0.932,0.028
0.131,0.932,0.028
0.132,0.932,0.027
0.133,0.932,0.027
0.134,0.932,0.027
0.135,0.930,0.027
0.136,0.930,0.026
0.137,0.930,0.026
0.139,0.928,0.026
0.140,0.928,0.025
0.141,0.928,0.025
0.142,0.925,0.025
0.143,0.925,0.025
0.144,0.925,0.025
0.146,0.923,0.024
0.147,0.923,0.024
0.148,0.923,0.024
0.150,0.923,0.023
0.151,0.921,0.023
0.152,0.921,0.023
0.153,0.921,0.023
0.154,0.921,0.023
0.155,0.921,0.022
0.156,0.921,0.022
0.157,0.921,0.022
0.158,0.921,0.022
0.159,0.920,0.022
0.160,0.918,0.022
0.162,0.918,0.021
0.163,0.917,0.021
0.164,0.917,0.021
0.165,0.917,0.021
0.166,0.915,0.021
0.167,0.913,0.021
0.168,0.912,0.020
0.169,0.910,0.020
0.170,0.909,0.020
0.171,0.908,0.020
0.172,0.908,0.020
0.173,0.907,0.020
0.174,0.907,0.020
0.175,0.907,0.019
0.176,0.907,0.019
0.177,0.907,0.019
0.178,0.907,0.019
0.179,0.907,0.019
0.180,0.907,0.019
0.181,0.906,0.019
0.182,0.906,0.018
0.184,0.906,0.018
0.185,0.905,0.018
0.186,0.905,0.018
0.187,0.905,0.018
0.189,0.905,0.018
0.190,0.905,0.018
0.191,0.904,0.018
0.192,0.904,0.018
0.193,0.904,0.017
0.194,0.904,0.017
0.195,0.902,0.017
0.196,0.902,0.017
0.197,0.902,0.017
0.198,0.902,0.017
0.199,0.902,0.017
0.200,0.902,0.017
0.201,0.902,0.016
0.202,0.902,0.016
0.203,0.901,0.016
0.205,0.899,0.016
0.206,0.899,0.016
0.207,0.899,0.016
0.208,0.899,0.016
0.209,0.899,0.016
0.210,0.899,0.015
0.211,0.899,0.015
0.212,0.898,0.015
0.213,0.898,0.015
0.214,0.897,0.015
0.215,0.897,0.015
0.216,0.896,0.015
0.217,0.896,0.015
0.218,0.896,0.015
0.219,0.896,0.014
0.221,0.896,0.014
0.223,0.896,0.014
0.224,0.896,0.014
0.225,0.896,0.014
0.226,0.896,0.014
0.227,0.896,0.014
0.228,0.896,0.014
0.230,0.896,0.014
0.231,0.896,0.014
0.232,0.894,0.013
0.233,0.894,0.013
0.236,0.894,0.013
0.237,0.894,0.013
0.238,0.894,0.013
0.239,0.893,0.013
0.240,0.893,0.013
0.242,0.893,0.013
0.243,0.893,0.013
0.244,0.893,0.013
0.245,0.893,0.012
0.246,0.893,0.012
0.248,0.893,0.012
0.249,0.892,0.012
0.250,0.892,0.012
0.252,0.892,0.012
0.253,0.892,0.012
0.254,0.891,0.012
0.255,0.891,0.012
0.256,0.891,0.012
0.257,0.890,0.012
0.259,0.890,0.012
0.260,0.890,0.011
0.261,0.890,0.011
0.262,0.889,0.011
0.264,0.889,0.011
0.265,0.887,0.011
0.267,0.887,0.011
0.268,0.887,0.011
0.269,0.887,0.011
0.272,0.887,0.011
0.273,0.886,0.011
0.274,0.886,0.011
0.275,0.886,0.010
0.276,0.886,0.010
0.278,0.885,0.010
0.279,0.885,0.010
0.280,0.885,0.010
0.283,0.885,0.010
0.285,0.885,0.010
0.286,0.885,0.010
0.287,0.885,0.010
0.288,0.885,0.010
0.289,0.885,0.010
0.290,0.885,0.010
0.291,0.885,0.010
0.292,0.885,0.010
0.293,0.884,0.010
0.294,0.883,0.010
0.296,0.883,0.010
0.298,0.883,0.009
0.299,0.883,0.009
0.300,0.883,0.009
0.304,0.883,0.009
0.306,0.883,0.009
0.307,0.882,0.009
0.311,0.882,0.009
0.312,0.882,0.009
0.313,0.881,0.009
0.314,0.881,0.009
0.316,0.879,0.009
0.317,0.879,0.009
0.318,0.879,0.009
0.321,0.879,0.009
0.322,0.877,0.009
0.323,0.877,0.009
0.324,0.876,0.009
0.325,0.876,0.009
0.326,0.876,0.008
0.327,0.875,0.008
0.328,0.873,0.008
0.332,0.873,0.008
0.333,0.873,0.008
0.336,0.873,0.008
0.337,0.871,0.008
0.338,0.871,0.008
0.339,0.870,0.008
0.341,0.870,0.008
0.342,0.870,0.008
0.344,0.868,0.008
0.345,0.868,0.008
0.346,0.868,0.008
0.347,0.868,0.008
0.348,0.868,0.008
0.350,0.868,0.008
0.351,0.867,0.008
