threshold,precision,recall
0.010,0.025,1.000
0.012,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,0.999
0.030,0.031,0.999
0.031,0.034,0.997
0.032,0.037,0.997
0.033,0.041,0.997
0.034,0.046,0.995
0.035,0.052,0.993
0.036,0.058,0.989
0.037,0.065,0.989
0.038,0.072,0.985
0.039,0.079,0.984
0.040,0.087,0.983
0.041,0.095,0.983
0.042,0.103,0.982
0.043,0.110,0.979
0.044,0.118,0.979
0.045,0.126,0.978
0.046,0.134,0.978
0.047,0.141,0.976
0.048,0.148,0.976
0.049,0.156,0.975
0.050,0.164,0.975
0.051,0.171,0.974
0.052,0.178,0.974
0.053,0.185,0.974
0.054,0.191,0.974
0.055,0.198,0.972
0.056,0.204,0.972
0.057,0.210,0.972
0.058,0.216,0.972
0.059,0.222,0.971
0.060,0.227,0.969
0.061,0.232,0.969
0.062,0.238,0.969
0.063,0.243,0.969
0.064,0.249,0.969
0.065,0.256,0.968
0.066,0.261,0.967
0.067,0.266,0.966
0.068,0.271,0.964
0.069,0.276,0.962
0.070,0.280,0.961
0.071,0.285,0.961
0.072,0.290,0.961
0.073,0.294,0.961
0.074,0.298,0.961
0.075,0.301,0.961
0.076,0.306,0.960
0.077,0.308,0.959
0.078,0.311,0.959
0.079,0.316,0.959
0.080,0.320,0.959
0.081,0.324,0.959
0.082,0.328,0.959
0.083,0.331,0.958
0.084,0.334,0.956
0.085,0.337,0.956
0.086,0.341,0.955
0.087,0.344,0.955
0.088,0.348,0.955
0.089,0.351,0.954
0.090,0.354,0.953
0.091,0.357,0.953
0.092,0.361,0.953
0.093,0.363,0.953
0.094,0.367,0.953
0.095,0.371,0.953
0.096,0.372,0.952
0.097,0.376,0.948
0.098,0.379,0.948
0.099,0.381,0.947
0.100,0.384,0.947
0.101,0.388,0.947
0.102,0.391,0.947
0.103,0.394,0.947
0.104,0.396,0.947
0.105,0.399,0.947
0.106,0.401,0.947
0.107,0.404,0.947
0.108,0.406,0.946
0.109,0.408,0.946
0.110,0.411,0.945
0.111,0.414,0.944
0.112,0.415,0.943
0.113,0.418,0.941
0.114,0.422,0.941
0.115,0.425,0.940
0.116,0.427,0.940
0.117,0.429,0.940
0.118,0.432,0.939
0.119,0.433,0.938
0.120,0.435,0.937
0.121,0.437,0.936
0.122,0.441,0.936
0.123,0.443,0.935
0.124,0.446,0.935
0.125,0.448,0.933
0.126,0.449,0.932
0.127,0.452,0.932
0.128,0.455,0.932
0.129,0.457,0.932
0.130,0.459,0.932
0.131,0.462,0.932
0.132,0.463,0.932
0.133,0.465,0.932
0.134,0.467,0.932
0.135,0.470,0.930
0.136,0.472,0.930
0.137,0.475,0.930
0.138,0.476,0.929
0.139,0.478,0.928
0.140,0.480,0.928
0.141,0.482,0.928
0.142,0.485,0.925
0.143,0.488,0.925
0.144,0.489,0.925
0.145,0.491,0.924
0.146,0.493,0.923
0.147,0.495,0.923
0.148,0.497,0.923
0.149,0.499,0.923
0.150,0.500,0.923
0.151,0.501,0.921
0.152,0.503,0.921
0.153,0.504,0.921
0.154,0.508,0.921
0.155,0.510,0.921
0.156,0.511,0.921
0.157,0.513,0.921
0.158,0.515,0.921
0.159,0.518,0.920
0.160,0.520,0.918
0.161,0.522,0.918
0.162,0.523,0.918
0.163,0.525,0.917
0.164,0.526,0.917
0.165,0.527,0.917
0.166,0.529,0.915
0.167,0.530,0.913
0.168,0.531,0.912
0.169,0.532,0.910
0.170,0.534,0.909
0.171,0.535,0.908
0.172,0.537,0.908
0.173,0.539,0.907
0.174,0.540,0.907
0.175,0.542,0.907
0.176,0.544,0.907
0.177,0.548,0.907
0.178,0.549,0.907
0.179,0.550,0.907
0.180,0.551,0.907
0.181,0.554,0.906
0.182,0.554,0.906
0.184,0.556,0.906
0.185,0.556,0.905
0.186,0.558,0.905
0.187,0.559,0.905
0.188,0.561,0.905
0.189,0.563,0.905
0.190,0.565,0.905
0.191,0.566,0.904
0.192,0.567,0.904
0.193,0.569,0.904
0.194,0.569,0.904
0.195,0.572,0.902
0.196,0.575,0.902
0.197,0.576,0.902
0.198,0.578,0.902
0.199,0.580,0.902
0.200,0.581,0.902
0.201,0.584,0.902
0.202,0.586,0.902
0.203,0.586,0.901
0.204,0.587,0.900
0.205,0.588,0.899
0.206,0.590,0.899
0.207,0.592,0.899
0.208,0.593,0.899
0.209,0.594,0.899
0.210,0.598,0.899
0.211,0.600,0.899
0.212,0.601,0.898
0.213,0.602,0.898
0.214,0.603,0.897
0.215,0.606,0.897
0.216,0.607,0.896
0.217,0.610,0.896
0.218,0.610,0.896
0.219,0.612,0.896
0.221,0.613,0.896
0.223,0.614,0.896
0.224,0.616,0.896
0.225,0.617,0.896
0.226,0.621,0.896
0.227,0.622,0.896
0.228,0.624,0.896
0.230,0.625,0.896
0.231,0.627,0.896
0.232,0.627,0.894
0.233,0.630,0.894
0.234,0.631,0.894
0.235,0.632,0.894
0.236,0.633,0.894
0.237,0.634,0.894
0.238,0.638,0.894
0.239,0.639,0.893
0.240,0.640,0.893
0.242,0.641,0.893
0.243,0.642,0.893
0.244,0.644,0.893
0.245,0.645,0.893
0.246,0.647,0.893
0.247,0.651,0.893
0.248,0.654,0.893
0.249,0.654,0.892
0.250,0.655,0.892
0.252,0.656,0.892
0.253,0.657,0.892
0.254,0.658,0.891
0.255,0.659,0.891
0.256,0.660,0.891
0.257,0.660,0.890
0.258,0.661,0.890
0.259,0.662,0.890
0.260,0.664,0.890
0.261,0.668,0.890
0.262,0.667,0.889
0.264,0.669,0.889
0.265,0.670,0.887
0.266,0.671,0.887
0.267,0.672,0.887
0.268,0.673,0.887
0.269,0.675,0.887
0.271,0.675,0.887
0.272,0.676,0.887
0.273,0.677,0.886
0.274,0.680,0.886
0.275,0.683,0.886
0.276,0.684,0.886
0.278,0.684,0.885
0.279,0.684,0.885
0.280,0.685,0.885
0.281,0.686,0.885
0.282,0.687,0.885
0.283,0.687,0.885
0.285,0.689,0.885
0.286,0.690,0.885
0.287,0.692,0.885
0.288,0.693,0.885
0.289,0.696,0.885
0.290,0.696,0.885
0.291,0.698,0.885
0.292,0.699,0.885
0.293,0.699,0.884
0.294,0.700,0.883
