precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.028,0.999
0.030,0.999
0.032,0.999
0.034,0.997
0.037,0.994
0.041,0.993
0.045,0.993
0.050,0.993
0.055,0.992
0.061,0.992
0.068,0.992
0.074,0.991
0.081,0.990
0.088,0.987
0.094,0.982
0.101,0.982
0.108,0.982
0.116,0.982
0.123,0.980
0.130,0.978
0.136,0.974
0.143,0.974
0.150,0.974
0.157,0.974
0.164,0.972
0.170,0.971
0.176,0.969
0.182,0.969
0.187,0.968
0.192,0.968
0.198,0.967
0.205,0.967
0.211,0.966
0.216,0.966
0.221,0.966
0.227,0.966
0.231,0.964
0.237,0.963
0.242,0.962
0.246,0.961
0.251,0.960
0.256,0.960
0.262,0.960
0.267,0.960
0.271,0.960
0.276,0.960
0.281,0.960
0.287,0.960
0.290,0.960
0.294,0.959
0.299,0.959
0.303,0.959
0.307,0.959
0.312,0.959
0.316,0.958
0.319,0.956
0.322,0.953
0.325,0.953
0.329,0.953
0.332,0.953
0.336,0.953
0.339,0.953
0.342,0.952
0.345,0.951
0.349,0.949
0.352,0.948
0.356,0.948
0.359,0.947
0.361,0.946
0.364,0.946
0.367,0.946
0.371,0.946
0.374,0.946
0.378,0.945
0.380,0.944
0.382,0.944
0.385,0.944
0.389,0.944
0.391,0.944
0.394,0.943
0.397,0.943
0.401,0.943
0.403,0.941
0.406,0.940
0.409,0.939
0.411,0.939
0.414,0.939
0.418,0.939
0.420,0.938
0.422,0.938
0.427,0.938
0.428,0.938
0.431,0.938
0.433,0.938
0.435,0.937
0.438,0.937
0.440,0.937
0.442,0.937
0.444,0.936
0.448,0.936
0.451,0.936
0.452,0.936
0.453,0.936
0.455,0.936
0.458,0.936
0.461,0.936
0.463,0.935
0.465,0.933
0.467,0.933
0.470,0.933
0.472,0.933
0.475,0.933
0.476,0.932
0.479,0.932
0.480,0.932
0.482,0.932
0.483,0.932
0.486,0.932
0.487,0.932
0.489,0.932
0.492,0.932
0.495,0.932
0.497,0.931
0.499,0.931
0.501,0.931
0.502,0.931
0.504,0.931
0.505,0.931
0.507,0.931
0.507,0.929
0.508,0.929
0.510,0.928
0.513,0.928
0.514,0.928
0.515,0.928
0.516,0.925
0.518,0.925
0.521,0.925
0.522,0.924
0.523,0.924
0.524,0.923
0.527,0.922
0.530,0.922
0.532,0.922
0.533,0.921
0.535,0.921
0.537,0.921
0.539,0.921
0.540,0.921
0.542,0.921
0.543,0.921
0.543,0.920
0.545,0.920
0.546,0.920
0.548,0.920
0.549,0.920
0.551,0.918
0.552,0.918
0.556,0.918
0.559,0.918
0.561,0.918
0.562,0.917
0.563,0.916
0.564,0.915
0.565,0.915
0.567,0.915
0.569,0.915
0.571,0.915
0.572,0.915
0.574,0.915
0.575,0.915
0.576,0.915
0.577,0.914
0.578,0.913
0.580,0.913
0.582,0.913
0.582,0.913
0.584,0.913
