threshold,precision,recall
0.011,0.025,1.000
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.026,1.000
0.025,0.026,1.000
0.026,0.027,1.000
0.027,0.027,1.000
0.028,0.028,0.999
0.029,0.030,0.999
0.030,0.032,0.999
0.031,0.034,0.997
0.032,0.037,0.994
0.033,0.041,0.993
0.034,0.045,0.993
0.035,0.050,0.993
0.036,0.055,0.992
0.037,0.061,0.992
0.038,0.068,0.992
0.039,0.074,0.991
0.040,0.081,0.990
0.041,0.088,0.987
0.042,0.094,0.982
0.043,0.101,0.982
0.044,0.108,0.982
0.045,0.116,0.982
0.046,0.123,0.980
0.047,0.130,0.978
0.048,0.136,0.974
0.049,0.143,0.974
0.050,0.150,0.974
0.051,0.157,0.974
0.052,0.164,0.972
0.053,0.170,0.971
0.054,0.176,0.969
0.055,0.182,0.969
0.056,0.187,0.968
0.057,0.192,0.968
0.058,0.198,0.967
0.059,0.205,0.967
0.060,0.211,0.966
0.061,0.216,0.966
0.062,0.221,0.966
0.063,0.227,0.966
0.064,0.231,0.964
0.065,0.237,0.963
0.066,0.242,0.962
0.067,0.246,0.961
0.068,0.251,0.960
0.069,0.256,0.960
0.070,0.262,0.960
0.071,0.267,0.960
0.072,0.271,0.960
0.073,0.276,0.960
0.074,0.281,0.960
0.075,0.287,0.960
0.076,0.290,0.960
0.077,0.294,0.959
0.078,0.299,0.959
0.079,0.303,0.959
0.080,0.307,0.959
0.081,0.312,0.959
0.082,0.316,0.958
0.083,0.319,0.956
0.084,0.322,0.953
0.085,0.325,0.953
0.086,0.329,0.953
0.087,0.332,0.953
0.088,0.336,0.953
0.089,0.339,0.953
0.090,0.342,0.952
0.091,0.345,0.951
0.092,0.349,0.949
0.093,0.352,0.948
0.094,0.356,0.948
0.095,0.359,0.947
0.096,0.361,0.946
0.097,0.364,0.946
0.098,0.367,0.946
0.099,0.371,0.946
0.100,0.374,0.946
0.101,0.378,0.945
0.102,0.380,0.944
0.103,0.382,0.944
0.104,0.385,0.944
0.105,0.389,0.944
0.106,0.391,0.944
0.107,0.394,0.943
0.108,0.397,0.943
0.109,0.401,0.943
0.110,0.403,0.941
0.111,0.406,0.940
0.112,0.409,0.939
0.113,0.411,0.939
0.114,0.414,0.939
0.115,0.418,0.939
0.116,0.420,0.938
0.117,0.422,0.938
0.118,0.427,0.938
0.119,0.428,0.938
0.120,0.431,0.938
0.121,0.433,0.938
0.122,0.435,0.937
0.123,0.438,0.937
0.124,0.440,0.937
0.125,0.442,0.937
0.126,0.444,0.936
0.127,0.448,0.936
0.128,0.451,0.936
0.129,0.452,0.936
0.130,0.453,0.936
0.131,0.455,0.936
0.132,0.458,0.936
0.133,0.461,0.936
0.134,0.463,0.935
0.135,0.465,0.933
0.136,0.467,0.933
0.137,0.470,0.933
0.138,0.472,0.933
0.139,0.475,0.933
0.140,0.476,0.932
0.141,0.479,0.932
0.142,0.480,0.932
0.143,0.482,0.932
0.144,0.483,0.932
0.145,0.486,0.932
0.146,0.487,0.932
0.147,0.489,0.932
0.148,0.492,0.932
0.149,0.495,0.932
0.150,0.497,0.931
0.151,0.499,0.931
0.152,0.501,0.931
0.153,0.502,0.931
0.154,0.504,0.931
0.155,0.505,0.931
0.156,0.507,0.931
0.157,0.507,0.929
0.158,0.508,0.929
0.159,0.510,0.928
0.160,0.513,0.928
0.161,0.514,0.928
0.162,0.515,0.928
0.163,0.516,0.925
0.164,0.518,0.925
0.165,0.521,0.925
0.166,0.522,0.924
0.167,0.523,0.924
0.168,0.524,0.923
0.169,0.527,0.922
0.170,0.530,0.922
0.171,0.532,0.922
0.172,0.533,0.921
0.173,0.535,0.921
0.174,0.537,0.921
0.175,0.539,0.921
0.176,0.540,0.921
0.177,0.542,0.921
0.178,0.543,0.921
0.179,0.543,0.920
0.180,0.545,0.920
0.181,0.546,0.920
0.182,0.548,0.920
0.183,0.549,0.920
