precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.035,0.999
0.038,0.999
0.042,0.998
0.046,0.995
0.051,0.995
0.056,0.995
0.062,0.992
0.068,0.992
0.073,0.992
0.079,0.991
0.085,0.990
0.091,0.987
0.097,0.987
0.103,0.987
0.108,0.987
0.114,0.985
0.120,0.984
0.126,0.983
0.131,0.983
0.137,0.982
0.142,0.982
0.148,0.980
0.154,0.979
0.159,0.978
0.165,0.977
0.170,0.977
0.176,0.977
0.181,0.977
0.186,0.977
0.191,0.977
0.195,0.977
0.200,0.976
0.205,0.976
0.210,0.975
0.215,0.975
0.220,0.975
0.224,0.974
0.228,0.972
0.232,0.971
0.237,0.971
0.241,0.971
0.246,0.971
0.250,0.970
0.254,0.970
0.257,0.969
0.261,0.968
0.265,0.968
0.269,0.967
0.272,0.966
0.276,0.966
0.279,0.963
0.283,0.963
0.287,0.962
0.292,0.961
0.295,0.961
0.299,0.961
0.303,0.961
0.306,0.960
0.310,0.960
0.312,0.958
0.315,0.958
0.318,0.958
0.321,0.958
0.322,0.956
0.326,0.956
0.329,0.956
0.331,0.956
0.334,0.954
0.338,0.954
0.342,0.954
0.346,0.954
0.349,0.954
0.352,0.954
0.354,0.954
0.357,0.954
0.359,0.954
0.362,0.953
0.365,0.953
0.368,0.953
0.370,0.952
0.373,0.951
0.376,0.951
0.379,0.951
0.382,0.951
0.385,0.951
0.387,0.951
0.390,0.949
0.394,0.948
0.396,0.948
0.399,0.947
0.402,0.947
0.405,0.947
0.406,0.947
0.409,0.947
0.411,0.947
0.416,0.947
0.418,0.946
0.420,0.946
0.421,0.946
0.423,0.946
0.424,0.946
0.428,0.946
0.431,0.946
0.433,0.945
0.436,0.945
0.438,0.945
0.440,0.945
0.442,0.945
0.445,0.944
0.447,0.943
0.450,0.941
0.452,0.941
0.456,0.941
0.458,0.941
0.460,0.940
0.463,0.940
0.464,0.940
0.466,0.940
0.468,0.940
0.470,0.940
0.471,0.940
0.473,0.940
0.475,0.940
0.476,0.940
0.478,0.940
0.480,0.940
0.481,0.940
0.483,0.940
0.485,0.940
0.486,0.940
0.488,0.940
0.490,0.940
0.494,0.940
0.495,0.940
0.499,0.940
0.502,0.940
0.503,0.939
0.504,0.939
0.507,0.939
0.508,0.939
0.511,0.939
0.512,0.938
0.513,0.938
0.515,0.938
0.517,0.938
0.517,0.938
0.519,0.935
0.520,0.935
0.522,0.933
0.523,0.933
0.524,0.933
0.525,0.933
0.526,0.933
0.527,0.932
0.529,0.932
0.530,0.931
0.531,0.931
0.534,0.931
0.536,0.931
0.538,0.931
0.539,0.931
0.540,0.931
0.542,0.930
0.544,0.929
0.546,0.929
0.548,0.929
0.550,0.929
0.553,0.929
0.553,0.928
0.554,0.928
0.555,0.928
0.557,0.928
0.559,0.928
0.560,0.928
0.560,0.927
0.560,0.927
0.561,0.925
0.562,0.925
