threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2317
0.0300,0.2214
0.0400,0.2615
0.0500,0.2894
0.0600,0.3156
0.0700,0.3196
0.0800,0.3348
0.0900,0.3573
0.1000,0.3710
0.1100,0.3868
0.1200,0.4015
0.1300,0.4314
0.1400,0.4351
0.1500,0.4465
0.1600,0.4464
0.1700,0.4803
0.1800,0.4992
0.1900,0.5113
0.2000,0.5196
0.2100,0.5351
0.2200,0.5333
0.2300,0.5376
0.2400,0.5398
0.2500,0.5635
0.2600,0.5561
0.2700,0.5443
0.2800,0.5747
0.2900,0.5800
0.3000,0.5851
0.3100,0.5903
0.3200,0.6024
0.3300,0.5981
0.3400,0.6132
0.3500,0.6139
0.3600,0.6389
0.3700,0.6329
0.3800,0.6376
0.3900,0.6492
0.4000,0.6538
0.4100,0.6697
0.4200,0.6826
0.4300,0.6716
0.4400,0.6816
0.4500,0.6946
0.4600,0.7077
0.4700,0.7065
0.4800,0.7022
0.4900,0.7107
0.5000,0.7198
0.5100,0.7253
0.5200,0.7226
0.5300,0.7245
0.5400,0.7244
0.5500,0.7328
0.5600,0.7516
0.5700,0.7609
0.5800,0.7686
0.5900,0.7759
0.6000,0.7768
0.6100,0.7756
0.6200,0.7668
0.6300,0.7752
0.6400,0.7741
0.6500,0.7763
0.6600,0.7786
0.6700,0.7793
0.6800,0.7646
0.6900,0.7727
0.7000,0.7696
0.7100,0.7738
0.7200,0.7727
0.7300,0.7601
0.7400,0.7493
0.7500,0.7477
0.7600,0.7443
0.7700,0.7560
0.7800,0.7447
0.7900,0.7301
0.8000,0.7168
0.8100,0.7101
0.8200,0.7015
0.8300,0.6992
0.8400,0.6924
0.8500,0.6823
0.8600,0.6549
0.8700,0.6353
0.8800,0.6064
0.8900,0.5698
0.9000,0.5314
0.9100,0.4652
0.9200,0.3996
0.9300,0.3032
0.9400,0.2323
0.9500,0.1745
0.9600,0.1084
0.9700,0.0507
0.9800,0.0261
0.9900,0.0059
1.0000,0.0000
