threshold,precision,recall
0.011,0.025,1.000
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,1.000
0.031,0.033,0.999
0.032,0.036,0.998
0.033,0.040,0.994
0.034,0.044,0.993
0.035,0.049,0.993
0.036,0.054,0.993
0.037,0.060,0.993
0.038,0.066,0.992
0.039,0.073,0.991
0.040,0.080,0.991
0.041,0.087,0.990
0.042,0.094,0.987
0.043,0.101,0.985
0.044,0.107,0.983
0.045,0.115,0.983
0.046,0.121,0.982
0.047,0.129,0.982
0.048,0.136,0.982
0.049,0.143,0.979
0.050,0.149,0.977
0.051,0.157,0.977
0.052,0.163,0.976
0.053,0.170,0.975
0.054,0.176,0.975
0.055,0.183,0.974
0.056,0.189,0.974
0.057,0.194,0.972
0.058,0.201,0.970
0.059,0.206,0.970
0.060,0.212,0.969
0.061,0.217,0.968
0.062,0.223,0.968
0.063,0.229,0.968
0.064,0.235,0.968
0.065,0.240,0.967
0.066,0.244,0.964
0.067,0.248,0.964
0.068,0.253,0.964
0.069,0.257,0.963
0.070,0.262,0.963
0.071,0.266,0.962
0.072,0.272,0.959
0.073,0.277,0.956
0.074,0.282,0.956
0.075,0.286,0.954
0.076,0.292,0.953
0.077,0.296,0.953
0.078,0.300,0.952
0.079,0.304,0.951
0.080,0.308,0.951
0.081,0.312,0.951
0.082,0.316,0.951
0.083,0.319,0.949
0.084,0.323,0.949
0.085,0.327,0.949
0.086,0.331,0.949
0.087,0.334,0.948
0.088,0.338,0.948
0.089,0.340,0.947
0.090,0.342,0.947
0.091,0.346,0.947
0.092,0.349,0.947
0.093,0.353,0.947
0.094,0.357,0.946
0.095,0.361,0.946
0.096,0.364,0.946
0.097,0.368,0.946
0.098,0.371,0.944
0.099,0.374,0.944
0.100,0.377,0.944
0.101,0.381,0.944
0.102,0.383,0.944
0.103,0.386,0.944
0.104,0.388,0.943
0.105,0.392,0.943
0.106,0.394,0.943
0.107,0.396,0.941
0.108,0.398,0.941
0.109,0.401,0.941
0.110,0.403,0.941
0.111,0.406,0.941
0.112,0.409,0.941
0.113,0.410,0.937
0.114,0.413,0.936
0.115,0.416,0.936
0.116,0.419,0.935
0.117,0.421,0.935
0.118,0.424,0.935
0.119,0.426,0.935
0.120,0.428,0.935
0.121,0.430,0.935
0.122,0.432,0.933
0.123,0.435,0.933
0.124,0.438,0.933
0.125,0.439,0.933
0.126,0.441,0.933
0.127,0.443,0.932
0.128,0.446,0.932
0.129,0.448,0.932
0.130,0.450,0.932
0.131,0.453,0.931
0.132,0.456,0.931
0.133,0.458,0.931
0.134,0.462,0.931
0.135,0.463,0.931
0.136,0.465,0.931
0.137,0.469,0.931
0.138,0.471,0.930
0.139,0.472,0.929
0.140,0.475,0.929
0.141,0.478,0.928
0.142,0.480,0.928
0.143,0.482,0.928
0.144,0.484,0.928
0.145,0.486,0.928
0.146,0.489,0.928
0.147,0.491,0.928
0.148,0.494,0.928
0.149,0.497,0.928
0.150,0.499,0.928
0.151,0.500,0.928
0.152,0.502,0.928
0.153,0.504,0.927
0.154,0.505,0.927
0.155,0.506,0.927
0.156,0.509,0.927
0.157,0.510,0.927
0.158,0.511,0.927
0.159,0.513,0.927
0.160,0.516,0.927
0.161,0.518,0.925
0.162,0.519,0.925
0.163,0.521,0.925
0.164,0.522,0.925
0.165,0.524,0.925
0.166,0.526,0.925
0.167,0.528,0.924
0.168,0.531,0.923
0.169,0.533,0.921
0.170,0.535,0.921
0.171,0.538,0.921
0.172,0.539,0.921
0.173,0.544,0.921
0.174,0.545,0.920
0.175,0.545,0.920
0.176,0.546,0.920
0.177,0.548,0.920
0.178,0.548,0.920
0.179,0.550,0.920
0.180,0.553,0.920
0.181,0.553,0.918
0.182,0.556,0.918
0.183,0.557,0.918
