precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,0.999
0.032,0.999
0.035,0.999
0.038,0.999
0.043,0.998
0.048,0.995
0.054,0.995
0.061,0.994
0.068,0.994
0.076,0.993
0.084,0.991
0.092,0.990
0.100,0.990
0.108,0.987
0.116,0.987
0.124,0.986
0.133,0.986
0.141,0.985
0.149,0.983
0.157,0.980
0.165,0.979
0.172,0.977
0.180,0.976
0.188,0.975
0.194,0.975
0.201,0.974
0.209,0.974
0.215,0.974
0.221,0.974
0.227,0.974
0.232,0.972
0.239,0.972
0.245,0.972
0.251,0.972
0.258,0.972
0.264,0.972
0.270,0.971
0.276,0.971
0.280,0.970
0.285,0.970
0.290,0.970
0.295,0.969
0.300,0.969
0.305,0.967
0.309,0.967
0.314,0.966
0.317,0.966
0.321,0.966
0.327,0.966
0.331,0.964
0.335,0.964
0.339,0.961
0.344,0.960
0.348,0.960
0.352,0.959
0.354,0.959
0.358,0.959
0.361,0.959
0.364,0.959
0.367,0.958
0.370,0.956
0.373,0.956
0.377,0.956
0.381,0.954
0.385,0.954
0.388,0.954
0.392,0.954
0.396,0.953
0.401,0.952
0.404,0.952
0.408,0.952
0.411,0.952
0.413,0.952
0.415,0.951
0.419,0.951
0.422,0.949
0.425,0.949
0.429,0.949
0.432,0.949
0.435,0.949
0.437,0.949
0.440,0.949
0.442,0.948
0.446,0.948
0.447,0.948
0.450,0.948
0.453,0.946
0.455,0.946
0.456,0.945
0.459,0.945
0.462,0.945
0.465,0.945
0.468,0.943
0.472,0.943
0.474,0.943
0.476,0.943
0.478,0.943
0.480,0.943
0.481,0.941
0.482,0.940
0.484,0.939
0.486,0.938
0.488,0.938
0.489,0.938
0.490,0.937
0.492,0.936
0.493,0.936
0.495,0.935
0.496,0.935
0.498,0.935
0.500,0.935
0.502,0.935
0.503,0.935
0.505,0.935
0.507,0.935
0.509,0.935
0.512,0.935
0.515,0.935
0.518,0.935
0.520,0.935
0.522,0.935
0.524,0.935
0.526,0.935
0.528,0.935
0.529,0.933
0.530,0.932
0.533,0.930
0.535,0.929
0.536,0.929
0.539,0.929
0.539,0.929
0.541,0.929
0.542,0.928
0.546,0.928
0.547,0.928
0.549,0.928
0.551,0.928
0.554,0.928
0.556,0.928
0.558,0.928
0.561,0.928
0.563,0.928
0.565,0.928
0.566,0.928
0.567,0.928
0.569,0.928
0.571,0.927
0.572,0.927
0.574,0.927
0.577,0.927
0.578,0.923
0.581,0.922
0.584,0.922
0.587,0.921
0.587,0.918
0.589,0.918
0.591,0.918
0.592,0.918
0.594,0.918
0.595,0.918
0.596,0.918
0.597,0.918
0.599,0.918
0.600,0.918
0.601,0.918
0.601,0.917
0.602,0.917
0.603,0.917
0.605,0.916
0.607,0.915
0.609,0.915
0.611,0.915
0.614,0.915
0.615,0.915
0.616,0.913
0.618,0.912
0.621,0.912
0.622,0.912
