threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.030,0.999
0.031,0.032,0.999
0.032,0.035,0.999
0.033,0.038,0.999
0.034,0.043,0.998
0.035,0.048,0.995
0.036,0.054,0.995
0.037,0.061,0.994
0.038,0.068,0.994
0.039,0.076,0.993
0.040,0.084,0.991
0.041,0.092,0.990
0.042,0.100,0.990
0.043,0.108,0.987
0.044,0.116,0.987
0.045,0.124,0.986
0.046,0.133,0.986
0.047,0.141,0.985
0.048,0.149,0.983
0.049,0.157,0.980
0.050,0.165,0.979
0.051,0.172,0.977
0.052,0.180,0.976
0.053,0.188,0.975
0.054,0.194,0.975
0.055,0.201,0.974
0.056,0.209,0.974
0.057,0.215,0.974
0.058,0.221,0.974
0.059,0.227,0.974
0.060,0.232,0.972
0.061,0.239,0.972
0.062,0.245,0.972
0.063,0.251,0.972
0.064,0.258,0.972
0.065,0.264,0.972
0.066,0.270,0.971
0.067,0.276,0.971
0.068,0.280,0.970
0.069,0.285,0.970
0.070,0.290,0.970
0.071,0.295,0.969
0.072,0.300,0.969
0.073,0.305,0.967
0.074,0.309,0.967
0.075,0.314,0.966
0.076,0.317,0.966
0.077,0.321,0.966
0.078,0.327,0.966
0.079,0.331,0.964
0.080,0.335,0.964
0.081,0.339,0.961
0.082,0.344,0.960
0.083,0.348,0.960
0.084,0.352,0.959
0.085,0.354,0.959
0.086,0.358,0.959
0.087,0.361,0.959
0.088,0.364,0.959
0.089,0.367,0.958
0.090,0.370,0.956
0.091,0.373,0.956
0.092,0.377,0.956
0.093,0.381,0.954
0.094,0.385,0.954
0.095,0.388,0.954
0.096,0.392,0.954
0.097,0.396,0.953
0.098,0.401,0.952
0.099,0.404,0.952
0.100,0.408,0.952
0.101,0.411,0.952
0.102,0.413,0.952
0.103,0.415,0.951
0.104,0.419,0.951
0.105,0.422,0.949
0.106,0.425,0.949
0.107,0.429,0.949
0.108,0.432,0.949
0.109,0.435,0.949
0.110,0.437,0.949
0.111,0.440,0.949
0.112,0.442,0.948
0.113,0.446,0.948
0.114,0.447,0.948
0.115,0.450,0.948
0.116,0.453,0.946
0.117,0.455,0.946
0.118,0.456,0.945
0.119,0.459,0.945
0.120,0.462,0.945
0.121,0.465,0.945
0.122,0.468,0.943
0.123,0.472,0.943
0.124,0.474,0.943
0.125,0.476,0.943
0.126,0.478,0.943
0.127,0.480,0.943
0.128,0.481,0.941
0.129,0.482,0.940
0.130,0.484,0.939
0.131,0.486,0.938
0.132,0.488,0.938
0.133,0.489,0.938
0.134,0.490,0.937
0.135,0.492,0.936
0.136,0.493,0.936
0.137,0.495,0.935
0.138,0.496,0.935
0.139,0.498,0.935
0.140,0.500,0.935
0.141,0.502,0.935
0.142,0.503,0.935
0.143,0.505,0.935
0.144,0.507,0.935
0.145,0.509,0.935
0.146,0.512,0.935
0.147,0.515,0.935
0.148,0.518,0.935
0.149,0.520,0.935
0.150,0.522,0.935
0.151,0.524,0.935
0.152,0.526,0.935
0.153,0.528,0.935
0.154,0.529,0.933
0.155,0.530,0.932
0.156,0.533,0.930
0.157,0.535,0.929
0.158,0.536,0.929
0.159,0.539,0.929
0.160,0.539,0.929
0.161,0.541,0.929
0.162,0.542,0.928
0.163,0.546,0.928
0.164,0.547,0.928
0.165,0.549,0.928
0.166,0.551,0.928
0.167,0.554,0.928
0.168,0.556,0.928
0.169,0.558,0.928
0.170,0.561,0.928
0.171,0.563,0.928
0.172,0.565,0.928
0.173,0.566,0.928
0.174,0.567,0.928
0.175,0.569,0.928
0.176,0.571,0.927
0.177,0.572,0.927
0.178,0.574,0.927
0.179,0.577,0.927
0.180,0.578,0.923
0.181,0.581,0.922
0.182,0.584,0.922
0.183,0.587,0.921
0.184,0.587,0.918
0.185,0.589,0.918
0.186,0.591,0.918
0.187,0.592,0.918
0.188,0.594,0.918
0.189,0.595,0.918
0.190,0.596,0.918
0.191,0.597,0.918
0.192,0.599,0.918
0.193,0.600,0.918
0.194,0.601,0.918
0.195,0.601,0.917
0.196,0.602,0.917
0.197,0.603,0.917
0.198,0.605,0.916
0.199,0.607,0.915
0.200,0.609,0.915
0.201,0.611,0.915
0.202,0.614,0.915
0.204,0.615,0.915
0.205,0.616,0.913
0.206,0.618,0.912
0.207,0.621,0.912
0.208,0.622,0.912
0.209,0.623,0.910
