threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.996
0.022,1.000,0.993
0.023,1.000,0.989
0.024,1.000,0.983
0.025,1.000,0.972
0.026,1.000,0.956
0.027,1.000,0.932
0.028,1.000,0.897
0.029,1.000,0.851
0.030,0.999,0.794
0.031,0.999,0.727
0.032,0.999,0.656
0.033,0.997,0.585
0.034,0.991,0.516
0.035,0.991,0.454
0.036,0.990,0.402
0.037,0.987,0.356
0.038,0.986,0.316
0.039,0.983,0.284
0.040,0.980,0.255
0.041,0.979,0.230
0.042,0.979,0.210
0.043,0.978,0.192
0.044,0.977,0.176
0.045,0.977,0.163
0.046,0.976,0.153
0.047,0.976,0.142
0.048,0.974,0.133
0.049,0.972,0.126
0.050,0.970,0.119
0.051,0.969,0.112
0.052,0.968,0.107
0.053,0.968,0.101
0.054,0.968,0.098
0.055,0.967,0.094
0.056,0.967,0.090
0.057,0.967,0.086
0.058,0.967,0.083
0.059,0.967,0.080
0.060,0.964,0.078
0.061,0.963,0.075
0.062,0.962,0.073
0.063,0.962,0.071
0.064,0.962,0.069
0.065,0.961,0.068
0.066,0.961,0.066
0.067,0.961,0.064
0.068,0.961,0.063
0.069,0.961,0.062
0.070,0.960,0.060
0.071,0.960,0.059
0.072,0.960,0.058
0.073,0.959,0.057
0.074,0.959,0.055
0.075,0.959,0.054
0.076,0.959,0.053
0.077,0.959,0.052
0.078,0.959,0.051
0.079,0.959,0.050
0.080,0.959,0.050
0.081,0.956,0.049
0.082,0.955,0.048
0.083,0.955,0.047
0.084,0.954,0.047
0.085,0.953,0.046
0.086,0.953,0.045
0.087,0.953,0.045
0.088,0.953,0.044
0.089,0.952,0.043
0.090,0.952,0.042
0.091,0.952,0.042
0.092,0.952,0.041
0.093,0.952,0.041
0.094,0.952,0.040
0.095,0.951,0.039
0.096,0.951,0.039
0.097,0.949,0.038
0.098,0.948,0.038
0.100,0.948,0.037
0.101,0.948,0.036
0.102,0.947,0.036
0.103,0.947,0.035
0.104,0.947,0.035
0.105,0.947,0.034
0.106,0.947,0.034
0.107,0.946,0.033
0.108,0.945,0.033
0.109,0.945,0.033
0.110,0.945,0.032
0.111,0.945,0.032
0.112,0.945,0.031
0.113,0.945,0.031
0.114,0.945,0.031
0.115,0.945,0.030
0.116,0.945,0.030
0.117,0.945,0.029
0.118,0.945,0.029
0.119,0.945,0.029
0.120,0.944,0.029
0.121,0.943,0.028
0.122,0.941,0.028
0.123,0.940,0.028
0.124,0.939,0.027
0.125,0.939,0.027
0.126,0.939,0.027
0.127,0.939,0.027
0.128,0.936,0.026
0.129,0.935,0.026
0.130,0.932,0.026
0.131,0.932,0.026
0.132,0.932,0.025
0.133,0.932,0.025
0.134,0.932,0.025
0.135,0.932,0.025
0.136,0.931,0.025
0.137,0.931,0.024
0.138,0.931,0.024
0.139,0.931,0.024
0.140,0.931,0.024
0.141,0.931,0.023
0.142,0.931,0.023
0.143,0.931,0.023
0.144,0.931,0.023
0.145,0.931,0.023
0.146,0.931,0.023
0.147,0.930,0.022
0.148,0.929,0.022
0.149,0.929,0.022
0.150,0.929,0.022
0.151,0.929,0.022
0.152,0.929,0.022
0.153,0.928,0.021
0.154,0.928,0.021
0.155,0.928,0.021
0.156,0.928,0.021
0.157,0.927,0.021
0.159,0.927,0.020
0.160,0.927,0.020
0.161,0.927,0.020
0.162,0.927,0.020
0.163,0.927,0.020
0.164,0.927,0.020
0.165,0.927,0.019
0.166,0.925,0.019
0.167,0.925,0.019
0.168,0.925,0.019
0.169,0.925,0.019
0.170,0.925,0.019
0.171,0.923,0.019
0.172,0.923,0.018
0.173,0.923,0.018
0.174,0.923,0.018
0.175,0.922,0.018
0.176,0.922,0.018
0.177,0.922,0.018
0.178,0.922,0.018
0.179,0.922,0.017
0.180,0.922,0.017
0.182,0.922,0.017
0.183,0.922,0.017
0.184,0.922,0.017
0.185,0.922,0.017
0.186,0.922,0.017
0.187,0.922,0.016
0.188,0.922,0.016
0.189,0.922,0.016
0.190,0.922,0.016
0.191,0.922,0.016
0.192,0.922,0.016
0.193,0.922,0.016
0.194,0.922,0.016
0.195,0.921,0.015
0.196,0.920,0.015
0.197,0.920,0.015
0.198,0.920,0.015
0.199,0.918,0.015
0.200,0.918,0.015
0.201,0.918,0.015
0.202,0.917,0.015
0.203,0.917,0.015
0.204,0.917,0.015
0.205,0.917,0.015
0.206,0.917,0.014
0.207,0.916,0.014
0.208,0.916,0.014
0.209,0.914,0.014
0.210,0.914,0.014
0.211,0.914,0.014
0.212,0.914,0.014
0.213,0.914,0.014
0.214,0.913,0.014
0.215,0.912,0.013
0.216,0.910,0.013
0.218,0.910,0.013
0.219,0.910,0.013
0.220,0.909,0.013
0.222,0.909,0.013
0.223,0.908,0.013
0.224,0.908,0.013
0.225,0.908,0.013
0.226,0.908,0.013
0.227,0.908,0.013
0.230,0.905,0.012
0.232,0.905,0.012
0.233,0.904,0.012
0.234,0.904,0.012
0.235,0.902,0.012
0.238,0.902,0.012
0.239,0.901,0.012
0.240,0.901,0.012
0.244,0.901,0.011
0.245,0.901,0.011
0.247,0.901,0.011
0.248,0.901,0.011
0.249,0.900,0.011
0.251,0.899,0.011
0.252,0.899,0.011
0.253,0.899,0.011
0.254,0.899,0.011
0.255,0.899,0.011
0.256,0.899,0.011
0.257,0.899,0.011
0.258,0.898,0.011
0.259,0.898,0.010
0.260,0.897,0.010
0.262,0.897,0.010
0.264,0.894,0.010
0.265,0.893,0.010
0.266,0.893,0.010
0.267,0.893,0.010
0.268,0.892,0.010
0.270,0.892,0.010
0.271,0.892,0.010
0.273,0.892,0.010
0.274,0.892,0.010
0.276,0.891,0.010
0.277,0.890,0.010
0.279,0.890,0.010
0.282,0.890,0.010
0.283,0.890,0.010
0.284,0.890,0.010
0.285,0.890,0.009
0.286,0.890,0.009
0.287,0.887,0.009
0.289,0.887,0.009
0.291,0.887,0.009
0.292,0.887,0.009
0.293,0.887,0.009
0.294,0.886,0.009
0.295,0.886,0.009
0.296,0.886,0.009
0.297,0.886,0.009
0.298,0.885,0.009
0.300,0.885,0.009
0.302,0.885,0.009
0.303,0.885,0.009
0.304,0.885,0.009
0.307,0.884,0.008
0.308,0.884,0.008
0.309,0.883,0.008
0.310,0.883,0.008
0.312,0.883,0.008
0.313,0.883,0.008
0.314,0.882,0.008
0.315,0.882,0.008
0.317,0.882,0.008
0.318,0.882,0.008
0.319,0.882,0.008
0.321,0.881,0.008
0.322,0.879,0.008
0.324,0.878,0.008
0.327,0.878,0.008
0.328,0.878,0.008
0.329,0.878,0.007
0.331,0.878,0.007
0.332,0.877,0.007
0.334,0.877,0.007
0.336,0.877,0.007
0.337,0.877,0.007
0.338,0.877,0.007
0.341,0.877,0.007
0.342,0.875,0.007
0.345,0.875,0.007
0.347,0.875,0.007
0.348,0.875,0.007
0.349,0.875,0.007
0.350,0.874,0.007
0.352,0.874,0.007
0.354,0.873,0.007
0.355,0.873,0.007
0.356,0.871,0.007
0.358,0.870,0.007
0.359,0.870,0.007
0.360,0.869,0.007
0.362,0.869,0.006
0.366,0.868,0.006
0.367,0.868,0.006
0.369,0.867,0.006
0.371,0.866,0.006
0.373,0.866,0.006
0.374,0.866,0.006
0.375,0.866,0.006
0.376,0.866,0.006
0.377,0.865,0.006
0.378,0.863,0.006
0.379,0.862,0.006
0.381,0.860,0.006
0.382,0.860,0.006
0.384,0.860,0.006
0.385,0.859,0.006
0.386,0.859,0.006
0.390,0.858,0.006
0.391,0.856,0.006
0.397,0.856,0.005
0.399,0.855,0.005
0.402,0.855,0.005
0.403,0.855,0.005
0.404,0.854,0.005
0.405,0.854,0.005
0.408,0.852,0.005
0.410,0.852,0.005
0.412,0.850,0.005
0.413,0.850,0.005
0.414,0.848,0.005
0.416,0.848,0.005
0.424,0.846,0.005
0.426,0.846,0.005
0.427,0.845,0.005
0.428,0.845,0.005
0.429,0.844,0.005
0.430,0.843,0.005
0.431,0.843,0.005
0.432,0.842,0.005
0.433,0.842,0.005
0.434,0.842,0.005
0.436,0.840,0.005
0.438,0.840,0.004
0.440,0.839,0.004
0.442,0.839,0.004
0.448,0.839,0.004
0.451,0.839,0.004
0.452,0.839,0.004
0.453,0.838,0.004
0.454,0.838,0.004
0.455,0.838,0.004
0.457,0.837,0.004
0.461,0.837,0.004
0.462,0.837,0.004
0.465,0.836,0.004
0.472,0.836,0.004
