threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.997
0.021,1.000,0.994
0.022,1.000,0.991
0.023,1.000,0.984
0.024,1.000,0.975
0.025,1.000,0.963
0.026,1.000,0.946
0.027,1.000,0.923
0.028,1.000,0.890
0.029,1.000,0.850
0.030,0.999,0.801
0.031,0.999,0.747
0.032,0.998,0.686
0.033,0.997,0.623
0.034,0.995,0.561
0.035,0.995,0.504
0.036,0.991,0.452
0.037,0.989,0.407
0.038,0.989,0.365
0.039,0.989,0.329
0.040,0.987,0.298
0.041,0.986,0.272
0.042,0.984,0.251
0.043,0.983,0.231
0.044,0.982,0.213
0.045,0.980,0.197
0.046,0.980,0.183
0.047,0.980,0.172
0.048,0.980,0.162
0.049,0.978,0.152
0.050,0.978,0.144
0.051,0.978,0.137
0.052,0.978,0.130
0.053,0.977,0.124
0.054,0.977,0.119
0.055,0.977,0.114
0.056,0.975,0.110
0.057,0.975,0.105
0.058,0.975,0.101
0.059,0.975,0.098
0.060,0.974,0.095
0.061,0.974,0.092
0.062,0.974,0.089
0.063,0.974,0.086
0.064,0.974,0.084
0.065,0.972,0.082
0.066,0.970,0.079
0.067,0.970,0.076
0.068,0.968,0.075
0.069,0.967,0.073
0.070,0.966,0.071
0.071,0.964,0.069
0.072,0.963,0.068
0.073,0.963,0.067
0.074,0.963,0.065
0.075,0.963,0.064
0.076,0.963,0.063
0.077,0.962,0.061
0.078,0.960,0.060
0.079,0.959,0.059
0.080,0.958,0.058
0.081,0.958,0.057
0.082,0.958,0.056
0.083,0.958,0.055
0.084,0.955,0.054
0.085,0.955,0.053
0.086,0.955,0.052
0.087,0.954,0.051
0.088,0.954,0.050
0.089,0.953,0.049
0.090,0.953,0.049
0.091,0.953,0.048
0.092,0.953,0.047
0.093,0.953,0.046
0.094,0.953,0.046
0.095,0.952,0.045
0.096,0.952,0.044
0.097,0.952,0.044
0.098,0.951,0.044
0.099,0.949,0.043
0.100,0.949,0.042
0.101,0.948,0.042
0.102,0.948,0.041
0.103,0.948,0.041
0.104,0.948,0.040
0.105,0.948,0.040
0.106,0.947,0.039
0.107,0.947,0.039
0.108,0.947,0.038
0.109,0.946,0.038
0.110,0.946,0.037
0.111,0.946,0.037
0.112,0.946,0.037
0.114,0.946,0.036
0.115,0.946,0.035
0.116,0.946,0.035
0.117,0.946,0.035
0.118,0.946,0.034
0.119,0.946,0.034
0.120,0.946,0.033
0.121,0.945,0.033
0.122,0.945,0.032
0.123,0.945,0.032
0.124,0.944,0.032
0.125,0.943,0.031
0.126,0.941,0.031
0.127,0.940,0.031
0.128,0.939,0.030
0.129,0.939,0.030
0.130,0.938,0.030
0.131,0.938,0.030
0.132,0.937,0.029
0.133,0.937,0.029
0.134,0.935,0.029
0.135,0.935,0.029
0.136,0.933,0.028
0.137,0.933,0.028
0.138,0.933,0.028
0.139,0.932,0.028
0.140,0.932,0.028
0.141,0.932,0.027
0.142,0.932,0.027
0.143,0.931,0.027
0.144,0.930,0.026
0.145,0.930,0.026
0.146,0.930,0.026
0.147,0.929,0.026
0.148,0.929,0.025
0.149,0.929,0.025
0.150,0.929,0.025
0.151,0.929,0.025
0.152,0.927,0.025
0.154,0.927,0.024
0.155,0.925,0.024
0.156,0.924,0.024
0.157,0.924,0.024
0.158,0.924,0.023
0.159,0.924,0.023
0.160,0.924,0.023
0.161,0.922,0.023
0.162,0.922,0.023
0.163,0.922,0.022
0.164,0.922,0.022
0.165,0.922,0.022
0.166,0.922,0.022
0.167,0.922,0.022
0.168,0.921,0.022
0.170,0.921,0.022
0.171,0.921,0.021
0.172,0.921,0.021
0.174,0.921,0.021
0.175,0.921,0.021
0.176,0.921,0.021
0.177,0.921,0.020
0.178,0.921,0.020
0.179,0.921,0.020
0.180,0.921,0.020
0.181,0.921,0.020
0.182,0.921,0.020
0.183,0.918,0.019
0.184,0.918,0.019
0.185,0.918,0.019
0.186,0.917,0.019
0.187,0.917,0.019
0.188,0.917,0.019
0.189,0.916,0.019
0.190,0.916,0.019
0.191,0.916,0.019
0.192,0.915,0.018
0.193,0.915,0.018
0.194,0.915,0.018
0.196,0.915,0.018
0.197,0.914,0.018
0.198,0.914,0.018
0.199,0.913,0.018
0.200,0.913,0.018
0.201,0.913,0.017
0.202,0.913,0.017
0.203,0.913,0.017
0.204,0.913,0.017
0.205,0.913,0.017
0.206,0.913,0.017
0.207,0.913,0.017
0.208,0.913,0.017
0.209,0.912,0.017
0.210,0.912,0.017
0.211,0.910,0.016
0.212,0.910,0.016
0.213,0.910,0.016
0.214,0.910,0.016
0.215,0.909,0.016
0.216,0.909,0.016
0.217,0.909,0.016
0.218,0.909,0.016
0.219,0.909,0.016
0.220,0.908,0.016
0.221,0.908,0.016
0.222,0.908,0.015
0.223,0.908,0.015
0.224,0.907,0.015
0.225,0.907,0.015
0.227,0.907,0.015
0.228,0.906,0.015
0.230,0.906,0.015
0.231,0.906,0.015
0.232,0.906,0.015
0.233,0.906,0.015
0.234,0.906,0.014
0.235,0.906,0.014
0.236,0.905,0.014
0.238,0.905,0.014
0.239,0.905,0.014
0.240,0.904,0.014
0.241,0.904,0.014
0.242,0.904,0.014
0.244,0.901,0.014
0.245,0.901,0.014
0.246,0.901,0.014
0.248,0.901,0.013
0.249,0.901,0.013
0.251,0.901,0.013
0.252,0.901,0.013
0.254,0.901,0.013
0.255,0.901,0.013
0.257,0.900,0.013
0.259,0.900,0.013
0.260,0.900,0.013
0.261,0.899,0.013
0.263,0.899,0.012
0.264,0.899,0.012
0.265,0.899,0.012
0.266,0.899,0.012
0.267,0.899,0.012
0.268,0.899,0.012
0.269,0.898,0.012
0.270,0.898,0.012
0.271,0.897,0.012
0.272,0.896,0.012
0.274,0.896,0.012
0.275,0.896,0.011
0.277,0.896,0.011
0.278,0.896,0.011
0.279,0.896,0.011
0.281,0.896,0.011
0.282,0.894,0.011
0.284,0.894,0.011
0.286,0.894,0.011
0.287,0.894,0.011
0.288,0.893,0.011
0.289,0.892,0.011
0.290,0.892,0.011
0.291,0.892,0.011
0.292,0.892,0.010
0.295,0.892,0.010
0.297,0.892,0.010
0.298,0.892,0.010
0.299,0.892,0.010
0.300,0.892,0.010
0.301,0.892,0.010
0.303,0.892,0.010
0.304,0.892,0.010
0.305,0.891,0.010
0.306,0.890,0.010
0.307,0.889,0.010
0.309,0.889,0.010
0.310,0.889,0.010
0.312,0.887,0.009
0.314,0.887,0.009
0.315,0.886,0.009
0.316,0.886,0.009
0.319,0.886,0.009
0.320,0.885,0.009
0.321,0.885,0.009
0.322,0.885,0.009
0.323,0.885,0.009
0.324,0.885,0.009
0.327,0.885,0.009
0.328,0.885,0.009
0.330,0.885,0.009
0.332,0.885,0.009
0.333,0.883,0.009
0.334,0.883,0.009
0.335,0.883,0.009
0.336,0.882,0.009
0.338,0.882,0.009
0.340,0.882,0.008
0.341,0.882,0.008
0.342,0.882,0.008
0.343,0.882,0.008
0.344,0.882,0.008
0.345,0.881,0.008
0.346,0.881,0.008
0.348,0.879,0.008
0.349,0.879,0.008
0.351,0.879,0.008
0.352,0.878,0.008
0.354,0.878,0.008
0.355,0.878,0.008
0.358,0.878,0.008
0.362,0.878,0.008
0.363,0.878,0.008
0.367,0.878,0.007
0.368,0.877,0.007
0.369,0.877,0.007
0.370,0.874,0.007
0.372,0.873,0.007
0.373,0.873,0.007
0.374,0.873,0.007
0.375,0.870,0.007
0.377,0.869,0.007
0.378,0.869,0.007
0.380,0.869,0.007
0.381,0.869,0.007
0.382,0.868,0.007
0.384,0.868,0.007
0.385,0.867,0.007
0.386,0.867,0.007
0.389,0.865,0.007
0.391,0.863,0.007
0.393,0.863,0.007
0.396,0.863,0.007
0.397,0.863,0.006
0.399,0.863,0.006
0.401,0.863,0.006
0.404,0.863,0.006
0.407,0.863,0.006
0.408,0.863,0.006
0.409,0.863,0.006
0.411,0.862,0.006
0.414,0.862,0.006
0.415,0.860,0.006
0.417,0.860,0.006
0.422,0.860,0.006
0.423,0.859,0.006
0.426,0.859,0.006
0.427,0.858,0.006
0.429,0.856,0.005
0.433,0.856,0.005
0.436,0.856,0.005
