threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,0.999
0.031,0.033,0.999
0.032,0.036,0.998
0.033,0.039,0.997
0.034,0.043,0.995
0.035,0.048,0.995
0.036,0.053,0.991
0.037,0.058,0.989
0.038,0.064,0.989
0.039,0.071,0.989
0.040,0.077,0.987
0.041,0.084,0.986
0.042,0.091,0.984
0.043,0.097,0.983
0.044,0.105,0.982
0.045,0.112,0.980
0.046,0.120,0.980
0.047,0.126,0.980
0.048,0.133,0.980
0.049,0.140,0.978
0.050,0.147,0.978
0.051,0.153,0.978
0.052,0.160,0.978
0.053,0.166,0.977
0.054,0.172,0.977
0.055,0.179,0.977
0.056,0.184,0.975
0.057,0.191,0.975
0.058,0.197,0.975
0.059,0.202,0.975
0.060,0.207,0.974
0.061,0.212,0.974
0.062,0.217,0.974
0.063,0.223,0.974
0.064,0.228,0.974
0.065,0.232,0.972
0.066,0.238,0.970
0.067,0.244,0.970
0.068,0.248,0.968
0.069,0.252,0.967
0.070,0.256,0.966
0.071,0.261,0.964
0.072,0.264,0.963
0.073,0.268,0.963
0.074,0.272,0.963
0.075,0.276,0.963
0.076,0.280,0.963
0.077,0.284,0.962
0.078,0.287,0.960
0.079,0.291,0.959
0.080,0.296,0.958
0.081,0.299,0.958
0.082,0.303,0.958
0.083,0.308,0.958
0.084,0.311,0.955
0.085,0.315,0.955
0.086,0.319,0.955
0.087,0.323,0.954
0.088,0.327,0.954
0.089,0.329,0.953
0.090,0.333,0.953
0.091,0.336,0.953
0.092,0.340,0.953
0.093,0.343,0.953
0.094,0.346,0.953
0.095,0.348,0.952
0.096,0.352,0.952
0.097,0.355,0.952
0.098,0.356,0.951
0.099,0.360,0.949
0.100,0.364,0.949
0.101,0.366,0.948
0.102,0.369,0.948
0.103,0.373,0.948
0.104,0.375,0.948
0.105,0.378,0.948
0.106,0.380,0.947
0.107,0.383,0.947
0.108,0.386,0.947
0.109,0.389,0.946
0.110,0.391,0.946
0.111,0.394,0.946
0.112,0.396,0.946
0.113,0.399,0.946
0.114,0.402,0.946
0.115,0.404,0.946
0.116,0.407,0.946
0.117,0.410,0.946
0.118,0.413,0.946
0.119,0.416,0.946
0.120,0.418,0.946
0.121,0.422,0.945
0.122,0.426,0.945
0.123,0.428,0.945
0.124,0.431,0.944
0.125,0.433,0.943
0.126,0.435,0.941
0.127,0.438,0.940
0.128,0.440,0.939
0.129,0.443,0.939
0.130,0.444,0.938
0.131,0.445,0.938
0.132,0.447,0.937
0.133,0.450,0.937
0.134,0.451,0.935
0.135,0.454,0.935
0.136,0.456,0.933
0.137,0.458,0.933
0.138,0.460,0.933
0.139,0.461,0.932
0.140,0.462,0.932
0.141,0.464,0.932
0.142,0.466,0.932
0.143,0.469,0.931
0.144,0.472,0.930
0.145,0.475,0.930
0.146,0.477,0.930
0.147,0.479,0.929
0.148,0.482,0.929
0.149,0.483,0.929
0.150,0.485,0.929
0.151,0.486,0.929
0.152,0.488,0.927
0.153,0.490,0.927
0.154,0.491,0.927
0.155,0.494,0.925
0.156,0.495,0.924
0.157,0.498,0.924
0.158,0.500,0.924
0.159,0.502,0.924
0.160,0.504,0.924
0.161,0.506,0.922
0.162,0.508,0.922
0.163,0.510,0.922
0.164,0.510,0.922
0.165,0.512,0.922
0.166,0.516,0.922
0.167,0.517,0.922
0.168,0.519,0.921
0.169,0.520,0.921
0.170,0.520,0.921
0.171,0.522,0.921
0.172,0.524,0.921
0.173,0.527,0.921
0.174,0.529,0.921
0.175,0.530,0.921
0.176,0.531,0.921
0.177,0.535,0.921
0.178,0.536,0.921
0.179,0.536,0.921
0.180,0.539,0.921
0.181,0.541,0.921
0.182,0.544,0.921
0.183,0.546,0.918
0.184,0.547,0.918
0.185,0.549,0.918
0.186,0.550,0.917
0.187,0.551,0.917
0.188,0.553,0.917
0.189,0.554,0.916
0.190,0.556,0.916
0.191,0.556,0.916
0.192,0.557,0.915
0.193,0.559,0.915
0.194,0.562,0.915
0.195,0.563,0.915
0.196,0.564,0.915
0.197,0.565,0.914
0.198,0.566,0.914
0.199,0.567,0.913
0.200,0.569,0.913
0.201,0.570,0.913
0.202,0.572,0.913
0.203,0.573,0.913
0.204,0.576,0.913
0.205,0.577,0.913
0.206,0.578,0.913
0.207,0.580,0.913
0.208,0.581,0.913
