precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.029,1.000
0.030,1.000
0.033,1.000
0.036,0.999
0.040,0.998
0.044,0.998
0.049,0.991
0.055,0.990
0.061,0.987
0.068,0.985
0.076,0.985
0.084,0.985
0.092,0.985
0.100,0.985
0.108,0.985
0.116,0.985
0.125,0.985
0.133,0.985
0.141,0.984
0.148,0.984
0.156,0.983
0.164,0.983
0.172,0.983
0.180,0.983
0.187,0.982
0.193,0.982
0.199,0.982
0.205,0.982
0.211,0.980
0.217,0.978
0.223,0.978
0.228,0.977
0.235,0.977
0.240,0.977
0.245,0.975
0.251,0.974
0.256,0.974
0.261,0.974
0.265,0.972
0.270,0.971
0.274,0.970
0.279,0.970
0.284,0.969
0.288,0.969
0.292,0.969
0.296,0.969
0.299,0.968
0.304,0.967
0.308,0.967
0.313,0.967
0.317,0.967
0.321,0.967
0.327,0.967
0.330,0.967
0.333,0.967
0.336,0.964
0.340,0.964
0.343,0.963
0.347,0.963
0.349,0.961
0.353,0.961
0.356,0.960
0.358,0.958
0.361,0.955
0.365,0.955
0.367,0.955
0.371,0.955
0.374,0.955
0.377,0.955
0.380,0.954
0.382,0.954
0.384,0.954
0.388,0.954
0.390,0.951
0.392,0.951
0.395,0.951
0.398,0.951
0.402,0.951
0.404,0.951
0.407,0.951
0.409,0.951
0.411,0.949
0.413,0.949
0.415,0.949
0.417,0.949
0.420,0.949
0.422,0.948
0.424,0.948
0.427,0.948
0.428,0.948
0.430,0.947
0.433,0.946
0.435,0.945
0.437,0.945
0.440,0.944
0.443,0.943
0.446,0.943
0.449,0.941
0.450,0.940
0.451,0.940
0.453,0.940
0.455,0.940
0.458,0.940
0.460,0.940
0.461,0.940
0.463,0.940
0.466,0.940
0.468,0.940
0.470,0.940
0.472,0.939
0.474,0.938
0.476,0.937
0.477,0.937
0.479,0.937
0.480,0.936
0.482,0.936
0.484,0.936
0.486,0.936
0.489,0.936
0.491,0.933
0.492,0.932
0.495,0.932
0.497,0.932
0.499,0.932
0.501,0.932
0.503,0.931
0.506,0.931
0.508,0.931
0.511,0.931
0.512,0.931
0.515,0.931
0.518,0.931
0.519,0.931
0.520,0.931
0.521,0.931
0.523,0.931
0.524,0.930
0.526,0.930
0.528,0.930
0.530,0.930
0.533,0.930
0.535,0.930
0.536,0.928
0.536,0.925
0.538,0.925
0.541,0.925
0.543,0.925
0.545,0.925
0.545,0.925
0.546,0.924
0.548,0.924
0.550,0.924
0.553,0.924
0.553,0.924
0.555,0.924
0.556,0.923
0.557,0.922
0.558,0.922
0.558,0.921
0.559,0.921
0.561,0.921
0.564,0.921
0.565,0.920
0.567,0.920
0.568,0.918
0.568,0.918
0.570,0.918
0.572,0.918
0.574,0.916
0.576,0.916
0.577,0.916
0.578,0.916
0.579,0.916
0.580,0.916
0.581,0.916
0.582,0.916
0.583,0.916
0.584,0.916
0.585,0.916
