threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.029,1.000
0.030,0.030,1.000
0.031,0.033,1.000
0.032,0.036,0.999
0.033,0.040,0.998
0.034,0.044,0.998
0.035,0.049,0.991
0.036,0.055,0.990
0.037,0.061,0.987
0.038,0.068,0.985
0.039,0.076,0.985
0.040,0.084,0.985
0.041,0.092,0.985
0.042,0.100,0.985
0.043,0.108,0.985
0.044,0.116,0.985
0.045,0.125,0.985
0.046,0.133,0.985
0.047,0.141,0.984
0.048,0.148,0.984
0.049,0.156,0.983
0.050,0.164,0.983
0.051,0.172,0.983
0.052,0.180,0.983
0.053,0.187,0.982
0.054,0.193,0.982
0.055,0.199,0.982
0.056,0.205,0.982
0.057,0.211,0.980
0.058,0.217,0.978
0.059,0.223,0.978
0.060,0.228,0.977
0.061,0.235,0.977
0.062,0.240,0.977
0.063,0.245,0.975
0.064,0.251,0.974
0.065,0.256,0.974
0.066,0.261,0.974
0.067,0.265,0.972
0.068,0.270,0.971
0.069,0.274,0.970
0.070,0.279,0.970
0.071,0.284,0.969
0.072,0.288,0.969
0.073,0.292,0.969
0.074,0.296,0.969
0.075,0.299,0.968
0.076,0.304,0.967
0.077,0.308,0.967
0.078,0.313,0.967
0.079,0.317,0.967
0.080,0.321,0.967
0.081,0.327,0.967
0.082,0.330,0.967
0.083,0.333,0.967
0.084,0.336,0.964
0.085,0.340,0.964
0.086,0.343,0.963
0.087,0.347,0.963
0.088,0.349,0.961
0.089,0.353,0.961
0.090,0.356,0.960
0.091,0.358,0.958
0.092,0.361,0.955
0.093,0.365,0.955
0.094,0.367,0.955
0.095,0.371,0.955
0.096,0.374,0.955
0.097,0.377,0.955
0.098,0.380,0.954
0.099,0.382,0.954
0.100,0.384,0.954
0.101,0.388,0.954
0.102,0.390,0.951
0.103,0.392,0.951
0.104,0.395,0.951
0.105,0.398,0.951
0.106,0.402,0.951
0.107,0.404,0.951
0.108,0.407,0.951
0.109,0.409,0.951
0.110,0.411,0.949
0.111,0.413,0.949
0.112,0.415,0.949
0.113,0.417,0.949
0.114,0.420,0.949
0.115,0.422,0.948
0.116,0.424,0.948
0.117,0.427,0.948
0.118,0.428,0.948
0.119,0.430,0.947
0.120,0.433,0.946
0.121,0.435,0.945
0.122,0.437,0.945
0.123,0.440,0.944
0.124,0.443,0.943
0.125,0.446,0.943
0.126,0.449,0.941
0.127,0.450,0.940
0.128,0.451,0.940
0.129,0.453,0.940
0.130,0.455,0.940
0.131,0.458,0.940
0.132,0.460,0.940
0.133,0.461,0.940
0.134,0.463,0.940
0.135,0.466,0.940
0.136,0.468,0.940
0.137,0.470,0.940
0.138,0.472,0.939
0.139,0.474,0.938
0.140,0.476,0.937
0.141,0.477,0.937
0.142,0.479,0.937
0.143,0.480,0.936
0.144,0.482,0.936
0.145,0.484,0.936
0.146,0.486,0.936
0.147,0.489,0.936
0.148,0.491,0.933
0.149,0.492,0.932
0.150,0.495,0.932
0.151,0.497,0.932
0.152,0.499,0.932
0.153,0.501,0.932
0.154,0.503,0.931
0.155,0.506,0.931
0.156,0.508,0.931
0.157,0.511,0.931
0.158,0.512,0.931
0.159,0.515,0.931
0.160,0.518,0.931
0.161,0.519,0.931
0.162,0.520,0.931
0.163,0.521,0.931
0.164,0.523,0.931
0.165,0.524,0.930
0.166,0.526,0.930
0.167,0.528,0.930
0.168,0.530,0.930
0.169,0.533,0.930
0.170,0.535,0.930
0.171,0.536,0.928
0.172,0.536,0.925
0.173,0.538,0.925
0.174,0.541,0.925
0.175,0.543,0.925
0.176,0.545,0.925
0.177,0.545,0.925
0.178,0.546,0.924
0.179,0.548,0.924
0.180,0.550,0.924
0.181,0.553,0.924
0.182,0.553,0.924
0.183,0.555,0.924
0.184,0.556,0.923
0.185,0.557,0.922
0.186,0.558,0.922
0.187,0.558,0.921
0.188,0.559,0.921
0.189,0.561,0.921
0.190,0.564,0.921
0.191,0.565,0.920
0.192,0.567,0.920
0.193,0.568,0.918
0.194,0.568,0.918
0.195,0.570,0.918
0.196,0.572,0.918
0.198,0.574,0.916
0.199,0.576,0.916
0.200,0.577,0.916
0.201,0.578,0.916
0.202,0.579,0.916
0.203,0.580,0.916
0.204,0.581,0.916
0.205,0.582,0.916
0.206,0.583,0.916
0.207,0.584,0.916
0.208,0.585,0.916
0.209,0.587,0.916
