threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.997
0.021,1.000,0.995
0.022,1.000,0.993
0.023,1.000,0.988
0.024,1.000,0.983
0.025,1.000,0.974
0.026,1.000,0.960
0.027,1.000,0.938
0.028,1.000,0.906
0.029,1.000,0.864
0.030,1.000,0.811
0.031,1.000,0.750
0.032,0.999,0.683
0.033,0.998,0.615
0.034,0.998,0.549
0.035,0.991,0.488
0.036,0.990,0.433
0.037,0.987,0.385
0.038,0.985,0.342
0.039,0.985,0.305
0.040,0.985,0.274
0.041,0.985,0.247
0.042,0.985,0.225
0.043,0.985,0.206
0.044,0.985,0.190
0.045,0.985,0.175
0.046,0.985,0.163
0.047,0.984,0.152
0.048,0.984,0.143
0.049,0.983,0.135
0.050,0.983,0.127
0.051,0.983,0.120
0.052,0.983,0.114
0.053,0.982,0.109
0.054,0.982,0.104
0.055,0.982,0.100
0.056,0.982,0.097
0.057,0.980,0.093
0.058,0.978,0.089
0.059,0.978,0.087
0.060,0.977,0.084
0.061,0.977,0.081
0.062,0.977,0.078
0.063,0.975,0.076
0.064,0.974,0.074
0.065,0.974,0.072
0.066,0.974,0.070
0.067,0.972,0.068
0.068,0.971,0.067
0.069,0.970,0.065
0.070,0.970,0.064
0.071,0.969,0.062
0.072,0.969,0.061
0.073,0.969,0.060
0.074,0.969,0.058
0.075,0.968,0.058
0.076,0.967,0.056
0.077,0.967,0.055
0.078,0.967,0.054
0.079,0.967,0.053
0.080,0.967,0.052
0.081,0.967,0.050
0.082,0.967,0.050
0.083,0.967,0.049
0.084,0.964,0.048
0.085,0.964,0.047
0.086,0.963,0.047
0.087,0.963,0.046
0.088,0.961,0.045
0.089,0.961,0.045
0.090,0.960,0.044
0.091,0.958,0.044
0.092,0.955,0.043
0.093,0.955,0.042
0.094,0.955,0.042
0.095,0.955,0.041
0.096,0.955,0.041
0.097,0.955,0.040
0.098,0.954,0.040
0.099,0.954,0.039
0.100,0.954,0.039
0.101,0.954,0.038
0.102,0.951,0.038
0.103,0.951,0.037
0.104,0.951,0.037
0.105,0.951,0.036
0.106,0.951,0.036
0.108,0.951,0.035
0.109,0.951,0.035
0.110,0.949,0.035
0.111,0.949,0.034
0.112,0.949,0.034
0.113,0.949,0.034
0.114,0.949,0.033
0.115,0.948,0.033
0.116,0.948,0.033
0.117,0.948,0.032
0.118,0.948,0.032
0.119,0.947,0.032
0.120,0.946,0.031
0.121,0.945,0.031
0.122,0.945,0.031
0.123,0.944,0.031
0.124,0.943,0.030
0.125,0.943,0.030
0.126,0.941,0.029
0.127,0.940,0.029
0.128,0.940,0.029
0.129,0.940,0.029
0.130,0.940,0.029
0.131,0.940,0.028
0.132,0.940,0.028
0.133,0.940,0.028
0.134,0.940,0.028
0.135,0.940,0.027
0.136,0.940,0.027
0.137,0.940,0.027
0.140,0.937,0.026
0.142,0.937,0.026
0.143,0.936,0.026
0.144,0.936,0.025
0.146,0.936,0.025
0.147,0.936,0.025
0.148,0.933,0.025
0.149,0.932,0.024
0.150,0.932,0.024
0.151,0.932,0.024
0.153,0.932,0.024
0.154,0.931,0.023
0.155,0.931,0.023
0.157,0.931,0.023
0.158,0.931,0.023
0.159,0.931,0.022
0.160,0.931,0.022
0.161,0.931,0.022
0.162,0.931,0.022
0.163,0.931,0.022
0.164,0.931,0.022
0.165,0.930,0.021
0.167,0.930,0.021
0.169,0.930,0.021
0.170,0.930,0.021
0.171,0.928,0.020
0.172,0.925,0.020
0.173,0.925,0.020
0.174,0.925,0.020
0.175,0.925,0.020
0.176,0.925,0.020
0.177,0.925,0.020
0.178,0.924,0.020
0.179,0.924,0.019
0.180,0.924,0.019
0.181,0.924,0.019
0.182,0.924,0.019
0.183,0.924,0.019
0.184,0.923,0.019
0.185,0.922,0.019
0.186,0.922,0.019
0.187,0.921,0.019
0.188,0.921,0.018
0.189,0.921,0.018
0.190,0.921,0.018
0.191,0.920,0.018
0.192,0.920,0.018
0.193,0.918,0.018
0.194,0.918,0.018
0.195,0.918,0.018
0.196,0.918,0.017
0.198,0.916,0.017
0.199,0.916,0.017
0.200,0.916,0.017
0.202,0.916,0.017
0.203,0.916,0.017
0.204,0.916,0.017
0.205,0.916,0.017
0.206,0.916,0.017
0.207,0.916,0.017
0.208,0.916,0.016
0.209,0.916,0.016
0.211,0.916,0.016
0.212,0.916,0.016
0.213,0.915,0.016
0.215,0.913,0.016
0.216,0.913,0.016
0.217,0.913,0.016
0.218,0.912,0.015
0.219,0.912,0.015
0.220,0.912,0.015
0.221,0.912,0.015
0.222,0.912,0.015
0.223,0.912,0.015
0.224,0.912,0.015
0.225,0.912,0.014
0.226,0.910,0.014
0.227,0.910,0.014
0.228,0.910,0.014
0.229,0.910,0.014
0.230,0.910,0.014
0.231,0.909,0.014
0.232,0.908,0.014
0.233,0.908,0.014
0.235,0.908,0.014
0.236,0.907,0.013
0.237,0.907,0.013
0.238,0.907,0.013
0.239,0.907,0.013
0.240,0.907,0.013
0.241,0.907,0.013
0.242,0.907,0.013
0.243,0.907,0.013
0.244,0.907,0.013
0.245,0.907,0.013
0.246,0.907,0.013
0.247,0.907,0.013
0.248,0.905,0.013
0.249,0.904,0.013
0.251,0.904,0.013
0.252,0.904,0.013
0.253,0.902,0.012
0.254,0.902,0.012
0.255,0.902,0.012
0.256,0.902,0.012
0.260,0.902,0.012
0.261,0.901,0.012
0.262,0.901,0.012
0.263,0.900,0.012
0.266,0.900,0.012
0.267,0.899,0.012
0.268,0.899,0.012
0.270,0.899,0.011
0.271,0.897,0.011
0.272,0.897,0.011
0.274,0.896,0.011
0.276,0.896,0.011
0.277,0.896,0.011
0.279,0.894,0.011
0.280,0.894,0.011
0.281,0.894,0.011
0.283,0.894,0.011
