threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2350
0.0300,0.1770
0.0400,0.2307
0.0500,0.2912
0.0600,0.3235
0.0700,0.3372
0.0800,0.3514
0.0900,0.3896
0.1000,0.4224
0.1100,0.4370
0.1200,0.4620
0.1300,0.4859
0.1400,0.4886
0.1500,0.5007
0.1600,0.5085
0.1700,0.5145
0.1800,0.5263
0.1900,0.5439
0.2000,0.5640
0.2100,0.5605
0.2200,0.5753
0.2300,0.5877
0.2400,0.6004
0.2500,0.6202
0.2600,0.6116
0.2700,0.6257
0.2800,0.6344
0.2900,0.6535
0.3000,0.6623
0.3100,0.6639
0.3200,0.6745
0.3300,0.6774
0.3400,0.6880
0.3500,0.6927
0.3600,0.7001
0.3700,0.6987
0.3800,0.6978
0.3900,0.7187
0.4000,0.7232
0.4100,0.7338
0.4200,0.7309
0.4300,0.7285
0.4400,0.7352
0.4500,0.7454
0.4600,0.7579
0.4700,0.7603
0.4800,0.7668
0.4900,0.7666
0.5000,0.7644
0.5100,0.7669
0.5200,0.7707
0.5300,0.7881
0.5400,0.7882
0.5500,0.7809
0.5600,0.7825
0.5700,0.7876
0.5800,0.7851
0.5900,0.7886
0.6000,0.7961
0.6100,0.7889
0.6200,0.8017
0.6300,0.8011
0.6400,0.8049
0.6500,0.8009
0.6600,0.8031
0.6700,0.8020
0.6800,0.8160
0.6900,0.8092
0.7000,0.8082
0.7100,0.8068
0.7200,0.8008
0.7300,0.7979
0.7400,0.7876
0.7500,0.7814
0.7600,0.7747
0.7700,0.7638
0.7800,0.7554
0.7900,0.7426
0.8000,0.7440
0.8100,0.7337
0.8200,0.7265
0.8300,0.7199
0.8400,0.7059
0.8500,0.6968
0.8600,0.6715
0.8700,0.6442
0.8800,0.6239
0.8900,0.5847
0.9000,0.5359
0.9100,0.4718
0.9200,0.4132
0.9300,0.3495
0.9400,0.2774
0.9500,0.2008
0.9600,0.1109
0.9700,0.0418
0.9800,0.0045
0.9900,0.0000
1.0000,0.0000
