threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.029,1.000
0.031,0.031,1.000
0.032,0.033,1.000
0.033,0.036,1.000
0.034,0.039,1.000
0.035,0.042,0.999
0.036,0.046,0.999
0.037,0.051,0.999
0.038,0.055,0.998
0.039,0.060,0.998
0.040,0.066,0.998
0.041,0.071,0.997
0.042,0.077,0.994
0.043,0.082,0.993
0.044,0.089,0.993
0.045,0.095,0.993
0.046,0.100,0.993
0.047,0.106,0.991
0.048,0.111,0.991
0.049,0.116,0.990
0.050,0.122,0.990
0.051,0.128,0.989
0.052,0.133,0.989
0.053,0.139,0.987
0.054,0.145,0.987
0.055,0.150,0.987
0.056,0.155,0.985
0.057,0.161,0.984
0.058,0.166,0.984
0.059,0.171,0.984
0.060,0.176,0.984
0.061,0.181,0.984
0.062,0.186,0.984
0.063,0.190,0.984
0.064,0.195,0.984
0.065,0.200,0.984
0.066,0.205,0.984
0.067,0.208,0.983
0.068,0.213,0.982
0.069,0.219,0.980
0.070,0.222,0.979
0.071,0.226,0.978
0.072,0.231,0.978
0.073,0.235,0.978
0.074,0.238,0.978
0.075,0.243,0.978
0.076,0.247,0.976
0.077,0.251,0.976
0.078,0.256,0.975
0.079,0.259,0.975
0.080,0.264,0.975
0.081,0.269,0.975
0.082,0.273,0.974
0.083,0.278,0.972
0.084,0.281,0.971
0.085,0.286,0.971
0.086,0.290,0.971
0.087,0.294,0.970
0.088,0.299,0.970
0.089,0.302,0.970
0.090,0.305,0.970
0.091,0.308,0.970
0.092,0.311,0.970
0.093,0.316,0.970
0.094,0.319,0.970
0.095,0.323,0.969
0.096,0.327,0.968
0.097,0.330,0.968
0.098,0.334,0.968
0.099,0.337,0.968
0.100,0.340,0.968
0.101,0.344,0.967
0.102,0.347,0.966
0.103,0.350,0.964
0.104,0.353,0.963
0.105,0.356,0.961
0.106,0.359,0.961
0.107,0.362,0.960
0.108,0.365,0.960
0.109,0.367,0.959
0.110,0.370,0.959
0.111,0.373,0.958
0.112,0.376,0.958
0.113,0.380,0.958
0.114,0.383,0.958
0.115,0.386,0.958
0.116,0.389,0.958
0.117,0.392,0.956
0.118,0.395,0.956
0.119,0.396,0.955
0.120,0.398,0.955
0.121,0.403,0.955
0.122,0.405,0.955
0.123,0.408,0.955
0.124,0.410,0.954
0.125,0.413,0.954
0.126,0.416,0.953
0.127,0.417,0.951
0.128,0.420,0.951
0.129,0.422,0.951
0.130,0.426,0.951
0.131,0.429,0.949
0.132,0.433,0.949
0.133,0.435,0.949
0.134,0.438,0.949
0.135,0.438,0.948
0.136,0.441,0.947
0.137,0.445,0.946
0.138,0.447,0.946
0.139,0.449,0.945
0.140,0.451,0.945
0.141,0.453,0.945
0.142,0.456,0.945
0.143,0.459,0.945
0.144,0.461,0.945
0.145,0.463,0.945
0.146,0.467,0.945
0.147,0.469,0.944
0.148,0.470,0.941
0.149,0.472,0.940
0.150,0.475,0.940
0.151,0.476,0.940
0.152,0.481,0.939
0.153,0.484,0.939
0.154,0.486,0.939
0.155,0.487,0.937
0.156,0.488,0.937
0.157,0.490,0.937
0.158,0.492,0.937
0.159,0.494,0.937
0.160,0.495,0.936
0.161,0.497,0.936
0.162,0.498,0.936
0.163,0.499,0.935
0.164,0.501,0.935
0.165,0.502,0.933
0.166,0.505,0.933
0.167,0.507,0.933
0.168,0.509,0.933
0.169,0.512,0.933
0.170,0.514,0.932
0.171,0.517,0.932
0.172,0.519,0.932
0.173,0.521,0.932
0.174,0.522,0.932
0.175,0.524,0.932
0.176,0.525,0.932
0.177,0.527,0.931
0.178,0.530,0.931
0.179,0.532,0.931
0.180,0.534,0.931
0.181,0.536,0.931
0.182,0.536,0.931
0.183,0.537,0.931
0.184,0.539,0.930
0.185,0.541,0.929
0.186,0.543,0.929
0.187,0.545,0.929
0.188,0.546,0.928
0.189,0.548,0.928
0.190,0.549,0.928
0.191,0.553,0.928
0.192,0.556,0.928
0.193,0.556,0.928
0.194,0.559,0.928
0.195,0.560,0.928
0.196,0.563,0.928
0.197,0.565,0.928
0.198,0.566,0.927
0.199,0.568,0.925
0.200,0.568,0.925
0.201,0.571,0.925
0.202,0.573,0.925
0.203,0.573,0.925
0.204,0.575,0.925
0.205,0.576,0.924
0.206,0.576,0.923
0.207,0.578,0.921
0.208,0.579,0.921
0.209,0.580,0.921
0.210,0.580,0.920
0.211,0.581,0.920
0.212,0.582,0.920
0.213,0.583,0.920
0.214,0.585,0.920
0.215,0.586,0.920
0.216,0.586,0.920
0.217,0.588,0.918
0.218,0.588,0.917
0.219,0.590,0.917
0.220,0.591,0.917
0.221,0.592,0.917
0.222,0.594,0.916
0.223,0.595,0.916
0.224,0.595,0.916
0.225,0.597,0.915
0.226,0.597,0.915
0.227,0.598,0.915
0.228,0.599,0.915
0.229,0.600,0.915
