threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,0.999
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.997
0.023,1.000,0.993
0.024,1.000,0.987
0.025,1.000,0.978
0.026,1.000,0.965
0.027,1.000,0.945
0.028,1.000,0.921
0.029,1.000,0.888
0.030,1.000,0.846
0.031,1.000,0.798
0.032,1.000,0.745
0.033,1.000,0.688
0.034,1.000,0.632
0.035,0.999,0.575
0.036,0.999,0.523
0.037,0.999,0.475
0.038,0.998,0.433
0.039,0.998,0.394
0.040,0.998,0.360
0.041,0.997,0.330
0.042,0.994,0.303
0.043,0.993,0.281
0.044,0.993,0.260
0.045,0.993,0.241
0.046,0.993,0.226
0.047,0.991,0.213
0.048,0.991,0.201
0.049,0.990,0.191
0.050,0.990,0.180
0.051,0.989,0.171
0.052,0.989,0.163
0.053,0.987,0.155
0.054,0.987,0.147
0.055,0.987,0.142
0.056,0.985,0.136
0.057,0.984,0.130
0.058,0.984,0.126
0.059,0.984,0.121
0.060,0.984,0.117
0.061,0.984,0.113
0.062,0.984,0.109
0.063,0.984,0.106
0.064,0.984,0.103
0.065,0.984,0.100
0.066,0.984,0.097
0.067,0.983,0.095
0.068,0.982,0.092
0.069,0.980,0.089
0.070,0.979,0.087
0.071,0.978,0.085
0.072,0.978,0.083
0.073,0.978,0.081
0.074,0.978,0.079
0.075,0.978,0.077
0.076,0.976,0.075
0.077,0.976,0.074
0.078,0.975,0.072
0.079,0.975,0.071
0.080,0.975,0.069
0.081,0.975,0.067
0.082,0.974,0.066
0.083,0.972,0.064
0.084,0.971,0.063
0.085,0.971,0.062
0.086,0.971,0.060
0.087,0.970,0.059
0.088,0.970,0.058
0.089,0.970,0.057
0.090,0.970,0.056
0.091,0.970,0.055
0.092,0.970,0.054
0.093,0.970,0.053
0.094,0.970,0.053
0.096,0.968,0.051
0.097,0.968,0.050
0.098,0.968,0.049
0.099,0.968,0.048
0.100,0.968,0.048
0.101,0.967,0.047
0.102,0.966,0.046
0.103,0.964,0.046
0.104,0.963,0.045
0.105,0.961,0.044
0.106,0.961,0.044
0.107,0.960,0.043
0.108,0.960,0.042
0.109,0.959,0.042
0.110,0.959,0.041
0.111,0.958,0.041
0.112,0.958,0.040
0.113,0.958,0.040
0.114,0.958,0.039
0.115,0.958,0.039
0.116,0.958,0.038
0.117,0.956,0.038
0.118,0.956,0.037
0.119,0.955,0.037
0.120,0.955,0.037
0.121,0.955,0.036
0.123,0.955,0.035
0.124,0.954,0.035
0.125,0.954,0.034
0.126,0.953,0.034
0.127,0.951,0.034
0.128,0.951,0.033
0.129,0.951,0.033
0.130,0.951,0.032
0.131,0.949,0.032
0.132,0.949,0.032
0.133,0.949,0.031
0.134,0.949,0.031
0.135,0.948,0.031
0.136,0.947,0.031
0.137,0.946,0.030
0.138,0.946,0.030
0.139,0.945,0.029
0.140,0.945,0.029
0.141,0.945,0.029
0.142,0.945,0.029
0.143,0.945,0.028
0.144,0.945,0.028
0.145,0.945,0.028
0.146,0.945,0.027
0.147,0.944,0.027
0.148,0.941,0.027
0.149,0.940,0.027
0.150,0.940,0.026
0.151,0.940,0.026
0.152,0.939,0.026
0.153,0.939,0.025
0.154,0.939,0.025
0.155,0.937,0.025
0.156,0.937,0.025
0.158,0.937,0.025
0.159,0.937,0.024
0.160,0.936,0.024
0.161,0.936,0.024
0.162,0.936,0.024
0.163,0.935,0.024
0.164,0.935,0.024
0.165,0.933,0.023
0.167,0.933,0.023
0.168,0.933,0.023
0.169,0.933,0.023
0.170,0.932,0.022
0.171,0.932,0.022
0.172,0.932,0.022
0.173,0.932,0.022
0.175,0.932,0.022
0.176,0.932,0.021
0.177,0.931,0.021
0.178,0.931,0.021
0.181,0.931,0.020
0.182,0.931,0.020
0.183,0.931,0.020
0.184,0.930,0.020
0.185,0.929,0.020
0.186,0.929,0.020
0.187,0.929,0.020
0.188,0.928,0.020
0.189,0.928,0.019
0.190,0.928,0.019
0.191,0.928,0.019
0.192,0.928,0.019
0.193,0.928,0.019
0.194,0.928,0.019
0.195,0.928,0.019
0.196,0.928,0.018
0.197,0.928,0.018
0.198,0.927,0.018
0.199,0.925,0.018
0.200,0.925,0.018
0.201,0.925,0.018
0.202,0.925,0.018
0.203,0.925,0.017
0.204,0.925,0.017
0.205,0.924,0.017
0.206,0.923,0.017
0.207,0.921,0.017
0.208,0.921,0.017
0.209,0.921,0.017
0.210,0.920,0.017
0.211,0.920,0.017
0.212,0.920,0.017
0.213,0.920,0.017
0.214,0.920,0.017
0.215,0.920,0.017
0.216,0.920,0.016
0.217,0.918,0.016
0.218,0.917,0.016
0.221,0.917,0.016
0.222,0.916,0.016
0.223,0.916,0.016
0.224,0.916,0.016
0.225,0.915,0.016
0.226,0.915,0.016
0.227,0.915,0.016
0.228,0.915,0.016
0.230,0.915,0.015
0.232,0.915,0.015
0.233,0.915,0.015
0.234,0.914,0.015
0.235,0.914,0.015
0.236,0.914,0.015
0.237,0.914,0.015
0.238,0.913,0.015
0.239,0.913,0.015
0.240,0.912,0.015
0.241,0.912,0.015
0.242,0.912,0.014
0.243,0.912,0.014
0.244,0.912,0.014
0.245,0.910,0.014
0.246,0.910,0.014
0.247,0.910,0.014
0.248,0.909,0.014
0.249,0.909,0.014
0.250,0.909,0.014
0.251,0.909,0.014
0.253,0.908,0.013
0.254,0.908,0.013
0.255,0.908,0.013
0.256,0.908,0.013
0.257,0.908,0.013
0.258,0.908,0.013
0.259,0.907,0.013
0.260,0.907,0.013
0.261,0.907,0.013
0.263,0.907,0.013
0.264,0.906,0.013
0.265,0.904,0.013
0.266,0.904,0.013
0.268,0.904,0.013
0.269,0.904,0.012
0.271,0.904,0.012
0.272,0.904,0.012
0.273,0.904,0.012
0.274,0.904,0.012
0.275,0.904,0.012
0.276,0.901,0.012
0.277,0.900,0.012
0.279,0.900,0.012
0.281,0.900,0.012
0.282,0.900,0.012
0.283,0.900,0.012
0.284,0.900,0.012
0.285,0.900,0.012
0.286,0.900,0.011
0.288,0.900,0.011
0.289,0.900,0.011
0.290,0.899,0.011
0.291,0.896,0.011
0.292,0.896,0.011
0.293,0.896,0.011
0.294,0.896,0.011
0.296,0.896,0.011
0.297,0.896,0.011
0.298,0.896,0.011
0.299,0.896,0.011
0.300,0.896,0.011
0.301,0.896,0.011
0.302,0.896,0.011
0.304,0.894,0.010
0.305,0.893,0.010
0.307,0.893,0.010
0.308,0.892,0.010
0.309,0.892,0.010
0.310,0.891,0.010
0.312,0.891,0.010
0.313,0.891,0.010
0.314,0.890,0.010
0.315,0.890,0.010
0.316,0.890,0.010
0.317,0.887,0.010
0.318,0.886,0.010
0.319,0.886,0.010
0.320,0.885,0.010
0.322,0.885,0.010
0.324,0.885,0.010
0.325,0.884,0.010
0.326,0.884,0.009
0.332,0.884,0.009
0.333,0.884,0.009
0.334,0.884,0.009
0.335,0.884,0.009
0.336,0.883,0.009
0.337,0.882,0.009
0.338,0.882,0.009
0.339,0.882,0.009
0.346,0.882,0.009
0.347,0.881,0.009
0.348,0.881,0.009
0.349,0.879,0.009
0.350,0.879,0.009
0.351,0.879,0.009
0.352,0.879,0.008
0.356,0.879,0.008
0.357,0.879,0.008
0.358,0.879,0.008
0.359,0.878,0.008
0.361,0.877,0.008
0.363,0.877,0.008
0.368,0.877,0.008
0.369,0.876,0.008
0.373,0.876,0.008
0.374,0.876,0.008
0.375,0.874,0.008
0.376,0.874,0.008
0.377,0.874,0.008
0.379,0.873,0.007
0.380,0.871,0.007
0.381,0.871,0.007
0.384,0.871,0.007
0.385,0.870,0.007
0.387,0.870,0.007
0.388,0.869,0.007
0.389,0.869,0.007
0.390,0.869,0.007
0.392,0.869,0.007
0.393,0.868,0.007
0.396,0.868,0.007
0.397,0.868,0.007
0.399,0.868,0.007
0.400,0.868,0.007
0.402,0.866,0.007
0.406,0.866,0.007
0.407,0.866,0.007
0.408,0.865,0.007
0.412,0.865,0.006
0.414,0.865,0.006
0.415,0.865,0.006
0.416,0.863,0.006
0.417,0.862,0.006
0.418,0.860,0.006
0.419,0.860,0.006
0.425,0.860,0.006
0.426,0.860,0.006
0.427,0.859,0.006
0.432,0.859,0.006
0.433,0.858,0.006
0.434,0.858,0.006
0.435,0.856,0.006
0.436,0.854,0.006
0.437,0.853,0.006
0.438,0.852,0.006
0.439,0.852,0.006
0.443,0.852,0.006
0.444,0.851,0.006
0.449,0.851,0.006
