threshold,precision,recall
0.015,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.030,1.000
0.032,0.032,1.000
0.033,0.036,1.000
0.034,0.039,1.000
0.035,0.043,1.000
0.036,0.048,1.000
0.037,0.053,1.000
0.038,0.058,1.000
0.039,0.064,0.999
0.040,0.070,0.998
0.041,0.076,0.998
0.042,0.082,0.998
0.043,0.089,0.998
0.044,0.095,0.998
0.045,0.101,0.998
0.046,0.108,0.998
0.047,0.113,0.997
0.048,0.119,0.994
0.049,0.125,0.994
0.050,0.132,0.994
0.051,0.137,0.994
0.052,0.143,0.993
0.053,0.148,0.993
0.054,0.153,0.991
0.055,0.159,0.991
0.056,0.163,0.989
0.057,0.169,0.989
0.058,0.175,0.989
0.059,0.180,0.987
0.060,0.185,0.987
0.061,0.190,0.987
0.062,0.195,0.985
0.063,0.199,0.984
0.064,0.204,0.984
0.065,0.210,0.984
0.066,0.215,0.984
0.067,0.219,0.982
0.068,0.225,0.980
0.069,0.230,0.979
0.070,0.235,0.979
0.071,0.239,0.977
0.072,0.244,0.974
0.073,0.248,0.972
0.074,0.252,0.972
0.075,0.256,0.971
0.076,0.259,0.970
0.077,0.263,0.970
0.078,0.267,0.969
0.079,0.272,0.969
0.080,0.276,0.969
0.081,0.280,0.969
0.082,0.284,0.969
0.083,0.288,0.969
0.084,0.294,0.968
0.085,0.298,0.967
0.086,0.302,0.967
0.087,0.307,0.967
0.088,0.311,0.967
0.089,0.314,0.967
0.090,0.319,0.967
0.091,0.322,0.966
0.092,0.326,0.966
0.093,0.329,0.963
0.094,0.333,0.963
0.095,0.335,0.962
0.096,0.339,0.962
0.097,0.343,0.961
0.098,0.346,0.961
0.099,0.350,0.961
0.100,0.354,0.960
0.101,0.357,0.960
0.102,0.361,0.960
0.103,0.364,0.960
0.104,0.368,0.960
0.105,0.371,0.959
0.106,0.374,0.959
0.107,0.377,0.956
0.108,0.380,0.956
0.109,0.384,0.956
0.110,0.389,0.955
0.111,0.391,0.955
0.112,0.395,0.954
