threshold,true positive rate,false positive rate
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.999
0.023,1.000,0.998
0.024,1.000,0.996
0.025,1.000,0.993
0.026,1.000,0.987
0.027,1.000,0.976
0.028,1.000,0.957
0.029,1.000,0.927
0.030,1.000,0.886
0.031,1.000,0.835
0.032,1.000,0.775
0.033,1.000,0.714
0.034,1.000,0.651
0.035,0.999,0.587
0.036,0.998,0.528
0.037,0.997,0.474
0.038,0.997,0.428
0.039,0.994,0.388
0.040,0.994,0.352
0.041,0.994,0.321
0.042,0.991,0.295
0.043,0.990,0.271
0.044,0.990,0.252
0.045,0.990,0.235
0.046,0.990,0.219
0.047,0.989,0.204
0.048,0.986,0.193
0.049,0.986,0.182
0.050,0.983,0.172
0.051,0.982,0.164
0.052,0.982,0.156
0.053,0.980,0.149
0.054,0.980,0.143
0.055,0.980,0.137
0.056,0.980,0.131
0.057,0.980,0.126
0.058,0.980,0.121
0.059,0.980,0.117
0.060,0.979,0.113
0.061,0.979,0.109
0.062,0.978,0.105
0.063,0.977,0.102
0.064,0.976,0.099
0.065,0.976,0.096
0.066,0.976,0.093
0.067,0.976,0.090
0.068,0.974,0.088
0.069,0.974,0.086
0.070,0.974,0.084
0.071,0.974,0.082
0.072,0.974,0.080
0.073,0.972,0.079
0.074,0.972,0.077
0.075,0.972,0.075
0.076,0.970,0.073
0.077,0.970,0.071
0.078,0.967,0.070
0.079,0.966,0.068
0.080,0.966,0.067
0.081,0.964,0.066
0.082,0.963,0.065
0.083,0.963,0.063
0.084,0.961,0.062
0.085,0.960,0.061
0.086,0.959,0.059
0.088,0.959,0.058
0.089,0.959,0.057
0.090,0.959,0.056
0.091,0.959,0.055
0.092,0.958,0.054
0.093,0.958,0.053
0.094,0.958,0.052
0.095,0.958,0.052
0.096,0.958,0.051
0.097,0.958,0.050
0.098,0.958,0.049
0.099,0.958,0.048
0.100,0.958,0.047
0.101,0.956,0.047
0.102,0.955,0.046
0.103,0.955,0.045
0.104,0.955,0.044
0.105,0.955,0.044
0.106,0.955,0.043
0.107,0.955,0.043
0.108,0.955,0.042
0.109,0.955,0.042
0.110,0.954,0.041
0.111,0.954,0.040
0.112,0.952,0.040
0.114,0.952,0.039
0.115,0.952,0.038
0.116,0.952,0.038
0.117,0.952,0.037
0.118,0.951,0.037
0.119,0.951,0.036
0.120,0.949,0.036
0.121,0.949,0.035
0.122,0.949,0.035
0.123,0.949,0.034
0.124,0.949,0.034
0.125,0.949,0.034
0.126,0.949,0.033
0.127,0.949,0.033
0.128,0.949,0.033
0.129,0.949,0.032
0.130,0.949,0.032
0.131,0.948,0.032
0.132,0.948,0.031
0.133,0.947,0.031
0.134,0.947,0.031
0.136,0.947,0.030
0.137,0.947,0.030
0.138,0.945,0.030
0.139,0.945,0.030
0.140,0.945,0.029
0.141,0.945,0.029
0.142,0.944,0.029
0.143,0.944,0.028
0.146,0.944,0.027
0.147,0.944,0.027
0.148,0.944,0.027
0.150,0.944,0.027
0.151,0.944,0.026
0.153,0.944,0.026
0.154,0.944,0.026
0.155,0.943,0.025
0.156,0.943,0.025
0.157,0.941,0.025
0.159,0.941,0.025
0.161,0.941,0.024
0.162,0.941,0.024
0.163,0.941,0.023
0.164,0.941,0.023
0.165,0.941,0.023
0.166,0.941,0.023
0.167,0.941,0.023
0.168,0.941,0.022
0.169,0.941,0.022
0.170,0.941,0.022
0.171,0.941,0.022
0.172,0.941,0.022
0.173,0.941,0.021
0.174,0.941,0.021
0.175,0.941,0.021
0.176,0.941,0.021
0.177,0.941,0.021
0.178,0.941,0.020
0.179,0.941,0.020
0.180,0.941,0.020
0.181,0.941,0.020
0.182,0.940,0.020
0.183,0.940,0.019
