threshold,precision,recall
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.025,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.029,1.000
0.032,0.032,1.000
0.033,0.034,1.000
0.034,0.038,1.000
0.035,0.041,0.999
0.036,0.046,0.998
0.037,0.051,0.997
0.038,0.056,0.997
0.039,0.061,0.994
0.040,0.067,0.994
0.041,0.073,0.994
0.042,0.079,0.991
0.043,0.085,0.990
0.044,0.091,0.990
0.045,0.097,0.990
0.046,0.103,0.990
0.047,0.109,0.989
0.048,0.115,0.986
0.049,0.121,0.986
0.050,0.126,0.983
0.051,0.132,0.982
0.052,0.138,0.982
0.053,0.143,0.980
0.054,0.148,0.980
0.055,0.154,0.980
0.056,0.159,0.980
0.057,0.165,0.980
0.058,0.170,0.980
0.059,0.176,0.980
0.060,0.181,0.979
0.061,0.186,0.979
0.062,0.191,0.978
0.063,0.195,0.977
0.064,0.200,0.976
0.065,0.205,0.976
0.066,0.210,0.976
0.067,0.216,0.976
0.068,0.219,0.974
0.069,0.224,0.974
0.070,0.228,0.974
0.071,0.231,0.974
0.072,0.235,0.974
0.073,0.239,0.972
0.074,0.244,0.972
0.075,0.247,0.972
0.076,0.252,0.970
0.077,0.257,0.970
0.078,0.259,0.967
0.079,0.264,0.966
0.080,0.268,0.966
0.081,0.272,0.964
0.082,0.274,0.963
0.083,0.278,0.963
0.084,0.282,0.961
0.085,0.287,0.960
0.086,0.291,0.959
0.087,0.294,0.959
0.088,0.297,0.959
0.089,0.301,0.959
0.090,0.304,0.959
0.091,0.308,0.959
0.092,0.310,0.958
0.093,0.314,0.958
0.094,0.317,0.958
0.095,0.320,0.958
0.096,0.324,0.958
0.097,0.327,0.958
0.098,0.332,0.958
