precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.029,1.000
0.032,1.000
0.034,1.000
0.038,1.000
0.041,0.999
0.046,0.998
0.051,0.997
0.056,0.997
0.061,0.994
0.067,0.994
0.073,0.994
0.079,0.991
0.085,0.990
0.091,0.990
0.097,0.990
0.103,0.990
0.109,0.989
0.115,0.986
0.121,0.986
0.126,0.983
0.132,0.982
0.138,0.982
0.143,0.980
0.148,0.980
0.154,0.980
0.159,0.980
0.165,0.980
0.170,0.980
0.176,0.980
0.181,0.979
0.186,0.979
0.191,0.978
0.195,0.977
0.200,0.976
0.205,0.976
0.210,0.976
0.216,0.976
0.219,0.974
0.224,0.974
0.228,0.974
0.231,0.974
0.235,0.974
0.239,0.972
0.244,0.972
0.247,0.972
0.252,0.970
0.257,0.970
0.259,0.967
0.264,0.966
0.268,0.966
0.272,0.964
0.274,0.963
0.278,0.963
0.282,0.961
0.287,0.960
0.291,0.959
0.294,0.959
0.297,0.959
0.301,0.959
0.304,0.959
0.308,0.959
0.310,0.958
0.314,0.958
0.317,0.958
0.320,0.958
0.324,0.958
0.327,0.958
0.332,0.958
0.336,0.958
0.339,0.958
0.343,0.956
0.346,0.955
0.349,0.955
0.353,0.955
0.356,0.955
0.359,0.955
0.362,0.955
0.365,0.955
0.368,0.955
0.370,0.954
0.375,0.954
0.377,0.952
0.381,0.952
0.385,0.952
0.387,0.952
0.390,0.952
0.393,0.952
0.396,0.951
0.400,0.951
0.403,0.949
0.406,0.949
0.409,0.949
0.412,0.949
0.415,0.949
0.417,0.949
0.422,0.949
0.423,0.949
0.425,0.949
0.426,0.949
0.428,0.949
0.429,0.948
0.433,0.948
0.435,0.947
0.439,0.947
0.440,0.947
0.442,0.947
0.444,0.947
0.446,0.945
0.448,0.945
0.449,0.945
0.454,0.945
0.455,0.944
0.459,0.944
0.461,0.944
0.464,0.944
0.467,0.944
0.468,0.944
0.471,0.944
0.473,0.944
0.475,0.944
0.476,0.944
0.479,0.944
0.482,0.944
0.484,0.944
0.487,0.943
0.490,0.943
0.490,0.941
0.492,0.941
0.493,0.941
0.497,0.941
0.501,0.941
0.502,0.941
0.505,0.941
0.508,0.941
0.510,0.941
0.512,0.941
0.514,0.941
0.515,0.941
0.518,0.941
0.520,0.941
0.523,0.941
0.525,0.941
0.527,0.941
0.529,0.941
0.532,0.941
0.535,0.941
0.537,0.941
0.539,0.941
0.543,0.941
0.545,0.941
0.548,0.941
0.550,0.940
0.553,0.940
0.554,0.940
0.556,0.940
0.558,0.940
0.561,0.940
0.562,0.939
0.564,0.939
0.565,0.938
0.567,0.938
0.569,0.938
0.573,0.937
0.574,0.936
0.574,0.936
0.578,0.936
0.580,0.935
0.581,0.935
0.582,0.935
0.584,0.935
0.584,0.935
0.586,0.935
0.586,0.935
0.588,0.935
0.590,0.933
0.591,0.933
0.593,0.933
0.595,0.933
0.595,0.933
0.597,0.933
