threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,1.000
0.031,0.034,0.997
0.032,0.037,0.993
0.033,0.041,0.993
0.034,0.046,0.991
0.035,0.051,0.991
0.036,0.057,0.991
0.037,0.063,0.989
0.038,0.070,0.989
0.039,0.077,0.986
0.040,0.084,0.985
0.041,0.092,0.985
0.042,0.099,0.985
0.043,0.107,0.984
0.044,0.115,0.984
0.045,0.123,0.982
0.046,0.131,0.980
0.047,0.138,0.980
0.048,0.146,0.980
0.049,0.153,0.978
0.050,0.160,0.978
0.051,0.166,0.978
0.052,0.174,0.978
0.053,0.181,0.978
0.054,0.188,0.976
0.055,0.194,0.974
0.056,0.200,0.974
0.057,0.207,0.974
0.058,0.213,0.974
0.059,0.220,0.972
0.060,0.225,0.972
0.061,0.232,0.972
0.062,0.239,0.972
0.063,0.244,0.972
0.064,0.249,0.972
0.065,0.254,0.972
0.066,0.258,0.971
0.067,0.263,0.971
0.068,0.268,0.971
0.069,0.273,0.969
0.070,0.278,0.968
0.071,0.281,0.968
0.072,0.287,0.968
0.073,0.290,0.968
0.074,0.294,0.967
0.075,0.299,0.967
0.076,0.304,0.967
0.077,0.308,0.967
0.078,0.312,0.964
0.079,0.317,0.963
0.080,0.320,0.961
0.081,0.326,0.961
0.082,0.329,0.961
0.083,0.332,0.961
0.084,0.335,0.960
0.085,0.339,0.959
0.086,0.342,0.959
0.087,0.345,0.959
0.088,0.350,0.958
0.089,0.355,0.958
0.090,0.359,0.958
0.091,0.363,0.958
0.092,0.365,0.956
0.093,0.368,0.956
0.094,0.371,0.956
0.095,0.374,0.955
0.096,0.377,0.954
0.097,0.380,0.954
0.098,0.384,0.954
0.099,0.387,0.954
0.100,0.391,0.954
0.101,0.392,0.953
0.102,0.394,0.953
0.103,0.396,0.953
0.104,0.399,0.953
0.105,0.403,0.953
0.106,0.405,0.953
0.107,0.408,0.953
0.108,0.412,0.953
0.109,0.414,0.953
0.110,0.417,0.953
0.111,0.419,0.953
0.112,0.420,0.953
0.113,0.422,0.953
0.114,0.425,0.953
0.115,0.428,0.951
0.116,0.431,0.949
0.117,0.433,0.949
0.118,0.436,0.949
0.119,0.438,0.949
0.120,0.441,0.949
0.121,0.444,0.948
0.122,0.446,0.948
0.123,0.448,0.948
0.124,0.451,0.948
0.125,0.453,0.947
0.126,0.455,0.947
0.127,0.460,0.947
0.128,0.462,0.946
0.129,0.462,0.944
0.130,0.463,0.943
0.131,0.465,0.943
0.132,0.467,0.943
0.133,0.468,0.941
0.134,0.470,0.941
0.135,0.472,0.940
0.136,0.474,0.940
0.137,0.475,0.940
0.138,0.477,0.940
0.139,0.480,0.940
0.140,0.482,0.939
0.141,0.484,0.939
0.142,0.486,0.939
0.143,0.487,0.939
0.144,0.489,0.939
0.145,0.490,0.938
0.146,0.494,0.938
0.147,0.494,0.938
0.148,0.495,0.936
0.149,0.496,0.935
0.150,0.497,0.935
0.151,0.501,0.935
0.152,0.503,0.935
0.153,0.505,0.935
0.154,0.507,0.935
0.155,0.509,0.935
0.156,0.511,0.935
0.157,0.514,0.935
0.158,0.515,0.935
0.159,0.516,0.935
0.160,0.518,0.935
0.161,0.520,0.932
0.162,0.523,0.932
0.163,0.524,0.932
0.164,0.525,0.932
0.165,0.526,0.932
0.166,0.527,0.932
0.167,0.529,0.932
0.168,0.531,0.931
0.169,0.534,0.931
0.170,0.536,0.931
0.171,0.537,0.931
0.172,0.538,0.930
0.173,0.540,0.930
0.174,0.542,0.930
0.175,0.544,0.930
0.176,0.547,0.930
0.178,0.548,0.930
0.179,0.549,0.929
0.180,0.552,0.929
0.181,0.553,0.929
0.182,0.553,0.928
0.183,0.554,0.927
0.184,0.554,0.925
0.185,0.556,0.925
0.186,0.559,0.924
0.187,0.560,0.924
0.188,0.561,0.924
0.189,0.563,0.924
0.190,0.564,0.924
0.191,0.565,0.923
0.192,0.567,0.923
0.193,0.569,0.923
0.194,0.570,0.923
0.195,0.571,0.922
0.196,0.573,0.921
0.197,0.574,0.921
0.198,0.576,0.921
0.199,0.578,0.920
0.200,0.578,0.920
0.201,0.579,0.920
0.202,0.580,0.918
0.203,0.581,0.917
0.204,0.582,0.917
0.206,0.583,0.917
0.207,0.584,0.917
0.208,0.586,0.917
0.209,0.588,0.917
0.210,0.589,0.916
0.211,0.590,0.916
0.212,0.591,0.916
0.213,0.591,0.915
0.214,0.592,0.915
0.215,0.592,0.915
0.216,0.592,0.914
0.217,0.595,0.914
0.218,0.596,0.914
0.219,0.597,0.914
0.220,0.599,0.914
0.221,0.601,0.914
0.222,0.602,0.914
0.223,0.603,0.914
0.224,0.605,0.914
0.225,0.605,0.914
0.226,0.608,0.914
0.227,0.610,0.913
0.228,0.611,0.913
0.229,0.612,0.913
0.230,0.612,0.913
0.231,0.614,0.913
