threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.015,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.996
0.022,1.000,0.994
0.023,1.000,0.989
0.024,1.000,0.983
0.025,1.000,0.973
0.026,1.000,0.956
0.027,1.000,0.932
0.028,1.000,0.898
0.029,1.000,0.856
0.030,0.997,0.800
0.031,0.995,0.735
0.032,0.994,0.667
0.033,0.990,0.600
0.034,0.989,0.537
0.035,0.989,0.479
0.036,0.985,0.429
0.037,0.985,0.384
0.038,0.984,0.344
0.039,0.984,0.308
0.040,0.984,0.278
0.041,0.983,0.252
0.042,0.983,0.231
0.043,0.983,0.213
0.044,0.983,0.196
0.045,0.983,0.182
0.046,0.980,0.171
0.047,0.980,0.160
0.048,0.980,0.149
0.049,0.978,0.141
0.050,0.978,0.133
0.051,0.976,0.126
0.052,0.976,0.119
0.053,0.976,0.114
0.054,0.976,0.109
0.055,0.975,0.104
0.056,0.975,0.100
0.057,0.975,0.097
0.058,0.974,0.094
0.059,0.974,0.091
0.060,0.974,0.088
0.061,0.974,0.085
0.062,0.972,0.082
0.063,0.972,0.079
0.064,0.971,0.077
0.065,0.970,0.075
0.066,0.970,0.073
0.067,0.969,0.071
0.068,0.969,0.069
0.069,0.967,0.067
0.070,0.966,0.066
0.071,0.966,0.065
0.072,0.964,0.063
0.073,0.964,0.061
0.074,0.964,0.060
0.075,0.962,0.059
0.076,0.962,0.058
0.077,0.962,0.057
0.078,0.962,0.056
0.079,0.961,0.054
0.080,0.961,0.053
0.081,0.961,0.053
0.082,0.960,0.052
0.083,0.959,0.051
0.084,0.958,0.050
0.085,0.958,0.050
0.086,0.956,0.049
0.087,0.956,0.048
0.088,0.956,0.047
0.089,0.956,0.046
0.090,0.956,0.046
0.091,0.954,0.045
0.092,0.954,0.045
0.093,0.954,0.044
0.094,0.954,0.043
0.095,0.954,0.043
0.096,0.954,0.042
0.097,0.954,0.041
0.098,0.953,0.041
0.099,0.953,0.040
0.100,0.951,0.040
0.101,0.949,0.039
0.102,0.949,0.039
0.103,0.948,0.038
0.104,0.948,0.038
0.105,0.948,0.037
0.106,0.946,0.037
0.107,0.946,0.036
0.108,0.945,0.036
0.109,0.945,0.036
0.110,0.945,0.035
0.111,0.944,0.035
0.112,0.944,0.035
0.113,0.944,0.034
0.114,0.943,0.034
0.115,0.941,0.034
0.116,0.940,0.033
0.118,0.940,0.033
0.119,0.940,0.032
0.120,0.939,0.032
0.121,0.939,0.032
0.122,0.939,0.031
0.123,0.938,0.031
0.124,0.937,0.031
0.125,0.937,0.031
0.126,0.937,0.031
0.127,0.937,0.030
0.128,0.937,0.030
0.129,0.936,0.030
0.131,0.936,0.029
0.132,0.935,0.029
0.133,0.935,0.029
0.134,0.933,0.028
0.135,0.931,0.028
0.136,0.930,0.028
0.137,0.930,0.027
0.138,0.929,0.027
0.139,0.925,0.026
0.140,0.925,0.026
0.141,0.925,0.026
0.142,0.925,0.026
0.143,0.925,0.026
0.144,0.925,0.025
0.145,0.925,0.025
0.146,0.924,0.025
0.147,0.922,0.025
0.148,0.922,0.025
0.149,0.921,0.025
0.151,0.921,0.024
0.152,0.921,0.024
0.153,0.921,0.024
0.154,0.921,0.023
0.155,0.920,0.023
0.156,0.917,0.023
0.157,0.917,0.023
0.158,0.917,0.023
0.159,0.917,0.022
0.160,0.917,0.022
0.161,0.917,0.022
0.162,0.917,0.022
0.163,0.917,0.021
0.164,0.917,0.021
0.165,0.917,0.021
0.166,0.917,0.021
0.167,0.916,0.020
0.168,0.916,0.020
0.169,0.915,0.020
0.170,0.915,0.020
0.171,0.915,0.020
0.172,0.915,0.020
0.173,0.915,0.020
0.174,0.915,0.019
0.175,0.915,0.019
0.176,0.914,0.019
0.177,0.914,0.019
0.178,0.914,0.019
0.179,0.914,0.019
0.180,0.913,0.019
0.181,0.913,0.019
0.182,0.913,0.019
0.183,0.913,0.019
0.184,0.913,0.019
0.185,0.913,0.018
0.186,0.912,0.018
0.187,0.912,0.018
0.188,0.910,0.018
0.189,0.910,0.018
0.190,0.910,0.018
0.191,0.910,0.018
0.192,0.908,0.017
0.193,0.908,0.017
0.194,0.908,0.017
0.195,0.908,0.017
0.196,0.908,0.017
0.197,0.908,0.017
0.198,0.907,0.017
0.199,0.906,0.017
0.200,0.906,0.017
0.202,0.906,0.017
0.203,0.906,0.016
0.205,0.906,0.016
0.206,0.906,0.016
0.207,0.905,0.016
0.208,0.905,0.016
0.209,0.905,0.016
0.210,0.905,0.016
0.211,0.905,0.016
0.212,0.905,0.015
0.213,0.905,0.015
0.214,0.905,0.015
0.215,0.905,0.015
0.218,0.905,0.015
0.219,0.905,0.015
0.220,0.905,0.015
0.221,0.905,0.014
0.222,0.904,0.014
0.223,0.902,0.014
0.224,0.902,0.014
0.225,0.901,0.014
0.226,0.901,0.014
0.227,0.900,0.014
0.228,0.900,0.014
0.229,0.900,0.014
0.230,0.900,0.014
0.231,0.899,0.013
0.232,0.899,0.013
0.233,0.899,0.013
0.234,0.899,0.013
0.235,0.899,0.013
0.236,0.899,0.013
0.237,0.899,0.013
0.238,0.899,0.013
0.239,0.899,0.013
0.240,0.899,0.013
0.241,0.899,0.013
0.243,0.899,0.013
0.246,0.899,0.013
0.247,0.899,0.012
0.248,0.898,0.012
0.249,0.898,0.012
0.250,0.898,0.012
0.251,0.897,0.012
0.252,0.897,0.012
0.254,0.897,0.012
0.255,0.897,0.012
0.256,0.897,0.012
0.257,0.897,0.012
0.258,0.897,0.012
0.260,0.897,0.011
0.262,0.897,0.011
0.264,0.897,0.011
0.265,0.896,0.011
0.268,0.896,0.011
0.269,0.894,0.011
0.270,0.893,0.011
0.271,0.893,0.011
0.272,0.893,0.011
0.273,0.893,0.011
0.274,0.892,0.011
0.277,0.892,0.011
