threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.029,1.000
0.030,0.031,0.997
0.031,0.033,0.995
0.032,0.036,0.994
0.033,0.040,0.990
0.034,0.045,0.989
0.035,0.050,0.989
0.036,0.055,0.985
0.037,0.061,0.985
0.038,0.068,0.984
0.039,0.075,0.984
0.040,0.082,0.984
0.041,0.090,0.983
0.042,0.097,0.983
0.043,0.105,0.983
0.044,0.113,0.983
0.045,0.120,0.983
0.046,0.127,0.980
0.047,0.135,0.980
0.048,0.143,0.980
0.049,0.150,0.978
0.050,0.158,0.978
0.051,0.164,0.976
0.052,0.172,0.976
0.053,0.179,0.976
0.054,0.186,0.976
0.055,0.192,0.975
0.056,0.198,0.975
0.057,0.203,0.975
0.058,0.208,0.974
0.059,0.214,0.974
0.060,0.220,0.974
0.061,0.226,0.974
0.062,0.231,0.972
0.063,0.238,0.972
0.064,0.242,0.971
0.065,0.247,0.970
0.066,0.253,0.970
0.067,0.257,0.969
0.068,0.263,0.969
0.069,0.267,0.967
0.070,0.271,0.966
0.071,0.275,0.966
0.072,0.280,0.964
0.073,0.286,0.964
0.074,0.291,0.964
0.075,0.294,0.962
0.076,0.297,0.962
0.077,0.301,0.962
0.078,0.305,0.962
0.079,0.310,0.961
0.080,0.313,0.961
0.081,0.317,0.961
0.082,0.320,0.960
0.083,0.323,0.959
0.084,0.325,0.958
0.085,0.329,0.958
0.086,0.332,0.956
0.087,0.336,0.956
0.088,0.340,0.956
0.089,0.343,0.956
0.090,0.345,0.956
0.091,0.348,0.954
0.092,0.352,0.954
0.093,0.354,0.954
0.094,0.358,0.954
0.095,0.362,0.954
0.096,0.366,0.954
0.097,0.370,0.954
0.098,0.373,0.953
0.099,0.376,0.953
0.100,0.377,0.951
0.101,0.380,0.949
0.102,0.383,0.949
0.103,0.385,0.948
0.104,0.389,0.948
0.105,0.392,0.948
0.106,0.394,0.946
0.107,0.397,0.946
0.108,0.400,0.945
0.109,0.402,0.945
0.110,0.404,0.945
0.111,0.407,0.944
0.112,0.409,0.944
0.113,0.411,0.944
0.114,0.413,0.943
0.115,0.415,0.941
0.116,0.417,0.940
0.117,0.419,0.940
0.118,0.421,0.940
0.119,0.424,0.940
0.120,0.427,0.939
0.121,0.430,0.939
0.122,0.432,0.939
0.123,0.433,0.938
0.124,0.435,0.937
0.125,0.436,0.937
0.126,0.437,0.937
0.127,0.439,0.937
0.128,0.441,0.937
0.129,0.444,0.936
0.130,0.446,0.936
0.131,0.449,0.936
0.132,0.451,0.935
0.133,0.453,0.935
0.134,0.455,0.933
0.135,0.459,0.931
0.136,0.462,0.930
0.137,0.465,0.930
0.138,0.467,0.929
0.139,0.470,0.925
0.140,0.471,0.925
0.141,0.473,0.925
0.142,0.476,0.925
0.143,0.477,0.925
0.144,0.480,0.925
0.145,0.483,0.925
0.146,0.484,0.924
0.147,0.485,0.922
0.148,0.486,0.922
0.149,0.487,0.921
0.150,0.489,0.921
0.151,0.491,0.921
0.152,0.492,0.921
0.153,0.496,0.921
0.154,0.499,0.921
0.155,0.501,0.920
0.156,0.503,0.917
0.157,0.506,0.917
0.158,0.508,0.917
0.159,0.511,0.917
0.160,0.514,0.917
0.161,0.515,0.917
0.162,0.517,0.917
0.163,0.521,0.917
0.164,0.522,0.917
0.165,0.525,0.917
0.166,0.530,0.917
0.167,0.532,0.916
0.168,0.534,0.916
0.169,0.535,0.915
0.170,0.538,0.915
0.171,0.540,0.915
0.172,0.541,0.915
0.173,0.543,0.915
0.174,0.545,0.915
0.175,0.546,0.915
0.176,0.546,0.914
0.177,0.547,0.914
0.178,0.550,0.914
0.179,0.550,0.914
0.180,0.551,0.913
0.181,0.552,0.913
0.182,0.554,0.913
0.183,0.555,0.913
0.184,0.556,0.913
0.185,0.558,0.913
0.186,0.559,0.912
0.187,0.560,0.912
0.188,0.563,0.910
0.189,0.564,0.910
0.190,0.567,0.910
0.191,0.568,0.910
0.192,0.569,0.908
0.193,0.569,0.908
0.194,0.572,0.908
0.195,0.573,0.908
0.196,0.573,0.908
0.197,0.575,0.908
0.198,0.575,0.907
0.199,0.576,0.906
0.200,0.579,0.906
0.201,0.580,0.906
0.202,0.581,0.906
0.203,0.584,0.906
0.205,0.584,0.906
0.206,0.586,0.906
0.207,0.587,0.905
0.208,0.591,0.905
0.209,0.592,0.905
