threshold,precision,recall
0.965,1.000,0.080
0.966,1.000,0.075
0.967,1.000,0.067
0.968,1.000,0.061
0.969,1.000,0.056
0.970,1.000,0.048
0.971,1.000,0.044
0.972,1.000,0.041
0.973,1.000,0.038
0.974,1.000,0.031
0.975,1.000,0.029
0.976,1.000,0.025
0.977,1.000,0.018
0.978,1.000,0.015
0.979,1.000,0.014
0.980,1.000,0.011
0.981,1.000,0.007
0.982,1.000,0.006
0.983,1.000,0.005
0.984,1.000,0.003
0.986,1.000,0.002
0.987,1.000,0.001
