threshold,true positive rate,false positive rate
0.017,1.000,1.000
0.018,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.994
0.025,1.000,0.989
0.026,1.000,0.982
0.027,1.000,0.972
0.028,1.000,0.960
0.029,1.000,0.943
0.030,1.000,0.921
0.031,0.999,0.895
0.032,0.999,0.862
0.033,0.998,0.822
0.034,0.995,0.775
0.035,0.995,0.723
0.036,0.993,0.668
0.037,0.993,0.612
0.038,0.992,0.557
0.039,0.990,0.506
0.040,0.989,0.458
0.041,0.989,0.418
0.042,0.986,0.380
0.043,0.983,0.347
0.044,0.983,0.318
0.045,0.983,0.293
0.046,0.983,0.271
0.047,0.983,0.252
0.048,0.983,0.233
0.049,0.982,0.217
0.050,0.980,0.203
0.051,0.980,0.191
0.052,0.979,0.180
0.053,0.979,0.171
0.054,0.978,0.161
0.055,0.975,0.154
0.056,0.974,0.146
0.057,0.971,0.139
0.058,0.971,0.133
0.059,0.971,0.128
0.060,0.970,0.122
0.061,0.970,0.117
0.062,0.968,0.113
0.063,0.968,0.108
0.064,0.967,0.105
0.065,0.967,0.101
0.066,0.967,0.098
0.067,0.967,0.095
0.068,0.967,0.092
0.069,0.967,0.090
0.070,0.967,0.088
0.071,0.966,0.085
0.072,0.966,0.083
0.073,0.966,0.081
0.074,0.962,0.079
0.075,0.962,0.077
0.076,0.962,0.075
0.077,0.962,0.074
0.078,0.961,0.072
0.079,0.961,0.070
0.080,0.960,0.069
0.081,0.958,0.067
0.082,0.958,0.065
0.083,0.958,0.064
0.084,0.958,0.063
0.085,0.958,0.061
0.086,0.958,0.060
0.087,0.958,0.059
0.088,0.958,0.058
0.089,0.958,0.057
0.090,0.958,0.056
0.091,0.956,0.055
0.092,0.956,0.054
0.093,0.955,0.053
0.094,0.954,0.052
0.095,0.954,0.051
0.096,0.954,0.050
0.097,0.954,0.050
0.098,0.953,0.049
0.099,0.952,0.048
0.100,0.949,0.047
0.101,0.949,0.047
0.102,0.948,0.046
0.103,0.946,0.045
0.105,0.946,0.044
0.106,0.946,0.044
0.107,0.945,0.043
0.108,0.945,0.042
0.109,0.945,0.042
0.110,0.944,0.041
0.111,0.944,0.041
0.112,0.943,0.040
0.113,0.941,0.040
0.114,0.941,0.039
0.115,0.941,0.039
0.116,0.938,0.038
0.117,0.938,0.038
0.118,0.938,0.037
0.119,0.937,0.037
0.120,0.936,0.037
0.121,0.936,0.036
0.122,0.935,0.035
0.123,0.935,0.035
0.124,0.933,0.034
0.125,0.933,0.034
0.126,0.933,0.034
0.127,0.933,0.034
0.128,0.933,0.033
0.129,0.932,0.033
0.130,0.932,0.032
0.131,0.931,0.032
0.132,0.930,0.032
0.133,0.930,0.032
0.134,0.930,0.031
0.135,0.930,0.031
0.136,0.930,0.031
0.137,0.930,0.030
0.138,0.930,0.030
0.139,0.929,0.030
0.140,0.929,0.030
0.141,0.929,0.029
0.142,0.928,0.029
0.143,0.928,0.029
0.144,0.928,0.029
0.146,0.928,0.028
0.147,0.928,0.027
0.148,0.928,0.027
0.149,0.928,0.027
0.150,0.928,0.027
0.151,0.927,0.026
0.152,0.925,0.026
0.153,0.924,0.026
0.154,0.924,0.026
0.155,0.923,0.025
0.156,0.923,0.025
0.157,0.923,0.025
0.158,0.923,0.025
0.159,0.923,0.024
0.160,0.922,0.024
0.161,0.922,0.024
0.162,0.922,0.024
0.163,0.922,0.024
0.164,0.922,0.023
0.165,0.922,0.023
0.166,0.921,0.023
0.167,0.921,0.023
0.168,0.920,0.023
0.169,0.920,0.022
0.170,0.920,0.022
0.171,0.920,0.022
0.172,0.918,0.022
0.173,0.917,0.022
0.174,0.917,0.022
0.175,0.916,0.021
0.177,0.916,0.021
0.178,0.916,0.021
0.179,0.916,0.021
0.181,0.916,0.021
0.182,0.916,0.021
0.183,0.916,0.020
0.184,0.915,0.020
0.185,0.914,0.020
0.186,0.913,0.020
0.187,0.913,0.020
0.188,0.913,0.020
0.189,0.913,0.019
0.190,0.913,0.019
0.191,0.912,0.019
0.194,0.912,0.019
0.195,0.910,0.019
0.196,0.910,0.019
0.197,0.910,0.018
0.199,0.910,0.018
0.200,0.910,0.018
0.201,0.909,0.018
0.202,0.909,0.018
0.203,0.909,0.018
0.204,0.909,0.018
0.205,0.909,0.017
0.206,0.909,0.017
0.207,0.908,0.017
0.208,0.908,0.017
0.209,0.908,0.017
0.210,0.908,0.017
0.211,0.908,0.017
0.212,0.908,0.017
0.213,0.908,0.017
0.214,0.907,0.017
0.217,0.907,0.016
0.218,0.907,0.016
0.219,0.907,0.016
0.220,0.907,0.016
0.221,0.904,0.016
0.223,0.904,0.016
0.224,0.904,0.016
0.225,0.904,0.016
0.226,0.904,0.016
0.227,0.904,0.016
0.228,0.904,0.015
0.229,0.902,0.015
0.230,0.902,0.015
0.232,0.902,0.015
0.233,0.902,0.015
0.234,0.902,0.015
0.236,0.902,0.015
0.237,0.901,0.015
0.238,0.901,0.014
0.239,0.901,0.014
0.241,0.901,0.014
0.242,0.901,0.014
0.243,0.900,0.014
0.245,0.900,0.014
0.246,0.900,0.014
0.247,0.899,0.014
0.248,0.899,0.014
0.249,0.899,0.014
0.250,0.898,0.014
0.252,0.898,0.013
0.253,0.897,0.013
0.255,0.897,0.013
0.256,0.897,0.013
0.257,0.897,0.013
0.258,0.897,0.013
0.259,0.896,0.013
0.260,0.896,0.013
0.262,0.896,0.013
0.263,0.894,0.013
0.264,0.894,0.013
0.266,0.893,0.013
0.267,0.893,0.012
0.268,0.892,0.012
0.270,0.892,0.012
0.271,0.891,0.012
0.272,0.891,0.012
0.273,0.890,0.012
0.274,0.890,0.012
0.275,0.889,0.012
0.278,0.889,0.012
0.279,0.887,0.012
0.281,0.886,0.012
0.282,0.885,0.012
0.283,0.884,0.012
0.285,0.884,0.012
0.286,0.883,0.012
0.287,0.883,0.011
0.288,0.883,0.011
0.289,0.882,0.011
0.291,0.882,0.011
0.292,0.882,0.011
0.293,0.882,0.011
0.294,0.881,0.011
0.295,0.879,0.011
0.296,0.879,0.011
0.297,0.878,0.011
0.298,0.877,0.011
0.299,0.877,0.011
0.301,0.877,0.011
0.302,0.876,0.011
0.303,0.876,0.011
0.304,0.876,0.011
0.306,0.876,0.010
0.307,0.876,0.010
0.308,0.875,0.010
0.310,0.875,0.010
0.312,0.874,0.010
0.313,0.874,0.010
0.314,0.874,0.010
0.315,0.874,0.010
0.316,0.873,0.010
0.317,0.871,0.010
