precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,0.999
0.029,0.999
0.030,0.998
0.032,0.995
0.034,0.995
0.036,0.993
0.040,0.993
0.043,0.992
0.047,0.990
0.052,0.989
0.057,0.989
0.062,0.986
0.067,0.983
0.073,0.983
0.078,0.983
0.084,0.983
0.090,0.983
0.097,0.983
0.103,0.982
0.109,0.980
0.115,0.980
0.122,0.979
0.127,0.979
0.133,0.978
0.139,0.975
0.145,0.974
0.150,0.971
0.157,0.971
0.162,0.971
0.168,0.970
0.173,0.970
0.178,0.968
0.185,0.968
0.190,0.967
0.195,0.967
0.200,0.967
0.205,0.967
0.210,0.967
0.214,0.967
0.218,0.967
0.224,0.966
0.228,0.966
0.232,0.966
0.237,0.962
0.241,0.962
0.245,0.962
0.249,0.962
0.253,0.961
0.257,0.961
0.261,0.960
0.266,0.958
0.271,0.958
0.276,0.958
0.280,0.958
0.284,0.958
0.288,0.958
0.292,0.958
0.295,0.958
0.300,0.958
0.303,0.958
0.306,0.956
0.309,0.956
0.313,0.955
0.316,0.954
0.321,0.954
0.324,0.954
0.328,0.954
0.331,0.953
0.334,0.952
0.337,0.949
0.340,0.949
0.344,0.948
0.348,0.946
0.350,0.946
0.353,0.946
0.355,0.946
0.358,0.945
0.361,0.945
0.364,0.945
0.367,0.944
0.370,0.944
0.372,0.943
0.376,0.941
0.379,0.941
0.382,0.941
0.384,0.938
0.387,0.938
0.390,0.938
0.392,0.937
0.394,0.936
0.398,0.936
0.401,0.935
0.404,0.935
0.408,0.933
0.410,0.933
0.412,0.933
0.414,0.933
0.417,0.933
0.420,0.932
0.422,0.932
0.425,0.931
0.426,0.930
0.428,0.930
0.431,0.930
0.432,0.930
0.435,0.930
0.437,0.930
0.439,0.930
0.441,0.929
0.443,0.929
0.445,0.929
0.447,0.928
0.448,0.928
0.451,0.928
0.455,0.928
0.459,0.928
0.462,0.928
0.464,0.928
0.467,0.928
0.470,0.928
0.472,0.927
0.475,0.925
0.476,0.924
0.479,0.924
0.481,0.923
0.483,0.923
0.485,0.923
0.487,0.923
0.490,0.923
0.491,0.922
0.494,0.922
0.496,0.922
0.498,0.922
0.503,0.922
0.505,0.922
0.506,0.921
0.507,0.921
0.509,0.920
0.511,0.920
0.513,0.920
0.515,0.920
0.516,0.918
0.517,0.917
0.520,0.917
0.521,0.916
0.522,0.916
0.524,0.916
0.526,0.916
0.527,0.916
0.528,0.916
0.528,0.916
0.531,0.916
0.534,0.916
0.536,0.915
0.537,0.914
0.540,0.913
0.541,0.913
0.543,0.913
0.544,0.913
0.544,0.913
0.547,0.912
0.548,0.912
0.550,0.912
0.551,0.912
0.553,0.910
0.553,0.910
0.556,0.910
0.558,0.910
0.560,0.910
0.561,0.910
0.563,0.909
0.565,0.909
0.567,0.909
0.568,0.909
0.569,0.909
0.571,0.909
0.572,0.908
0.572,0.908
0.574,0.908
0.576,0.908
0.576,0.908
