precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,0.998
0.035,0.998
0.038,0.998
0.042,0.998
0.047,0.997
0.053,0.995
0.059,0.995
0.066,0.993
0.074,0.993
0.081,0.992
0.088,0.991
0.096,0.987
0.104,0.987
0.112,0.987
0.120,0.986
0.128,0.986
0.135,0.986
0.143,0.984
0.151,0.980
0.157,0.978
0.165,0.978
0.172,0.978
0.178,0.978
0.184,0.976
0.192,0.975
0.197,0.975
0.204,0.975
0.210,0.975
0.216,0.975
0.221,0.974
0.227,0.974
0.232,0.974
0.237,0.974
0.243,0.974
0.249,0.972
0.253,0.971
0.259,0.971
0.264,0.971
0.269,0.971
0.274,0.970
0.279,0.969
0.283,0.969
0.288,0.969
0.293,0.969
0.297,0.969
0.301,0.969
0.306,0.969
0.309,0.967
0.313,0.967
0.318,0.967
0.322,0.967
0.325,0.966
0.329,0.966
0.332,0.966
0.337,0.966
0.339,0.964
0.342,0.964
0.346,0.963
0.349,0.962
0.353,0.962
0.355,0.961
0.356,0.960
0.360,0.960
0.363,0.959
0.367,0.959
0.370,0.959
0.373,0.959
0.377,0.958
0.380,0.956
0.383,0.956
0.385,0.956
0.387,0.956
0.391,0.956
0.394,0.956
0.397,0.956
0.400,0.956
0.403,0.955
0.406,0.954
0.408,0.954
0.411,0.954
0.414,0.953
0.417,0.953
0.419,0.953
0.422,0.952
0.424,0.952
0.428,0.952
0.430,0.952
0.432,0.952
0.437,0.952
0.439,0.951
0.442,0.948
0.445,0.946
0.449,0.946
0.452,0.946
0.455,0.946
0.458,0.946
0.459,0.945
0.462,0.944
0.462,0.944
0.464,0.944
0.466,0.944
0.467,0.941
0.469,0.940
0.471,0.939
0.473,0.939
0.476,0.939
0.477,0.938
0.479,0.938
0.481,0.938
0.483,0.937
0.485,0.937
0.488,0.937
0.489,0.937
0.491,0.936
0.492,0.935
0.493,0.933
0.496,0.933
0.497,0.932
0.498,0.930
0.501,0.930
0.502,0.929
0.504,0.929
0.506,0.929
0.508,0.929
0.511,0.929
0.512,0.929
0.514,0.929
0.516,0.928
0.519,0.928
0.521,0.928
0.523,0.928
0.524,0.927
0.526,0.927
0.527,0.927
0.529,0.927
0.530,0.924
0.531,0.923
0.532,0.923
0.533,0.923
0.535,0.923
0.536,0.923
0.540,0.923
0.542,0.923
0.544,0.923
0.545,0.923
0.546,0.923
0.549,0.923
0.551,0.923
0.554,0.923
0.555,0.923
0.559,0.923
0.559,0.923
0.562,0.923
0.564,0.923
0.565,0.923
0.567,0.923
0.568,0.923
0.570,0.922
0.572,0.921
0.573,0.921
0.575,0.920
0.576,0.918
0.576,0.916
0.577,0.916
0.578,0.916
0.580,0.915
0.581,0.913
0.582,0.913
0.582,0.912
0.583,0.912
0.584,0.912
0.586,0.912
0.589,0.912
0.590,0.912
0.594,0.912
0.595,0.912
0.596,0.912
