threshold,true positive rate,false positive rate
0.010,1.000,1.000
0.012,1.000,1.000
0.015,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,0.999
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.997
0.023,1.000,0.995
0.024,1.000,0.992
0.025,1.000,0.986
0.026,1.000,0.977
0.027,1.000,0.965
0.028,1.000,0.944
0.029,1.000,0.916
0.030,1.000,0.879
0.031,1.000,0.836
0.032,1.000,0.784
0.033,0.998,0.730
0.034,0.998,0.671
0.035,0.998,0.615
0.036,0.997,0.561
0.037,0.994,0.511
0.038,0.993,0.465
0.039,0.993,0.422
0.040,0.993,0.387
0.041,0.993,0.355
0.042,0.993,0.327
0.043,0.992,0.301
0.044,0.991,0.280
0.045,0.991,0.261
0.046,0.991,0.244
0.047,0.991,0.227
0.048,0.991,0.214
0.049,0.991,0.202
0.050,0.990,0.191
0.051,0.990,0.181
0.052,0.985,0.172
0.053,0.985,0.163
0.054,0.985,0.156
0.055,0.984,0.150
0.056,0.984,0.143
0.057,0.982,0.137
0.058,0.982,0.132
0.059,0.980,0.127
0.060,0.980,0.122
0.061,0.979,0.119
0.062,0.978,0.115
0.063,0.977,0.112
0.064,0.977,0.108
0.065,0.977,0.105
0.066,0.977,0.102
0.067,0.977,0.099
0.068,0.977,0.096
0.069,0.977,0.094
0.070,0.977,0.091
0.071,0.975,0.088
0.072,0.975,0.086
0.073,0.975,0.084
0.074,0.972,0.082
0.075,0.972,0.080
0.076,0.971,0.078
0.077,0.971,0.076
0.078,0.971,0.075
0.079,0.969,0.073
0.080,0.969,0.072
0.081,0.969,0.070
0.082,0.969,0.068
0.083,0.969,0.067
0.084,0.968,0.065
0.085,0.967,0.064
0.086,0.966,0.063
0.087,0.966,0.061
0.088,0.964,0.060
0.089,0.962,0.059
0.090,0.962,0.058
0.091,0.961,0.057
0.092,0.961,0.056
0.094,0.961,0.054
0.095,0.961,0.053
0.096,0.961,0.052
0.097,0.961,0.052
0.098,0.961,0.051
0.099,0.961,0.050
0.100,0.961,0.049
0.101,0.960,0.048
0.102,0.959,0.047
0.103,0.959,0.047
0.104,0.958,0.046
0.105,0.956,0.046
0.106,0.955,0.045
0.107,0.955,0.045
0.108,0.955,0.044
0.110,0.955,0.043
0.111,0.955,0.042
0.112,0.954,0.042
0.113,0.954,0.041
0.114,0.954,0.040
0.115,0.954,0.040
0.116,0.954,0.039
0.117,0.954,0.039
0.118,0.954,0.038
0.119,0.954,0.038
0.120,0.954,0.038
0.121,0.954,0.038
0.122,0.953,0.037
0.123,0.953,0.037
0.124,0.952,0.036
0.125,0.952,0.036
0.126,0.952,0.035
0.127,0.952,0.035
0.128,0.952,0.035
0.129,0.952,0.034
0.130,0.952,0.034
0.131,0.952,0.034
0.132,0.952,0.033
0.133,0.952,0.033
0.134,0.952,0.033
0.135,0.952,0.032
0.136,0.952,0.032
0.137,0.952,0.032
0.138,0.951,0.031
0.139,0.951,0.031
0.140,0.951,0.031
0.141,0.951,0.030
0.142,0.949,0.030
0.143,0.948,0.030
0.144,0.947,0.029
0.145,0.947,0.029
0.146,0.947,0.029
0.147,0.946,0.028
0.148,0.945,0.028
0.149,0.945,0.028
0.150,0.945,0.028
0.151,0.945,0.028
0.152,0.945,0.027
0.153,0.945,0.027
0.154,0.945,0.027
0.155,0.943,0.026
0.157,0.943,0.026
0.158,0.943,0.026
0.159,0.941,0.025
0.160,0.939,0.025
0.161,0.938,0.025
0.162,0.938,0.025
0.163,0.938,0.025
0.164,0.938,0.024
0.165,0.937,0.024
0.166,0.937,0.024
0.167,0.936,0.024
0.168,0.935,0.024
0.169,0.935,0.023
0.170,0.935,0.023
0.171,0.935,0.023
0.172,0.935,0.023
0.173,0.933,0.023
0.175,0.933,0.022
0.176,0.932,0.022
0.177,0.932,0.022
0.178,0.931,0.022
0.180,0.931,0.022
0.181,0.931,0.022
0.182,0.931,0.022
0.183,0.929,0.021
0.184,0.927,0.021
0.185,0.927,0.021
0.187,0.927,0.021
0.188,0.927,0.020
0.189,0.927,0.020
0.190,0.925,0.020
0.191,0.925,0.020
0.192,0.925,0.020
0.193,0.925,0.020
0.194,0.925,0.020
0.195,0.925,0.019
0.196,0.925,0.019
0.198,0.925,0.019
0.199,0.925,0.019
0.200,0.925,0.019
0.201,0.925,0.019
0.202,0.925,0.018
0.203,0.925,0.018
0.204,0.925,0.018
0.205,0.924,0.018
0.206,0.924,0.018
0.207,0.924,0.018
0.209,0.924,0.018
0.210,0.924,0.017
0.211,0.924,0.017
0.212,0.924,0.017
0.213,0.924,0.017
0.214,0.924,0.017
0.215,0.924,0.017
0.216,0.923,0.017
0.217,0.923,0.016
0.218,0.923,0.016
0.219,0.922,0.016
0.220,0.922,0.016
0.222,0.922,0.016
0.223,0.921,0.016
0.226,0.921,0.015
0.227,0.921,0.015
0.228,0.921,0.015
0.229,0.920,0.015
0.230,0.920,0.015
0.231,0.918,0.015
0.233,0.918,0.015
0.234,0.918,0.015
0.235,0.918,0.015
0.236,0.917,0.015
0.237,0.917,0.015
0.239,0.917,0.015
0.240,0.917,0.014
0.241,0.917,0.014
0.242,0.915,0.014
0.243,0.915,0.014
0.244,0.915,0.014
0.245,0.915,0.014
0.246,0.915,0.014
0.247,0.914,0.014
0.248,0.913,0.014
0.258,0.913,0.013
0.259,0.913,0.013
0.260,0.912,0.013
0.261,0.912,0.013
0.262,0.912,0.013
0.263,0.910,0.013
0.264,0.910,0.013
0.265,0.910,0.013
0.267,0.910,0.013
0.270,0.910,0.012
0.271,0.909,0.012
0.272,0.909,0.012
0.273,0.909,0.012
0.274,0.908,0.012
0.275,0.908,0.012
0.276,0.907,0.012
0.277,0.907,0.012
0.278,0.907,0.012
0.279,0.906,0.012
0.280,0.905,0.012
0.281,0.905,0.012
0.282,0.904,0.012
0.283,0.904,0.012
0.284,0.902,0.012
0.285,0.902,0.012
0.286,0.901,0.012
0.287,0.901,0.012
0.288,0.901,0.011
0.290,0.901,0.011
0.291,0.900,0.011
0.293,0.900,0.011
0.294,0.899,0.011
0.295,0.899,0.011
0.296,0.898,0.011
0.297,0.897,0.011
0.298,0.897,0.011
0.300,0.897,0.011
0.301,0.897,0.011
0.302,0.897,0.011
0.303,0.897,0.011
0.304,0.897,0.011
0.309,0.897,0.010
0.310,0.897,0.010
0.311,0.897,0.010
0.312,0.896,0.010
0.313,0.896,0.010
0.314,0.896,0.010
0.315,0.896,0.010
0.316,0.896,0.010
0.317,0.894,0.010
0.318,0.893,0.010
0.319,0.893,0.010
0.322,0.893,0.010
0.323,0.893,0.010
0.324,0.893,0.010
0.325,0.893,0.010
0.326,0.893,0.010
0.334,0.893,0.009
0.336,0.893,0.009
0.341,0.893,0.009
0.342,0.892,0.009
0.343,0.892,0.009
0.344,0.891,0.009
0.346,0.891,0.009
0.347,0.891,0.009
0.349,0.891,0.009
0.350,0.890,0.009
0.351,0.890,0.009
0.353,0.890,0.009
0.354,0.890,0.009
0.355,0.890,0.009
0.356,0.889,0.009
