threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.014,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.997
0.022,1.000,0.995
0.023,1.000,0.991
0.024,1.000,0.984
0.025,1.000,0.973
0.026,1.000,0.955
0.027,1.000,0.928
0.028,1.000,0.892
0.029,1.000,0.845
0.030,0.999,0.787
0.031,0.998,0.720
0.032,0.995,0.649
0.033,0.994,0.580
0.034,0.994,0.515
0.035,0.992,0.453
0.036,0.989,0.401
0.037,0.986,0.355
0.038,0.985,0.315
0.039,0.985,0.282
0.040,0.983,0.254
0.041,0.982,0.231
0.042,0.980,0.211
0.043,0.980,0.194
0.044,0.979,0.181
0.045,0.978,0.167
0.046,0.977,0.157
0.047,0.975,0.147
0.048,0.974,0.138
0.049,0.970,0.130
0.050,0.969,0.122
0.051,0.969,0.116
0.052,0.969,0.110
0.053,0.969,0.105
0.054,0.969,0.100
0.055,0.968,0.095
0.056,0.968,0.092
0.057,0.968,0.088
0.058,0.968,0.085
0.059,0.966,0.082
0.060,0.963,0.079
0.061,0.963,0.076
0.062,0.963,0.074
0.063,0.963,0.071
0.064,0.963,0.069
0.065,0.962,0.067
0.066,0.962,0.065
0.067,0.962,0.063
0.069,0.962,0.060
0.070,0.962,0.059
0.071,0.960,0.057
0.072,0.960,0.056
0.073,0.960,0.055
0.074,0.959,0.053
0.075,0.959,0.052
0.076,0.958,0.051
0.077,0.958,0.050
0.078,0.955,0.049
0.079,0.955,0.048
0.080,0.955,0.047
0.081,0.954,0.046
0.082,0.954,0.046
0.083,0.954,0.045
0.084,0.954,0.044
0.085,0.954,0.044
0.086,0.954,0.043
0.087,0.954,0.042
0.088,0.953,0.042
0.089,0.952,0.041
0.090,0.952,0.041
0.091,0.951,0.040
0.092,0.951,0.039
0.093,0.951,0.038
0.094,0.951,0.038
0.095,0.951,0.037
0.096,0.951,0.037
0.097,0.948,0.036
0.098,0.948,0.036
0.099,0.948,0.035
0.100,0.946,0.035
0.101,0.944,0.034
0.102,0.943,0.034
0.103,0.941,0.033
0.104,0.941,0.033
0.105,0.941,0.033
0.106,0.941,0.032
0.107,0.941,0.032
0.108,0.941,0.032
0.109,0.941,0.031
0.110,0.941,0.031
0.112,0.941,0.030
0.113,0.941,0.030
0.114,0.941,0.030
0.115,0.941,0.029
0.116,0.941,0.029
0.117,0.941,0.029
0.118,0.940,0.028
0.119,0.940,0.028
0.120,0.940,0.028
0.121,0.940,0.028
0.122,0.940,0.027
0.123,0.940,0.027
0.124,0.940,0.027
0.125,0.940,0.026
0.126,0.940,0.026
0.127,0.940,0.026
0.128,0.940,0.026
0.129,0.940,0.025
0.130,0.940,0.025
0.131,0.940,0.025
0.132,0.940,0.025
0.133,0.940,0.025
0.134,0.940,0.024
0.136,0.940,0.024
0.137,0.940,0.024
0.138,0.939,0.023
0.139,0.939,0.023
0.140,0.939,0.023
0.141,0.939,0.023
0.142,0.939,0.023
0.143,0.939,0.022
0.144,0.939,0.022
0.145,0.938,0.022
0.146,0.938,0.022
0.147,0.938,0.022
0.148,0.938,0.022
0.149,0.937,0.022
0.150,0.937,0.022
0.151,0.937,0.021
0.152,0.937,0.021
0.153,0.937,0.021
0.154,0.937,0.021
0.155,0.937,0.021
0.156,0.936,0.020
0.157,0.936,0.020
0.158,0.936,0.020
0.159,0.936,0.020
0.160,0.936,0.020
0.161,0.935,0.020
0.162,0.933,0.019
0.163,0.932,0.019
0.164,0.931,0.019
0.165,0.931,0.019
0.167,0.931,0.019
0.168,0.931,0.018
0.169,0.931,0.018
0.170,0.930,0.018
0.171,0.930,0.018
0.172,0.929,0.018
0.173,0.929,0.018
0.174,0.929,0.017
0.175,0.929,0.017
0.176,0.929,0.017
0.177,0.929,0.017
0.178,0.929,0.017
0.179,0.929,0.017
0.180,0.929,0.017
0.181,0.928,0.017
0.182,0.928,0.016
0.183,0.928,0.016
0.185,0.928,0.016
0.186,0.927,0.016
0.187,0.927,0.016
0.188,0.927,0.016
0.189,0.927,0.016
0.191,0.927,0.016
0.192,0.925,0.016
0.193,0.925,0.015
0.194,0.925,0.015
0.195,0.925,0.015
0.196,0.925,0.015
0.197,0.925,0.015
0.198,0.924,0.015
0.199,0.924,0.015
0.200,0.924,0.015
0.201,0.924,0.015
0.202,0.924,0.015
0.203,0.924,0.014
0.204,0.924,0.014
0.205,0.924,0.014
0.207,0.924,0.014
0.208,0.923,0.014
0.209,0.922,0.014
0.210,0.921,0.014
0.211,0.920,0.014
0.212,0.920,0.014
0.214,0.917,0.013
0.215,0.916,0.013
0.216,0.915,0.013
0.217,0.915,0.013
0.218,0.915,0.013
0.219,0.915,0.013
0.220,0.915,0.013
0.221,0.914,0.013
0.222,0.914,0.013
0.223,0.914,0.013
0.224,0.913,0.013
0.225,0.912,0.013
0.226,0.910,0.012
0.229,0.910,0.012
0.230,0.910,0.012
0.231,0.910,0.012
0.232,0.908,0.012
0.233,0.907,0.012
0.235,0.906,0.012
0.236,0.904,0.012
0.237,0.902,0.011
0.238,0.901,0.011
0.239,0.901,0.011
0.240,0.901,0.011
0.242,0.901,0.011
0.243,0.900,0.011
0.244,0.900,0.011
0.245,0.899,0.011
0.246,0.899,0.011
0.247,0.898,0.011
0.248,0.897,0.011
0.249,0.896,0.011
0.251,0.896,0.011
0.252,0.896,0.011
0.253,0.896,0.011
0.254,0.896,0.011
0.255,0.894,0.011
0.256,0.894,0.011
0.257,0.894,0.010
0.258,0.894,0.010
0.259,0.894,0.010
0.261,0.892,0.010
0.262,0.892,0.010
0.264,0.892,0.010
0.266,0.891,0.010
0.267,0.891,0.010
0.268,0.891,0.010
0.269,0.891,0.010
0.270,0.890,0.010
0.271,0.890,0.010
0.274,0.890,0.010
0.276,0.890,0.010
0.277,0.890,0.009
0.278,0.889,0.009
0.280,0.887,0.009
0.283,0.887,0.009
0.284,0.887,0.009
0.285,0.887,0.009
0.286,0.887,0.009
0.287,0.887,0.009
0.288,0.887,0.009
0.289,0.887,0.009
0.291,0.886,0.009
0.292,0.885,0.009
0.293,0.885,0.009
0.294,0.885,0.009
0.295,0.885,0.009
0.297,0.885,0.009
0.300,0.885,0.009
0.301,0.885,0.009
0.304,0.885,0.008
0.307,0.885,0.008
0.308,0.885,0.008
0.310,0.885,0.008
0.314,0.885,0.008
0.315,0.883,0.008
0.318,0.883,0.008
0.319,0.883,0.008
0.320,0.883,0.008
0.321,0.882,0.008
0.322,0.882,0.008
0.323,0.882,0.008
0.324,0.881,0.008
0.325,0.881,0.008
0.326,0.881,0.008
0.327,0.881,0.008
0.328,0.879,0.008
0.329,0.879,0.007
0.330,0.879,0.007
0.331,0.878,0.007
0.332,0.878,0.007
0.333,0.877,0.007
0.334,0.876,0.007
0.335,0.876,0.007
0.336,0.876,0.007
0.339,0.875,0.007
0.342,0.875,0.007
0.344,0.874,0.007
0.345,0.874,0.007
0.348,0.874,0.007
0.349,0.874,0.007
0.350,0.874,0.007
0.353,0.874,0.006
0.354,0.874,0.006
0.355,0.874,0.006
0.356,0.873,0.006
0.357,0.873,0.006
0.359,0.873,0.006
0.360,0.873,0.006
0.361,0.873,0.006
0.362,0.873,0.006
0.364,0.871,0.006
0.366,0.871,0.006
0.367,0.870,0.006
0.369,0.870,0.006
0.372,0.868,0.006
0.373,0.867,0.006
0.374,0.866,0.006
0.375,0.866,0.006
0.376,0.863,0.006
0.377,0.863,0.006
0.378,0.862,0.006
0.379,0.861,0.006
0.380,0.861,0.006
0.382,0.860,0.006
0.383,0.860,0.006
0.385,0.860,0.005
0.386,0.859,0.005
0.389,0.859,0.005
0.390,0.858,0.005
0.391,0.858,0.005
0.394,0.855,0.005
0.395,0.854,0.005
0.396,0.854,0.005
0.397,0.853,0.005
0.398,0.853,0.005
0.399,0.852,0.005
0.405,0.852,0.005
0.407,0.851,0.005
0.408,0.851,0.005
0.409,0.850,0.005
0.410,0.850,0.005
0.412,0.848,0.005
0.417,0.845,0.005
0.418,0.845,0.005
0.419,0.845,0.005
0.420,0.845,0.004
0.421,0.844,0.004
0.422,0.843,0.004
0.423,0.842,0.004
0.424,0.840,0.004
0.425,0.839,0.004
0.428,0.839,0.004
0.431,0.837,0.004
