threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,0.999
0.031,0.034,0.998
0.032,0.037,0.995
0.033,0.042,0.994
0.034,0.047,0.994
0.035,0.053,0.992
0.036,0.059,0.989
0.037,0.066,0.986
0.038,0.074,0.985
0.039,0.082,0.985
0.040,0.089,0.983
0.041,0.097,0.982
0.042,0.106,0.980
0.043,0.114,0.980
0.044,0.121,0.979
0.045,0.129,0.978
0.046,0.136,0.977
0.047,0.144,0.975
0.048,0.152,0.974
0.049,0.159,0.970
0.050,0.168,0.969
0.051,0.175,0.969
0.052,0.183,0.969
0.053,0.190,0.969
0.054,0.197,0.969
0.055,0.205,0.968
0.056,0.211,0.968
0.057,0.218,0.968
0.058,0.224,0.968
0.059,0.230,0.966
0.060,0.237,0.963
0.061,0.243,0.963
0.062,0.249,0.963
0.063,0.256,0.963
0.064,0.262,0.963
0.065,0.267,0.962
0.066,0.273,0.962
0.067,0.278,0.962
0.068,0.283,0.962
0.069,0.289,0.962
0.070,0.294,0.962
0.071,0.299,0.960
0.072,0.304,0.960
0.073,0.308,0.960
0.074,0.313,0.959
0.075,0.319,0.959
0.076,0.324,0.958
0.077,0.328,0.958
0.078,0.332,0.955
0.079,0.336,0.955
0.080,0.340,0.955
0.081,0.344,0.954
0.082,0.347,0.954
0.083,0.351,0.954
0.084,0.354,0.954
0.085,0.357,0.954
0.086,0.361,0.954
0.087,0.363,0.954
0.088,0.366,0.953
0.089,0.370,0.952
0.090,0.373,0.952
0.091,0.378,0.951
0.092,0.382,0.951
0.093,0.386,0.951
0.094,0.389,0.951
0.095,0.393,0.951
0.096,0.397,0.951
0.097,0.399,0.948
0.098,0.404,0.948
0.099,0.406,0.948
0.100,0.410,0.946
0.101,0.412,0.944
0.102,0.414,0.943
0.103,0.417,0.941
0.104,0.420,0.941
0.105,0.422,0.941
0.106,0.425,0.941
0.107,0.428,0.941
0.108,0.430,0.941
0.109,0.432,0.941
0.110,0.434,0.941
0.111,0.437,0.941
0.112,0.440,0.941
0.113,0.443,0.941
0.114,0.445,0.941
0.115,0.448,0.941
0.116,0.451,0.941
0.117,0.454,0.941
0.118,0.457,0.940
0.119,0.459,0.940
0.120,0.461,0.940
0.121,0.462,0.940
0.122,0.465,0.940
0.123,0.469,0.940
0.124,0.473,0.940
0.125,0.475,0.940
0.126,0.478,0.940
0.127,0.480,0.940
0.128,0.481,0.940
0.129,0.485,0.940
0.130,0.487,0.940
0.131,0.488,0.940
0.132,0.490,0.940
0.133,0.492,0.940
0.134,0.494,0.940
0.135,0.496,0.940
0.136,0.498,0.940
0.137,0.502,0.940
0.138,0.505,0.939
0.139,0.507,0.939
0.140,0.509,0.939
0.141,0.511,0.939
0.142,0.513,0.939
0.143,0.515,0.939
0.144,0.517,0.939
0.145,0.519,0.938
0.146,0.521,0.938
0.147,0.522,0.938
0.148,0.523,0.938
0.149,0.524,0.937
0.150,0.525,0.937
0.151,0.527,0.937
0.152,0.529,0.937
0.153,0.532,0.937
0.154,0.534,0.937
0.155,0.536,0.937
0.156,0.537,0.936
0.157,0.538,0.936
0.158,0.541,0.936
0.159,0.543,0.936
0.160,0.545,0.936
0.161,0.546,0.935
0.162,0.549,0.933
0.163,0.549,0.932
0.164,0.552,0.931
0.165,0.556,0.931
0.166,0.558,0.931
0.167,0.559,0.931
0.168,0.562,0.931
0.169,0.564,0.931
0.170,0.566,0.930
0.171,0.567,0.930
0.172,0.570,0.929
0.173,0.573,0.929
0.174,0.574,0.929
0.175,0.576,0.929
0.176,0.578,0.929
0.177,0.579,0.929
0.178,0.581,0.929
0.179,0.584,0.929
0.180,0.587,0.929
0.181,0.587,0.928
0.182,0.589,0.928
0.183,0.592,0.928
0.185,0.593,0.928
0.186,0.593,0.927
0.187,0.594,0.927
0.188,0.596,0.927
0.189,0.596,0.927
0.190,0.597,0.927
0.191,0.599,0.927
0.192,0.602,0.925
0.193,0.603,0.925
0.194,0.606,0.925
0.195,0.606,0.925
0.196,0.607,0.925
0.197,0.609,0.925
0.198,0.609,0.924
0.199,0.609,0.924
0.200,0.611,0.924
0.201,0.614,0.924
0.202,0.615,0.924
0.203,0.618,0.924
0.204,0.620,0.924
0.205,0.621,0.924
0.206,0.622,0.924
0.207,0.624,0.924
0.208,0.624,0.923
0.209,0.625,0.922
