threshold,precision,recall
0.015,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.025,1.000
0.028,0.026,1.000
0.029,0.026,1.000
0.030,0.027,1.000
0.031,0.028,1.000
0.032,0.030,1.000
0.033,0.032,0.999
0.034,0.034,0.999
0.035,0.037,0.999
0.036,0.040,0.998
0.037,0.043,0.998
0.038,0.047,0.994
0.039,0.052,0.992
0.040,0.057,0.992
0.041,0.062,0.992
0.042,0.067,0.990
0.043,0.072,0.990
0.044,0.078,0.990
0.045,0.084,0.990
0.046,0.090,0.989
0.047,0.095,0.986
0.048,0.102,0.985
0.049,0.107,0.985
0.050,0.114,0.984
0.051,0.120,0.983
0.052,0.126,0.983
0.053,0.131,0.983
0.054,0.137,0.983
0.055,0.143,0.980
0.056,0.148,0.978
0.057,0.153,0.977
0.058,0.159,0.977
0.059,0.164,0.977
0.060,0.169,0.977
0.061,0.174,0.977
0.062,0.180,0.975
0.063,0.185,0.974
0.064,0.190,0.974
0.065,0.195,0.972
0.066,0.200,0.971
0.067,0.205,0.970
0.068,0.209,0.969
0.069,0.214,0.969
0.070,0.218,0.967
0.071,0.223,0.967
0.072,0.227,0.966
0.073,0.231,0.966
0.074,0.235,0.964
0.075,0.238,0.963
0.076,0.242,0.963
0.077,0.247,0.963
0.078,0.250,0.961
0.079,0.254,0.961
0.080,0.258,0.960
0.081,0.262,0.960
0.082,0.267,0.959
0.083,0.271,0.959
0.084,0.275,0.959
0.085,0.279,0.958
0.086,0.283,0.956
0.087,0.286,0.956
0.088,0.289,0.956
0.089,0.292,0.956
0.090,0.295,0.956
0.091,0.299,0.955
0.092,0.303,0.955
0.093,0.305,0.953
0.094,0.308,0.953
0.095,0.312,0.953
0.096,0.315,0.953
0.097,0.318,0.952
0.098,0.322,0.952
0.099,0.326,0.952
0.100,0.329,0.952
0.101,0.332,0.951
0.102,0.334,0.951
0.103,0.338,0.951
0.104,0.341,0.948
0.105,0.343,0.946
0.106,0.345,0.946
0.107,0.348,0.946
0.108,0.351,0.946
0.109,0.353,0.946
0.110,0.357,0.946
0.111,0.360,0.946
0.112,0.363,0.945
0.113,0.365,0.945
0.114,0.367,0.943
0.115,0.370,0.940
0.116,0.372,0.939
0.117,0.375,0.939
0.118,0.378,0.939
0.119,0.380,0.939
0.120,0.383,0.939
0.121,0.385,0.939
0.122,0.388,0.938
0.123,0.390,0.938
0.124,0.393,0.938
0.125,0.396,0.938
0.126,0.397,0.937
0.127,0.400,0.937
0.128,0.402,0.937
0.129,0.405,0.936
0.130,0.408,0.935
0.131,0.411,0.935
0.132,0.413,0.933
0.133,0.415,0.933
0.134,0.417,0.933
0.135,0.420,0.933
0.136,0.423,0.933
0.137,0.425,0.933
0.138,0.427,0.933
0.139,0.429,0.933
0.140,0.432,0.932
0.141,0.434,0.932
0.142,0.437,0.932
0.143,0.438,0.932
0.144,0.442,0.932
0.145,0.443,0.929
0.146,0.445,0.929
0.147,0.447,0.928
0.148,0.449,0.928
0.149,0.450,0.928
0.150,0.453,0.928
0.151,0.455,0.928
0.152,0.456,0.927
0.153,0.458,0.927
0.154,0.462,0.927
0.155,0.465,0.927
0.156,0.468,0.925
0.157,0.470,0.924
0.158,0.473,0.924
0.159,0.475,0.924
0.160,0.478,0.924
0.161,0.479,0.924
0.162,0.482,0.924
0.163,0.483,0.923
0.164,0.486,0.923
0.165,0.488,0.922
0.166,0.488,0.922
0.167,0.490,0.922
0.168,0.492,0.922
0.169,0.494,0.922
0.170,0.495,0.922
0.171,0.496,0.922
0.172,0.498,0.921
0.173,0.500,0.921
0.174,0.502,0.921
0.175,0.503,0.918
0.176,0.504,0.918
0.177,0.505,0.917
0.178,0.507,0.916
0.179,0.508,0.916
0.180,0.510,0.915
0.181,0.511,0.915
0.182,0.512,0.914
0.183,0.514,0.914
0.184,0.516,0.913
0.185,0.517,0.913
0.186,0.519,0.913
0.187,0.523,0.913
0.188,0.525,0.913
0.189,0.528,0.913
0.190,0.530,0.912
0.191,0.532,0.910
0.192,0.534,0.910
0.193,0.535,0.910
0.194,0.537,0.910
0.195,0.538,0.910
0.196,0.541,0.910
0.197,0.544,0.910
0.198,0.545,0.910
0.199,0.547,0.910
0.200,0.547,0.910
0.201,0.550,0.910
0.202,0.551,0.908
0.203,0.554,0.908
0.204,0.556,0.908
0.205,0.557,0.908
0.206,0.559,0.908
0.207,0.561,0.908
0.208,0.562,0.908
0.209,0.565,0.908
0.210,0.567,0.908
0.211,0.570,0.908
0.212,0.572,0.908
0.213,0.574,0.908
0.214,0.576,0.908
0.215,0.577,0.907
0.216,0.577,0.906
0.217,0.578,0.906
0.218,0.579,0.906
0.219,0.581,0.906
0.220,0.582,0.906
0.221,0.583,0.906
0.222,0.585,0.906
0.223,0.586,0.906
0.224,0.587,0.906
0.225,0.589,0.906
0.226,0.590,0.906
0.227,0.591,0.906
0.228,0.593,0.906
0.229,0.595,0.906
0.230,0.596,0.906
0.231,0.596,0.906
0.232,0.598,0.906
0.233,0.599,0.906
0.234,0.601,0.906
0.235,0.601,0.905
0.236,0.603,0.905
0.237,0.604,0.904
0.238,0.605,0.904
0.239,0.607,0.904
0.241,0.609,0.904
0.242,0.611,0.904
0.243,0.615,0.904
0.244,0.616,0.904
0.245,0.618,0.904
0.246,0.620,0.904
0.247,0.621,0.904
0.248,0.623,0.902
0.249,0.624,0.902
0.251,0.625,0.901
0.253,0.626,0.901
0.254,0.627,0.901
0.255,0.630,0.901
0.257,0.632,0.901
0.258,0.634,0.901
0.260,0.634,0.901
0.261,0.635,0.901
0.262,0.636,0.901
0.264,0.637,0.900
0.265,0.639,0.900
0.266,0.640,0.899
0.267,0.640,0.899
0.268,0.642,0.899
0.269,0.644,0.898
0.271,0.644,0.898
0.272,0.645,0.898
0.273,0.646,0.898
0.274,0.648,0.898
0.275,0.648,0.898
0.276,0.649,0.898
0.277,0.650,0.897
0.278,0.651,0.897
0.279,0.652,0.896
0.280,0.654,0.894
0.281,0.654,0.894
0.282,0.655,0.894
0.283,0.656,0.893
0.284,0.656,0.892
0.285,0.657,0.891
0.286,0.658,0.890
0.287,0.658,0.890
0.288,0.660,0.890
0.289,0.661,0.890
0.292,0.662,0.890
0.293,0.662,0.890
0.294,0.664,0.890
0.295,0.665,0.890
0.296,0.666,0.890
0.297,0.666,0.890
0.298,0.668,0.890
