threshold,true positive rate,false positive rate
0.015,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,1.000
0.022,1.000,0.999
0.023,1.000,0.997
0.024,1.000,0.995
0.025,1.000,0.989
0.026,1.000,0.982
0.027,1.000,0.971
0.028,1.000,0.955
0.029,1.000,0.933
0.030,1.000,0.906
0.031,1.000,0.868
0.032,1.000,0.825
0.033,0.999,0.776
0.034,0.999,0.721
0.035,0.999,0.666
0.036,0.998,0.612
0.037,0.998,0.560
0.038,0.994,0.509
0.039,0.992,0.463
0.040,0.992,0.420
0.041,0.992,0.383
0.042,0.990,0.350
0.043,0.990,0.322
0.044,0.990,0.297
0.045,0.990,0.274
0.046,0.989,0.255
0.047,0.986,0.238
0.048,0.985,0.221
0.049,0.985,0.208
0.050,0.984,0.195
0.051,0.983,0.183
0.052,0.983,0.173
0.053,0.983,0.165
0.054,0.983,0.157
0.055,0.980,0.150
0.056,0.978,0.143
0.057,0.977,0.137
0.058,0.977,0.131
0.059,0.977,0.126
0.060,0.977,0.122
0.061,0.977,0.118
0.062,0.975,0.113
0.063,0.974,0.109
0.064,0.974,0.105
0.065,0.972,0.102
0.066,0.971,0.098
0.067,0.970,0.096
0.068,0.969,0.093
0.069,0.969,0.090
0.070,0.967,0.088
0.071,0.967,0.085
0.072,0.966,0.084
0.073,0.966,0.082
0.074,0.964,0.080
0.075,0.963,0.078
0.076,0.963,0.076
0.077,0.963,0.075
0.078,0.961,0.073
0.079,0.961,0.072
0.080,0.960,0.070
0.081,0.960,0.069
0.082,0.959,0.067
0.083,0.959,0.066
0.084,0.959,0.064
0.085,0.958,0.063
0.086,0.956,0.062
0.087,0.956,0.061
0.088,0.956,0.060
0.089,0.956,0.059
0.090,0.956,0.058
0.091,0.955,0.057
0.092,0.955,0.056
0.093,0.953,0.055
0.095,0.953,0.053
0.096,0.953,0.053
0.097,0.952,0.052
0.098,0.952,0.051
0.100,0.952,0.049
0.101,0.951,0.049
0.102,0.951,0.048
0.103,0.951,0.047
0.104,0.948,0.047
0.105,0.946,0.046
0.106,0.946,0.046
0.107,0.946,0.045
0.108,0.946,0.044
0.109,0.946,0.044
0.110,0.946,0.043
0.111,0.946,0.043
0.112,0.945,0.042
0.113,0.945,0.042
0.114,0.943,0.041
0.115,0.940,0.041
0.116,0.939,0.040
0.118,0.939,0.039
0.119,0.939,0.039
0.120,0.939,0.038
0.121,0.939,0.038
0.122,0.938,0.038
0.123,0.938,0.037
0.125,0.938,0.036
0.126,0.937,0.036
0.127,0.937,0.036
0.128,0.937,0.035
