threshold,precision,recall
0.862,0.973,0.455
0.863,0.973,0.454
0.864,0.973,0.449
0.865,0.972,0.445
0.867,0.972,0.442
0.868,0.975,0.440
0.869,0.974,0.439
0.872,0.974,0.435
0.873,0.974,0.434
0.874,0.974,0.433
0.875,0.974,0.431
0.876,0.974,0.429
0.877,0.974,0.428
0.878,0.974,0.427
0.879,0.974,0.423
0.881,0.973,0.421
0.882,0.973,0.419
0.883,0.973,0.418
0.884,0.973,0.411
0.885,0.973,0.408
0.886,0.972,0.405
0.888,0.975,0.405
0.889,0.978,0.402
0.890,0.980,0.401
0.891,0.980,0.397
0.892,0.980,0.396
0.893,0.980,0.393
0.895,0.980,0.389
0.896,0.980,0.388
0.897,0.980,0.385
0.898,0.979,0.382
0.899,0.979,0.380
0.900,0.982,0.377
0.901,0.982,0.375
0.902,0.982,0.373
0.903,0.982,0.372
0.904,0.982,0.370
0.905,0.982,0.367
0.906,0.981,0.363
0.907,0.981,0.361
0.908,0.981,0.358
0.909,0.981,0.354
0.910,0.981,0.352
0.911,0.981,0.351
0.912,0.981,0.349
0.913,0.981,0.347
0.914,0.980,0.344
0.915,0.980,0.343
0.916,0.980,0.342
0.917,0.980,0.341
0.918,0.983,0.336
0.919,0.983,0.334
0.920,0.983,0.330
0.921,0.983,0.327
0.922,0.986,0.325
0.923,0.986,0.320
0.924,0.986,0.317
0.925,0.986,0.313
0.926,0.985,0.308
0.927,0.985,0.305
0.928,0.985,0.301
0.929,0.985,0.295
0.930,0.985,0.293
0.931,0.984,0.287
0.932,0.984,0.284
0.933,0.984,0.278
0.934,0.984,0.276
0.935,0.983,0.273
0.936,0.983,0.270
0.937,0.983,0.266
0.938,0.983,0.261
0.939,0.982,0.253
0.940,0.982,0.250
0.941,0.982,0.246
0.942,0.981,0.243
0.943,0.981,0.239
0.944,0.986,0.235
0.945,0.985,0.231
0.946,0.985,0.226
0.947,0.985,0.223
0.948,0.985,0.219
0.949,0.984,0.215
0.950,0.984,0.211
0.951,0.984,0.207
0.952,0.983,0.202
0.953,0.983,0.199
0.954,0.983,0.197
0.955,0.983,0.195
0.956,0.982,0.192
0.957,0.982,0.186
0.958,0.981,0.179
0.959,0.981,0.177
0.960,0.980,0.172
0.961,0.980,0.170
0.962,0.980,0.166
0.963,0.980,0.165
0.964,0.979,0.164
0.965,0.978,0.156
0.966,0.978,0.152
0.967,0.978,0.150
0.968,0.977,0.148
0.969,0.976,0.141
0.970,0.976,0.139
0.971,0.975,0.137
0.972,0.983,0.132
0.973,0.982,0.129
0.976,0.982,0.125
0.977,0.981,0.119
0.978,0.990,0.116
0.979,0.990,0.109
0.980,0.989,0.103
0.981,0.988,0.096
0.982,1.000,0.088
0.983,1.000,0.082
0.984,1.000,0.075
0.985,1.000,0.069
0.986,1.000,0.063
0.987,1.000,0.056
0.988,1.000,0.053
0.989,1.000,0.049
0.990,1.000,0.042
0.991,1.000,0.037
0.992,1.000,0.030
0.993,1.000,0.029
0.994,1.000,0.024
0.995,1.000,0.017
0.996,1.000,0.014
0.997,1.000,0.008
0.998,1.000,0.005
0.999,1.000,0.002
