precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,0.999
0.035,0.999
0.039,0.999
0.043,0.998
0.048,0.998
0.054,0.997
0.061,0.997
0.068,0.993
0.075,0.990
0.083,0.990
0.091,0.990
0.100,0.990
0.108,0.987
0.116,0.985
0.125,0.983
0.133,0.983
0.141,0.982
0.149,0.978
0.156,0.976
0.165,0.975
0.172,0.974
0.179,0.971
0.186,0.971
0.194,0.971
0.202,0.970
0.209,0.970
0.215,0.969
0.223,0.969
0.228,0.966
0.233,0.963
0.240,0.963
0.245,0.963
0.252,0.962
0.258,0.962
0.263,0.962
0.269,0.962
0.274,0.962
0.278,0.961
0.283,0.960
0.288,0.959
0.293,0.959
0.299,0.958
0.302,0.955
0.306,0.955
0.312,0.953
0.315,0.953
0.319,0.953
0.324,0.952
0.330,0.952
0.334,0.952
0.339,0.951
0.342,0.951
0.345,0.947
0.348,0.946
0.352,0.945
0.356,0.945
0.359,0.944
0.363,0.944
0.366,0.944
0.369,0.943
0.373,0.943
0.376,0.943
0.380,0.943
0.385,0.943
0.390,0.943
0.394,0.943
0.398,0.943
0.401,0.941
0.404,0.941
0.407,0.941
0.410,0.940
0.413,0.940
0.415,0.940
0.417,0.940
0.420,0.938
0.424,0.938
0.427,0.937
0.430,0.937
0.432,0.937
0.434,0.936
0.437,0.936
0.440,0.936
0.443,0.936
0.446,0.936
0.449,0.936
0.451,0.936
0.452,0.935
0.455,0.935
0.457,0.933
0.459,0.933
0.461,0.933
0.462,0.933
0.466,0.933
0.468,0.933
0.470,0.933
0.471,0.930
0.473,0.930
0.475,0.929
0.478,0.928
0.482,0.927
0.485,0.927
0.488,0.927
0.491,0.925
0.494,0.925
0.495,0.925
0.498,0.925
0.500,0.925
0.502,0.923
0.502,0.923
0.504,0.923
0.505,0.923
0.507,0.923
0.509,0.922
0.512,0.922
0.515,0.922
0.517,0.922
0.519,0.922
0.521,0.922
0.523,0.922
0.526,0.922
0.528,0.922
0.530,0.922
0.532,0.922
0.533,0.922
0.537,0.922
0.540,0.922
0.541,0.922
0.542,0.922
0.544,0.922
0.546,0.922
0.547,0.921
0.549,0.921
0.550,0.921
0.554,0.921
0.556,0.920
0.559,0.920
0.562,0.920
0.563,0.918
0.565,0.918
0.566,0.918
0.567,0.918
0.569,0.918
0.572,0.918
0.575,0.917
0.576,0.917
0.578,0.917
0.580,0.916
0.581,0.916
0.582,0.916
0.583,0.916
0.586,0.915
0.588,0.915
0.588,0.914
0.591,0.914
0.595,0.914
0.597,0.914
0.598,0.914
0.601,0.914
0.603,0.914
0.603,0.914
0.604,0.913
0.605,0.913
0.605,0.910
0.607,0.910
0.610,0.910
0.615,0.910
0.617,0.910
0.619,0.910
0.620,0.910
0.622,0.910
0.623,0.909
0.627,0.909
0.629,0.909
0.632,0.909
0.634,0.908
0.635,0.907
