threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.030,1.000
0.031,0.032,0.999
0.032,0.035,0.999
0.033,0.039,0.999
0.034,0.043,0.998
0.035,0.048,0.998
0.036,0.054,0.997
0.037,0.061,0.997
0.038,0.068,0.993
0.039,0.075,0.990
0.040,0.083,0.990
0.041,0.091,0.990
0.042,0.100,0.990
0.043,0.108,0.987
0.044,0.116,0.985
0.045,0.125,0.983
0.046,0.133,0.983
0.047,0.141,0.982
0.048,0.149,0.978
0.049,0.156,0.976
0.050,0.165,0.975
0.051,0.172,0.974
0.052,0.179,0.971
0.053,0.186,0.971
0.054,0.194,0.971
0.055,0.202,0.970
0.056,0.209,0.970
0.057,0.215,0.969
0.058,0.223,0.969
0.059,0.228,0.966
0.060,0.233,0.963
0.061,0.240,0.963
0.062,0.245,0.963
0.063,0.252,0.962
0.064,0.258,0.962
0.065,0.263,0.962
0.066,0.269,0.962
0.067,0.274,0.962
0.068,0.278,0.961
0.069,0.283,0.960
0.070,0.288,0.959
0.071,0.293,0.959
0.072,0.299,0.958
0.073,0.302,0.955
0.074,0.306,0.955
0.075,0.312,0.953
0.076,0.315,0.953
0.077,0.319,0.953
0.078,0.324,0.952
0.079,0.330,0.952
0.080,0.334,0.952
0.081,0.339,0.951
0.082,0.342,0.951
0.083,0.345,0.947
0.084,0.348,0.946
0.085,0.352,0.945
0.086,0.356,0.945
0.087,0.359,0.944
0.088,0.363,0.944
0.089,0.366,0.944
0.090,0.369,0.943
0.091,0.373,0.943
0.092,0.376,0.943
0.093,0.380,0.943
0.094,0.385,0.943
0.095,0.390,0.943
0.096,0.394,0.943
0.097,0.398,0.943
0.098,0.401,0.941
0.099,0.404,0.941
0.100,0.407,0.941
0.101,0.410,0.940
0.102,0.413,0.940
0.103,0.415,0.940
0.104,0.417,0.940
0.105,0.420,0.938
0.106,0.424,0.938
0.107,0.427,0.937
0.108,0.430,0.937
0.109,0.432,0.937
0.110,0.434,0.936
0.111,0.437,0.936
0.112,0.440,0.936
0.113,0.443,0.936
0.114,0.446,0.936
0.115,0.449,0.936
0.116,0.451,0.936
0.117,0.452,0.935
0.118,0.455,0.935
0.119,0.457,0.933
0.120,0.459,0.933
0.121,0.461,0.933
0.122,0.462,0.933
0.123,0.466,0.933
0.124,0.468,0.933
0.125,0.470,0.933
0.126,0.471,0.930
0.127,0.473,0.930
0.128,0.475,0.929
0.129,0.478,0.928
0.130,0.482,0.927
0.131,0.485,0.927
0.132,0.488,0.927
0.133,0.491,0.925
0.134,0.494,0.925
0.135,0.495,0.925
0.136,0.498,0.925
0.137,0.500,0.925
0.138,0.502,0.923
0.139,0.502,0.923
0.140,0.504,0.923
0.141,0.505,0.923
0.142,0.507,0.923
0.143,0.509,0.922
0.144,0.512,0.922
0.145,0.515,0.922
0.146,0.517,0.922
0.147,0.519,0.922
0.148,0.521,0.922
0.149,0.523,0.922
0.150,0.526,0.922
0.151,0.528,0.922
0.152,0.530,0.922
0.153,0.532,0.922
0.154,0.533,0.922
0.155,0.537,0.922
0.156,0.540,0.922
0.157,0.541,0.922
0.158,0.542,0.922
0.159,0.544,0.922
0.160,0.546,0.922
0.161,0.547,0.921
0.162,0.549,0.921
0.163,0.550,0.921
0.164,0.554,0.921
0.165,0.556,0.920
0.166,0.559,0.920
0.167,0.562,0.920
0.168,0.563,0.918
0.169,0.565,0.918
0.170,0.566,0.918
0.171,0.567,0.918
0.172,0.569,0.918
0.173,0.572,0.918
0.174,0.575,0.917
0.175,0.576,0.917
0.176,0.578,0.917
0.177,0.580,0.916
0.178,0.581,0.916
0.179,0.582,0.916
0.180,0.583,0.916
0.181,0.586,0.915
0.182,0.588,0.915
0.183,0.588,0.914
0.184,0.591,0.914
0.185,0.595,0.914
0.186,0.597,0.914
0.187,0.598,0.914
0.188,0.601,0.914
0.189,0.603,0.914
0.190,0.603,0.914
0.191,0.604,0.913
0.192,0.605,0.913
0.193,0.605,0.910
0.194,0.607,0.910
0.195,0.610,0.910
0.196,0.615,0.910
0.197,0.617,0.910
0.198,0.619,0.910
0.199,0.620,0.910
0.200,0.622,0.910
0.201,0.623,0.909
0.202,0.627,0.909
0.203,0.629,0.909
0.204,0.632,0.909
0.205,0.634,0.908
0.206,0.635,0.907
0.207,0.636,0.907
0.208,0.636,0.906
0.210,0.637,0.906
0.211,0.638,0.906
0.212,0.641,0.906
0.213,0.643,0.906
0.214,0.645,0.905
0.216,0.647,0.904
0.217,0.647,0.904
0.218,0.648,0.901
0.219,0.648,0.900
0.220,0.651,0.900
0.221,0.650,0.899
0.222,0.654,0.899
0.223,0.655,0.899
0.224,0.656,0.899
0.225,0.658,0.899
0.226,0.661,0.897
0.227,0.663,0.896
0.228,0.665,0.896
0.229,0.666,0.896
0.230,0.666,0.896
0.231,0.668,0.896
