threshold,precision,recall
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.029,1.000
0.031,0.031,1.000
0.032,0.033,1.000
0.033,0.035,1.000
0.034,0.038,1.000
0.035,0.042,0.999
0.036,0.046,0.999
0.037,0.051,0.999
0.038,0.056,0.998
0.039,0.061,0.997
0.040,0.066,0.993
0.041,0.071,0.993
0.042,0.077,0.991
0.043,0.083,0.990
0.044,0.089,0.989
0.045,0.095,0.989
0.046,0.101,0.986
0.047,0.107,0.986
0.048,0.113,0.984
0.049,0.118,0.980
0.050,0.124,0.979
0.051,0.129,0.977
0.052,0.135,0.975
0.053,0.141,0.975
0.054,0.146,0.975
0.055,0.153,0.975
0.056,0.158,0.975
0.057,0.164,0.975
0.058,0.170,0.975
0.059,0.176,0.974
0.060,0.182,0.974
0.061,0.187,0.972
0.062,0.191,0.972
0.063,0.195,0.972
0.064,0.201,0.972
0.065,0.206,0.972
0.066,0.211,0.972
0.067,0.215,0.971
0.068,0.220,0.971
0.069,0.225,0.971
0.070,0.229,0.971
0.071,0.233,0.971
0.072,0.237,0.971
0.073,0.241,0.971
0.074,0.245,0.971
0.075,0.248,0.971
0.076,0.254,0.970
0.077,0.258,0.970
0.078,0.262,0.970
0.079,0.265,0.970
0.080,0.269,0.969
0.081,0.274,0.969
0.082,0.278,0.969
0.083,0.283,0.969
0.084,0.285,0.969
0.085,0.289,0.968
0.086,0.294,0.968
0.087,0.297,0.967
0.088,0.301,0.967
0.089,0.304,0.966
0.090,0.308,0.964
0.091,0.310,0.964
0.092,0.313,0.963
0.093,0.316,0.963
0.094,0.319,0.961
0.095,0.323,0.961
0.096,0.326,0.961
0.097,0.329,0.961
0.098,0.332,0.961
0.099,0.336,0.961
0.100,0.341,0.961
0.101,0.344,0.961
0.102,0.348,0.961
0.103,0.352,0.961
0.104,0.355,0.961
0.105,0.358,0.960
0.106,0.362,0.960
0.107,0.365,0.960
0.108,0.369,0.960
0.109,0.373,0.960
0.110,0.376,0.960
0.111,0.378,0.960
0.112,0.381,0.960
0.113,0.383,0.959
0.114,0.386,0.959
0.115,0.389,0.958
0.116,0.390,0.958
0.117,0.393,0.958
0.118,0.395,0.958
0.119,0.396,0.956
0.120,0.399,0.956
0.121,0.402,0.956
0.122,0.404,0.955
0.123,0.406,0.955
0.124,0.408,0.955
0.125,0.410,0.954
0.126,0.413,0.954
0.127,0.413,0.953
0.128,0.416,0.953
0.129,0.418,0.953
0.130,0.421,0.953
0.131,0.424,0.953
0.132,0.427,0.952
0.133,0.430,0.952
0.134,0.433,0.952
0.135,0.435,0.952
0.136,0.436,0.951
0.137,0.439,0.951
0.138,0.440,0.951
0.139,0.442,0.951
0.140,0.444,0.951
0.141,0.448,0.951
0.142,0.450,0.951
0.143,0.453,0.951
0.144,0.455,0.951
0.145,0.458,0.949
0.146,0.460,0.949
0.147,0.463,0.948
0.148,0.465,0.947
0.149,0.468,0.947
0.150,0.470,0.946
0.151,0.471,0.946
0.152,0.472,0.946
0.153,0.474,0.946
0.154,0.477,0.946
0.155,0.480,0.946
0.156,0.481,0.946
0.157,0.484,0.946
0.158,0.488,0.946
0.159,0.489,0.946
0.160,0.489,0.945
0.161,0.490,0.944
0.162,0.493,0.944
0.163,0.497,0.943
0.164,0.497,0.941
0.165,0.498,0.941
0.166,0.500,0.940
0.167,0.501,0.937
0.168,0.504,0.937
0.169,0.505,0.937
0.170,0.506,0.937
0.171,0.508,0.936
0.172,0.510,0.936
0.173,0.512,0.936
0.174,0.515,0.936
0.175,0.518,0.936
0.176,0.519,0.936
0.177,0.520,0.936
0.178,0.522,0.936
0.179,0.523,0.933
0.180,0.525,0.932
0.181,0.526,0.932
0.182,0.526,0.932
0.183,0.527,0.932
0.184,0.529,0.932
0.185,0.532,0.932
0.186,0.535,0.932
0.187,0.537,0.932
0.188,0.537,0.932
0.189,0.539,0.931
0.190,0.541,0.931
0.191,0.542,0.931
0.192,0.544,0.931
0.193,0.546,0.931
0.194,0.547,0.930
0.195,0.548,0.930
0.196,0.549,0.929
0.197,0.551,0.928
0.198,0.552,0.928
0.199,0.553,0.928
0.200,0.554,0.928
0.201,0.555,0.928
0.202,0.556,0.928
0.203,0.560,0.928
0.204,0.561,0.928
0.205,0.562,0.928
0.206,0.563,0.928
0.207,0.565,0.928
0.208,0.566,0.928
