threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.1928
0.0300,0.1679
0.0400,0.2974
0.0500,0.4394
0.0600,0.5118
0.0700,0.5527
0.0800,0.5856
0.0900,0.5977
0.1000,0.6128
0.1100,0.6273
0.1200,0.6461
0.1300,0.6593
0.1400,0.6796
0.1500,0.6879
0.1600,0.6948
0.1700,0.7061
0.1800,0.7129
0.1900,0.7258
0.2000,0.7311
0.2100,0.7369
0.2200,0.7389
0.2300,0.7410
0.2400,0.7455
0.2500,0.7450
0.2600,0.7477
0.2700,0.7475
0.2800,0.7530
0.2900,0.7556
0.3000,0.7570
0.3100,0.7567
0.3200,0.7586
0.3300,0.7597
0.3400,0.7750
0.3500,0.7721
0.3600,0.7751
0.3700,0.7746
0.3800,0.7838
0.3900,0.7838
0.4000,0.7866
0.4100,0.7890
0.4200,0.7916
0.4300,0.7926
0.4400,0.7954
0.4500,0.7973
0.4600,0.7983
0.4700,0.7993
0.4800,0.8002
0.4900,0.7981
0.5000,0.8019
0.5100,0.7969
0.5200,0.7937
0.5300,0.7928
0.5400,0.7957
0.5500,0.7951
0.5600,0.7940
0.5700,0.7926
0.5800,0.7939
0.5900,0.7972
0.6000,0.8004
0.6100,0.7991
0.6200,0.8018
0.6300,0.8019
0.6400,0.7984
0.6500,0.7968
0.6600,0.7947
0.6700,0.7946
0.6800,0.7929
0.6900,0.7882
0.7000,0.7855
0.7100,0.7857
0.7200,0.7837
0.7300,0.7817
0.7400,0.7718
0.7500,0.7664
0.7600,0.7602
0.7700,0.7473
0.7800,0.7388
0.7900,0.7370
0.8000,0.7369
0.8100,0.7352
0.8200,0.7335
0.8300,0.7233
0.8400,0.7335
0.8500,0.7199
0.8600,0.7043
0.8700,0.6953
0.8800,0.6881
0.8900,0.6669
0.9000,0.6382
0.9100,0.6050
0.9200,0.5637
0.9300,0.4710
0.9400,0.3717
0.9500,0.2701
0.9600,0.1642
0.9700,0.0578
0.9800,0.0085
0.9900,0.0000
1.0000,0.0000
