threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.013,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.997
0.021,1.000,0.995
0.022,1.000,0.992
0.023,1.000,0.987
0.024,1.000,0.979
0.025,1.000,0.968
0.026,1.000,0.952
0.027,0.999,0.928
0.028,0.999,0.895
0.029,0.999,0.852
0.030,0.997,0.799
0.031,0.995,0.738
0.032,0.993,0.673
0.033,0.992,0.604
0.034,0.991,0.538
0.035,0.991,0.477
0.036,0.991,0.424
0.037,0.990,0.378
0.038,0.990,0.337
0.039,0.990,0.304
0.040,0.989,0.275
0.041,0.989,0.250
0.042,0.987,0.227
0.043,0.986,0.209
0.044,0.985,0.194
0.045,0.984,0.179
0.046,0.983,0.167
0.047,0.979,0.156
0.048,0.978,0.147
0.049,0.978,0.138
0.050,0.978,0.131
0.051,0.978,0.124
0.052,0.977,0.118
0.053,0.977,0.112
0.054,0.977,0.107
0.055,0.977,0.102
0.056,0.977,0.098
0.057,0.975,0.095
0.058,0.975,0.091
0.059,0.975,0.088
0.060,0.975,0.085
0.061,0.974,0.082
0.062,0.974,0.079
0.063,0.972,0.077
0.064,0.972,0.074
0.065,0.971,0.072
0.066,0.970,0.070
0.067,0.970,0.069
0.068,0.969,0.067
0.069,0.968,0.065
0.070,0.968,0.064
0.071,0.966,0.063
0.072,0.964,0.062
0.073,0.964,0.060
0.074,0.963,0.059
0.075,0.963,0.058
0.077,0.961,0.055
0.078,0.960,0.054
0.079,0.960,0.053
0.080,0.960,0.052
0.081,0.960,0.051
0.082,0.960,0.050
0.083,0.960,0.049
0.084,0.959,0.049
0.085,0.959,0.048
0.086,0.958,0.047
0.087,0.958,0.046
0.088,0.956,0.046
0.089,0.955,0.045
0.090,0.955,0.045
0.091,0.955,0.044
0.092,0.955,0.043
0.093,0.955,0.042
0.094,0.954,0.042
0.095,0.954,0.041
0.096,0.953,0.040
0.097,0.953,0.040
0.098,0.953,0.039
0.099,0.953,0.039
0.100,0.953,0.039
0.101,0.953,0.038
0.102,0.952,0.038
0.103,0.952,0.037
0.104,0.952,0.037
