precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,0.999
0.028,0.999
0.029,0.999
0.031,0.997
0.033,0.995
0.036,0.993
0.040,0.992
0.045,0.991
0.050,0.991
0.056,0.991
0.062,0.990
0.069,0.990
0.076,0.990
0.084,0.989
0.091,0.989
0.099,0.987
0.107,0.986
0.114,0.985
0.122,0.984
0.130,0.983
0.137,0.979
0.144,0.978
0.152,0.978
0.160,0.978
0.167,0.978
0.174,0.977
0.181,0.977
0.188,0.977
0.195,0.977
0.202,0.977
0.207,0.975
0.213,0.975
0.219,0.975
0.226,0.975
0.232,0.974
0.238,0.974
0.243,0.972
0.249,0.972
0.254,0.971
0.259,0.970
0.264,0.970
0.269,0.969
0.273,0.968
0.277,0.968
0.281,0.966
0.284,0.964
0.289,0.964
0.294,0.963
0.298,0.963
0.303,0.962
0.307,0.961
0.311,0.960
0.315,0.960
0.319,0.960
0.324,0.960
0.327,0.960
0.331,0.960
0.334,0.959
0.338,0.959
0.341,0.958
0.344,0.958
0.348,0.956
0.350,0.955
0.353,0.955
0.357,0.955
0.361,0.955
0.364,0.955
0.367,0.954
0.370,0.954
0.374,0.953
0.377,0.953
0.381,0.953
0.382,0.953
0.386,0.953
0.390,0.953
0.392,0.952
0.395,0.952
0.397,0.952
0.399,0.951
0.403,0.951
0.407,0.951
0.410,0.951
0.413,0.951
0.415,0.949
0.417,0.948
0.421,0.948
0.423,0.948
0.426,0.947
0.427,0.947
0.429,0.947
0.432,0.947
0.434,0.946
0.436,0.946
0.438,0.946
0.441,0.946
0.443,0.946
0.443,0.946
0.447,0.946
0.449,0.946
0.452,0.945
0.455,0.944
0.457,0.944
0.460,0.944
0.462,0.944
0.463,0.944
0.464,0.943
0.465,0.943
0.468,0.940
0.471,0.940
0.472,0.940
0.474,0.939
0.478,0.939
0.479,0.938
0.481,0.938
0.484,0.938
0.485,0.937
0.486,0.937
0.488,0.937
0.489,0.937
0.491,0.937
0.493,0.937
0.496,0.937
0.499,0.937
0.501,0.937
0.503,0.936
0.504,0.936
0.506,0.936
0.506,0.935
0.509,0.935
0.511,0.935
0.515,0.935
0.517,0.933
0.518,0.933
0.521,0.932
0.522,0.931
0.525,0.931
0.526,0.931
0.527,0.931
0.529,0.931
0.530,0.931
0.533,0.930
0.536,0.930
0.538,0.929
0.540,0.929
0.542,0.929
0.543,0.928
0.545,0.928
0.547,0.928
0.549,0.928
0.550,0.927
0.550,0.927
0.553,0.927
0.555,0.927
0.557,0.927
0.557,0.927
0.558,0.927
0.561,0.927
0.562,0.927
0.563,0.927
0.565,0.925
0.566,0.925
0.567,0.925
0.568,0.925
0.570,0.924
0.572,0.924
0.574,0.924
0.577,0.924
0.577,0.924
0.579,0.924
0.580,0.923
0.581,0.923
0.584,0.923
0.585,0.923
0.587,0.923
0.589,0.922
0.590,0.922
0.592,0.922
0.594,0.922
0.595,0.922
0.597,0.921
