threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2213
0.0300,0.1813
0.0400,0.2775
0.0500,0.3452
0.0600,0.3954
0.0700,0.4324
0.0800,0.4521
0.0900,0.4673
0.1000,0.4811
0.1100,0.4932
0.1200,0.5075
0.1300,0.5147
0.1400,0.5189
0.1500,0.5250
0.1600,0.5308
0.1700,0.5355
0.1800,0.5411
0.1900,0.5513
0.2000,0.5529
0.2100,0.5538
0.2200,0.5567
0.2300,0.5647
0.2400,0.5739
0.2500,0.5861
0.2600,0.5993
0.2700,0.6134
0.2800,0.6213
0.2900,0.6311
0.3000,0.6305
0.3100,0.6346
0.3200,0.6392
0.3300,0.6488
0.3400,0.6521
0.3500,0.6584
0.3600,0.6614
0.3700,0.6723
0.3800,0.6756
0.3900,0.6926
0.4000,0.6994
0.4100,0.7108
0.4200,0.7135
0.4300,0.7184
0.4400,0.7244
0.4500,0.7271
0.4600,0.7360
0.4700,0.7398
0.4800,0.7424
0.4900,0.7529
0.5000,0.7489
0.5100,0.7560
0.5200,0.7595
0.5300,0.7635
0.5400,0.7574
0.5500,0.7628
0.5600,0.7503
0.5700,0.7615
0.5800,0.7714
0.5900,0.7796
0.6000,0.7808
0.6100,0.7747
0.6200,0.7772
0.6300,0.7799
0.6400,0.7833
0.6500,0.7914
0.6600,0.7870
0.6700,0.7776
0.6800,0.7909
0.6900,0.7867
0.7000,0.7945
0.7100,0.7851
0.7200,0.7861
0.7300,0.7998
0.7400,0.7884
0.7500,0.7851
0.7600,0.7775
0.7700,0.7704
0.7800,0.7666
0.7900,0.7519
0.8000,0.7403
0.8100,0.7362
0.8200,0.7212
0.8300,0.7117
0.8400,0.7079
0.8500,0.6999
0.8600,0.6970
0.8700,0.6708
0.8800,0.6589
0.8900,0.6379
0.9000,0.5924
0.9100,0.5481
0.9200,0.4913
0.9300,0.4198
0.9400,0.3202
0.9500,0.2292
0.9600,0.1501
0.9700,0.0948
0.9800,0.0306
0.9900,0.0000
1.0000,0.0000
