threshold,precision,recall
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.025,1.000
0.028,0.026,1.000
0.029,0.026,1.000
0.030,0.027,1.000
0.031,0.028,0.998
0.032,0.029,0.998
0.033,0.030,0.998
0.034,0.032,0.997
0.035,0.034,0.995
0.036,0.036,0.993
0.037,0.039,0.993
0.038,0.043,0.993
0.039,0.046,0.993
0.040,0.051,0.992
0.041,0.055,0.990
0.042,0.060,0.987
0.043,0.065,0.982
0.044,0.071,0.980
0.045,0.077,0.980
0.046,0.083,0.978
0.047,0.089,0.976
0.048,0.096,0.976
0.049,0.103,0.976
0.050,0.110,0.976
0.051,0.116,0.972
0.052,0.122,0.971
0.053,0.128,0.970
0.054,0.135,0.968
0.055,0.141,0.968
0.056,0.147,0.968
0.057,0.153,0.968
0.058,0.159,0.964
0.059,0.165,0.964
0.060,0.170,0.963
0.061,0.177,0.963
0.062,0.183,0.963
0.063,0.189,0.962
0.064,0.194,0.962
0.065,0.200,0.961
0.066,0.206,0.960
0.067,0.212,0.960
0.068,0.217,0.960
0.069,0.222,0.956
0.070,0.227,0.955
0.071,0.231,0.954
0.072,0.236,0.954
0.073,0.240,0.953
0.074,0.245,0.953
0.075,0.250,0.953
0.076,0.253,0.953
0.077,0.257,0.953
0.078,0.262,0.953
0.079,0.265,0.952
0.080,0.269,0.952
0.081,0.274,0.952
0.082,0.278,0.952
0.083,0.282,0.952
0.084,0.286,0.952
0.085,0.289,0.952
0.086,0.293,0.952
0.087,0.296,0.952
0.088,0.300,0.952
0.089,0.303,0.952
0.090,0.307,0.951
0.091,0.309,0.951
0.092,0.313,0.951
0.093,0.317,0.951
0.094,0.320,0.951
0.095,0.323,0.951
0.096,0.328,0.951
0.097,0.331,0.949
0.098,0.334,0.948
0.099,0.338,0.947
0.100,0.340,0.947
0.101,0.342,0.945
0.102,0.346,0.945
0.103,0.350,0.945
0.104,0.353,0.945
0.105,0.357,0.944
0.106,0.360,0.944
0.107,0.362,0.944
0.108,0.365,0.944
0.109,0.366,0.943
0.110,0.370,0.943
0.111,0.372,0.941
0.112,0.375,0.940
0.113,0.378,0.940
0.114,0.381,0.940
0.115,0.383,0.939
0.116,0.387,0.939
0.117,0.389,0.939
0.118,0.391,0.939
0.119,0.394,0.937
0.120,0.396,0.936
0.121,0.399,0.936
0.122,0.402,0.936
0.123,0.405,0.936
0.124,0.407,0.936
0.125,0.410,0.936
0.126,0.413,0.935
0.127,0.415,0.933
0.128,0.418,0.933
0.129,0.421,0.933
0.130,0.424,0.933
0.131,0.427,0.933
0.132,0.429,0.931
0.133,0.430,0.931
0.134,0.432,0.931
0.135,0.435,0.931
0.136,0.438,0.931
0.137,0.440,0.931
0.138,0.442,0.931
0.139,0.445,0.929
0.140,0.447,0.929
0.141,0.450,0.929
0.142,0.452,0.929
0.143,0.454,0.928
0.144,0.454,0.928
0.145,0.457,0.927
0.146,0.462,0.927
0.147,0.464,0.925
0.148,0.466,0.925
0.149,0.469,0.924
0.150,0.472,0.924
0.151,0.474,0.924
0.152,0.476,0.924
0.153,0.479,0.924
0.154,0.482,0.924
0.155,0.483,0.924
0.156,0.485,0.923
0.157,0.488,0.923
