threshold,true positive rate,false positive rate
0.015,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.993
0.025,1.000,0.988
0.026,1.000,0.981
0.027,1.000,0.971
0.028,1.000,0.956
0.029,1.000,0.937
0.030,1.000,0.914
0.031,0.998,0.885
0.032,0.998,0.850
0.033,0.998,0.812
0.034,0.997,0.768
0.035,0.995,0.720
0.036,0.993,0.671
0.037,0.993,0.618
0.038,0.993,0.567
0.039,0.993,0.521
0.040,0.992,0.473
0.041,0.990,0.430
0.042,0.987,0.391
0.043,0.982,0.358
0.044,0.980,0.326
0.045,0.980,0.298
0.046,0.978,0.275
0.047,0.976,0.252
0.048,0.976,0.233
0.049,0.976,0.215
0.050,0.976,0.200
0.051,0.972,0.188
0.052,0.971,0.177
0.053,0.970,0.168
0.054,0.968,0.158
0.055,0.968,0.150
0.056,0.968,0.143
0.057,0.968,0.136
0.058,0.964,0.129
0.059,0.964,0.124
0.060,0.963,0.119
0.061,0.963,0.113
0.062,0.963,0.109
0.063,0.962,0.105
0.064,0.962,0.101
0.065,0.961,0.097
0.066,0.960,0.094
0.067,0.960,0.091
0.068,0.960,0.088
0.069,0.956,0.085
0.070,0.955,0.083
0.071,0.954,0.081
0.072,0.954,0.078
0.073,0.953,0.077
0.074,0.953,0.075
0.075,0.953,0.073
0.076,0.953,0.071
0.077,0.953,0.070
0.078,0.953,0.068
0.079,0.952,0.067
0.080,0.952,0.066
0.081,0.952,0.064
0.082,0.952,0.063
0.083,0.952,0.061
0.084,0.952,0.060
0.085,0.952,0.059
0.086,0.952,0.058
0.087,0.952,0.057
0.088,0.952,0.056
0.089,0.952,0.056
0.090,0.951,0.055
0.091,0.951,0.054
0.092,0.951,0.053
0.093,0.951,0.052
0.094,0.951,0.051
0.095,0.951,0.050
0.096,0.951,0.050
0.097,0.949,0.049
0.098,0.948,0.048
0.099,0.947,0.047
0.100,0.947,0.047
0.101,0.945,0.046
0.102,0.945,0.045
0.103,0.945,0.045
0.104,0.945,0.044
0.105,0.944,0.043
0.106,0.944,0.043
0.107,0.944,0.042
0.108,0.944,0.042
0.109,0.943,0.041
0.110,0.943,0.041
