threshold,true positive rate,false positive rate
0.016,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.997
0.024,1.000,0.994
0.025,1.000,0.987
0.026,1.000,0.978
0.027,1.000,0.960
0.028,1.000,0.937
0.029,1.000,0.906
0.030,1.000,0.863
0.031,0.999,0.811
0.032,0.999,0.753
0.033,0.999,0.691
0.034,0.999,0.627
0.035,0.997,0.565
0.036,0.995,0.511
0.037,0.994,0.459
0.038,0.992,0.415
0.039,0.990,0.377
0.040,0.990,0.342
0.041,0.990,0.314
0.042,0.990,0.289
0.043,0.986,0.268
0.044,0.982,0.248
0.045,0.982,0.230
0.046,0.980,0.216
0.047,0.979,0.204
0.048,0.979,0.193
0.049,0.979,0.183
0.050,0.978,0.174
0.051,0.978,0.166
0.052,0.978,0.158
0.053,0.978,0.152
0.054,0.977,0.145
0.055,0.977,0.139
0.056,0.976,0.134
0.057,0.975,0.129
0.058,0.975,0.123
0.061,0.975,0.111
0.062,0.975,0.107
0.063,0.975,0.104
0.064,0.975,0.100
0.065,0.974,0.097
0.066,0.974,0.095
0.067,0.974,0.092
0.068,0.974,0.089
0.069,0.974,0.087
0.070,0.972,0.085
0.071,0.972,0.083
0.072,0.972,0.081
0.073,0.972,0.079
0.074,0.972,0.077
0.075,0.970,0.076
0.076,0.970,0.074
0.077,0.970,0.072
0.078,0.969,0.071
0.079,0.968,0.070
0.080,0.968,0.068
0.081,0.967,0.067
0.082,0.967,0.066
0.083,0.964,0.065
0.084,0.964,0.064
0.085,0.963,0.062
0.086,0.963,0.061
0.087,0.962,0.060
0.088,0.962,0.059
0.089,0.962,0.058
0.090,0.960,0.057
0.091,0.959,0.057
0.092,0.959,0.055
0.093,0.958,0.054
0.094,0.958,0.053
0.095,0.958,0.052
0.096,0.958,0.051
0.097,0.958,0.050
0.098,0.958,0.049
0.099,0.958,0.048
0.100,0.956,0.048
0.101,0.956,0.047
0.102,0.956,0.046
0.103,0.956,0.046
0.104,0.955,0.045
0.105,0.955,0.045
0.106,0.954,0.044
0.107,0.954,0.044
0.108,0.954,0.043
0.109,0.954,0.042
0.110,0.954,0.042
0.111,0.953,0.041
0.112,0.953,0.041
0.113,0.953,0.040
0.114,0.953,0.040
0.115,0.953,0.039
0.116,0.952,0.039
0.117,0.952,0.038
0.118,0.951,0.037
0.119,0.951,0.037
0.120,0.951,0.037
0.121,0.951,0.036
0.122,0.951,0.036
0.123,0.951,0.036
0.124,0.951,0.036
0.125,0.951,0.035
0.126,0.949,0.035
0.127,0.949,0.034
0.128,0.949,0.034
0.129,0.949,0.034
0.130,0.949,0.033
0.131,0.948,0.033
0.132,0.948,0.032
0.133,0.948,0.032
0.134,0.948,0.031
0.135,0.948,0.031
0.136,0.947,0.031
0.137,0.946,0.031
0.138,0.946,0.030
0.139,0.946,0.030
0.140,0.946,0.030
0.142,0.946,0.029
0.143,0.946,0.029
0.144,0.946,0.029
0.145,0.946,0.029
0.146,0.946,0.028
0.147,0.945,0.028
0.148,0.945,0.028
0.149,0.945,0.028
0.150,0.945,0.027
0.151,0.943,0.027
0.152,0.941,0.026
0.153,0.941,0.026
0.154,0.941,0.026
0.156,0.939,0.026
0.157,0.939,0.025
0.158,0.938,0.025
0.159,0.937,0.025
0.160,0.937,0.025
0.161,0.937,0.025
0.162,0.937,0.024
0.163,0.937,0.024
0.164,0.937,0.024
0.165,0.937,0.024
0.166,0.937,0.024
0.168,0.937,0.023
0.170,0.937,0.022
0.171,0.937,0.022
0.172,0.937,0.022
0.173,0.936,0.022
0.174,0.935,0.022
0.175,0.935,0.022
0.176,0.935,0.022
0.177,0.935,0.021
0.178,0.935,0.021
0.179,0.935,0.021
0.180,0.933,0.021
0.181,0.933,0.021
0.182,0.931,0.021
0.183,0.931,0.021
0.184,0.931,0.021
0.186,0.931,0.020
0.189,0.931,0.020
0.190,0.931,0.020
0.191,0.931,0.020
0.192,0.930,0.020
0.193,0.930,0.019
0.194,0.928,0.019
0.195,0.928,0.019
0.196,0.928,0.019
0.197,0.927,0.019
0.199,0.927,0.018
0.200,0.927,0.018
0.201,0.924,0.018
0.203,0.924,0.018
0.204,0.924,0.018
0.205,0.924,0.018
0.206,0.923,0.018
0.207,0.923,0.018
0.208,0.923,0.017
0.209,0.922,0.017
0.210,0.922,0.017
0.211,0.922,0.017
0.212,0.922,0.017
0.213,0.922,0.017
0.214,0.921,0.016
0.215,0.920,0.016
0.216,0.918,0.016
0.219,0.918,0.016
0.220,0.917,0.016
0.221,0.916,0.016
0.222,0.916,0.016
0.223,0.914,0.016
0.224,0.914,0.016
0.225,0.914,0.016
0.226,0.914,0.016
0.227,0.914,0.016
0.228,0.914,0.015
0.229,0.912,0.015
0.230,0.910,0.015
0.231,0.910,0.015
0.232,0.910,0.015
0.233,0.910,0.015
0.234,0.910,0.015
0.235,0.910,0.015
0.236,0.910,0.015
0.237,0.909,0.015
0.239,0.909,0.015
0.240,0.908,0.015
0.241,0.908,0.014
0.242,0.908,0.014
0.243,0.908,0.014
0.244,0.908,0.014
0.245,0.908,0.014
0.246,0.907,0.014
0.247,0.907,0.014
0.249,0.907,0.014
0.250,0.907,0.014
0.252,0.907,0.014
0.253,0.907,0.013
0.254,0.906,0.013
0.255,0.906,0.013
0.256,0.906,0.013
0.257,0.906,0.013
0.258,0.906,0.013
0.259,0.906,0.013
0.260,0.906,0.013
0.262,0.906,0.013
0.263,0.905,0.013
0.264,0.904,0.013
0.265,0.904,0.013
0.266,0.904,0.012
0.268,0.904,0.012
0.269,0.904,0.012
0.270,0.902,0.012
0.273,0.902,0.012
0.274,0.902,0.012
0.277,0.902,0.012
0.278,0.901,0.012
0.280,0.901,0.012
0.281,0.900,0.011
0.282,0.898,0.011
0.286,0.898,0.011
0.288,0.897,0.011
0.290,0.894,0.011
0.291,0.893,0.011
0.292,0.893,0.011
0.293,0.893,0.011
0.294,0.892,0.011
0.295,0.892,0.011
0.296,0.892,0.011
0.298,0.892,0.011
0.300,0.891,0.011
0.301,0.890,0.011
0.302,0.890,0.011
0.303,0.889,0.011
0.304,0.889,0.010
0.305,0.889,0.010
0.306,0.887,0.010
0.308,0.887,0.010
0.309,0.887,0.010
0.312,0.887,0.010
0.313,0.886,0.010
0.314,0.886,0.010
0.315,0.885,0.010
0.316,0.885,0.010
0.317,0.885,0.010
0.318,0.885,0.010
0.319,0.884,0.010
0.320,0.884,0.009
0.321,0.884,0.009
0.323,0.884,0.009
0.324,0.884,0.009
0.325,0.883,0.009
0.329,0.883,0.009
0.330,0.883,0.009
0.331,0.882,0.009
0.332,0.882,0.009
0.333,0.882,0.009
0.334,0.881,0.009
0.335,0.879,0.009
0.336,0.879,0.009
0.337,0.879,0.009
0.342,0.879,0.009
0.344,0.879,0.009
0.346,0.879,0.009
0.348,0.879,0.009
0.353,0.879,0.008
0.355,0.877,0.008
0.357,0.876,0.008
0.358,0.876,0.008
0.359,0.876,0.008
0.362,0.876,0.008
0.363,0.876,0.008
0.364,0.876,0.008
0.365,0.876,0.008
0.366,0.875,0.008
0.368,0.874,0.008
0.369,0.873,0.008
0.372,0.873,0.007
0.373,0.871,0.007
0.374,0.871,0.007
0.375,0.871,0.007
0.376,0.870,0.007
0.377,0.869,0.007
0.382,0.867,0.007
0.383,0.867,0.007
0.384,0.866,0.007
0.385,0.866,0.007
0.387,0.865,0.007
0.388,0.863,0.007
0.390,0.863,0.007
0.391,0.862,0.007
0.392,0.862,0.007
0.393,0.862,0.007
0.394,0.862,0.007
0.395,0.862,0.007
0.397,0.861,0.007
0.398,0.861,0.007
0.399,0.860,0.007
0.400,0.860,0.006
0.401,0.860,0.006
0.406,0.860,0.006
0.407,0.859,0.006
0.408,0.859,0.006
0.409,0.858,0.006
0.410,0.856,0.006
0.415,0.856,0.006
0.418,0.855,0.006
0.419,0.855,0.006
0.420,0.855,0.006
0.425,0.855,0.006
0.426,0.854,0.006
0.428,0.852,0.006
0.429,0.850,0.006
0.430,0.850,0.006
0.431,0.850,0.006
0.432,0.850,0.006
0.433,0.850,0.005
0.435,0.848,0.005
0.437,0.847,0.005
0.439,0.847,0.005
0.440,0.846,0.005
0.441,0.846,0.005
0.445,0.846,0.005
0.447,0.846,0.005
0.448,0.846,0.005
0.453,0.844,0.005
0.455,0.844,0.005
0.457,0.843,0.005
0.459,0.843,0.005
0.460,0.840,0.005
0.464,0.839,0.005
0.465,0.839,0.005
0.467,0.839,0.005
0.468,0.838,0.005
0.469,0.838,0.005
0.470,0.838,0.005
0.474,0.838,0.005
0.476,0.837,0.005
0.482,0.837,0.004
0.485,0.836,0.004
0.486,0.836,0.004
0.489,0.834,0.004
0.491,0.834,0.004
0.492,0.834,0.004
0.493,0.832,0.004
0.496,0.832,0.004
0.497,0.831,0.004
0.498,0.829,0.004
0.500,0.829,0.004
0.501,0.829,0.004
0.503,0.829,0.004
0.505,0.828,0.004
0.506,0.828,0.004
0.508,0.827,0.004
0.509,0.825,0.004
0.512,0.824,0.004
0.514,0.822,0.004
