threshold,precision,recall
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.030,1.000
0.032,0.032,1.000
0.033,0.035,1.000
0.034,0.039,1.000
0.035,0.043,0.999
0.036,0.047,0.999
0.037,0.052,0.999
0.038,0.057,0.997
0.039,0.063,0.997
0.040,0.069,0.995
0.041,0.075,0.995
0.042,0.081,0.994
0.043,0.087,0.994
0.044,0.093,0.994
0.045,0.099,0.994
0.046,0.105,0.993
0.047,0.111,0.991
0.048,0.117,0.991
0.049,0.123,0.991
0.050,0.129,0.990
0.051,0.135,0.990
0.052,0.141,0.987
0.053,0.146,0.985
0.054,0.152,0.984
0.055,0.157,0.983
0.056,0.163,0.982
0.057,0.169,0.978
0.058,0.175,0.978
0.059,0.181,0.978
0.060,0.186,0.977
0.061,0.191,0.977
0.062,0.197,0.977
0.063,0.201,0.974
0.064,0.205,0.972
0.065,0.210,0.971
0.066,0.214,0.971
0.067,0.219,0.970
0.068,0.224,0.969
0.069,0.229,0.967
0.070,0.234,0.967
0.071,0.239,0.967
0.072,0.243,0.966
0.073,0.246,0.966
0.074,0.249,0.964
0.075,0.254,0.964
0.076,0.258,0.963
0.077,0.262,0.963
0.078,0.266,0.963
0.079,0.270,0.963
0.080,0.273,0.963
0.081,0.278,0.963
0.082,0.281,0.963
0.083,0.286,0.962
0.084,0.290,0.962
0.085,0.294,0.961
0.086,0.297,0.960
0.087,0.300,0.959
0.088,0.304,0.959
0.089,0.309,0.959
0.090,0.312,0.959
0.091,0.317,0.958
0.092,0.320,0.958
0.093,0.323,0.958
0.094,0.326,0.958
0.095,0.330,0.958
0.096,0.334,0.958
0.097,0.338,0.958
0.098,0.342,0.958
0.099,0.345,0.958
0.100,0.348,0.958
0.101,0.350,0.958
0.102,0.354,0.958
0.103,0.357,0.958
0.104,0.361,0.958
0.105,0.365,0.956
0.106,0.368,0.956
0.107,0.372,0.956
0.108,0.375,0.956
0.109,0.378,0.954
0.110,0.381,0.954
0.111,0.384,0.954
0.112,0.388,0.954
0.113,0.392,0.953
0.114,0.395,0.953
0.115,0.398,0.953
0.116,0.400,0.952
0.117,0.403,0.951
0.118,0.406,0.948
0.119,0.410,0.948
0.120,0.412,0.947
0.121,0.415,0.947
0.122,0.417,0.945
0.123,0.419,0.945
0.124,0.420,0.945
0.125,0.421,0.945
0.126,0.424,0.944
0.127,0.426,0.944
0.128,0.428,0.941
0.129,0.431,0.941
0.130,0.434,0.941
0.131,0.436,0.941
0.132,0.439,0.941
0.133,0.440,0.938
0.134,0.443,0.938
0.135,0.446,0.938
0.136,0.447,0.938
0.137,0.449,0.938
0.138,0.453,0.938
0.139,0.454,0.938
0.140,0.457,0.938
0.141,0.458,0.938
0.142,0.460,0.938
0.143,0.463,0.937
0.144,0.465,0.937
0.145,0.467,0.937
0.146,0.469,0.936
0.147,0.469,0.935
0.148,0.471,0.935
0.149,0.474,0.933
0.150,0.475,0.933
0.151,0.477,0.933
0.152,0.479,0.933
0.153,0.481,0.933
0.154,0.483,0.932
0.155,0.484,0.931
0.156,0.487,0.931
0.157,0.489,0.930
0.158,0.492,0.930
0.159,0.494,0.930
0.160,0.498,0.930
0.161,0.501,0.930
0.162,0.502,0.930
0.163,0.504,0.930
0.164,0.506,0.930
0.165,0.508,0.930
0.166,0.510,0.930
0.167,0.512,0.929
0.168,0.515,0.929
0.169,0.517,0.929
0.170,0.519,0.929
0.171,0.521,0.929
0.172,0.522,0.929
0.173,0.523,0.929
0.174,0.524,0.929
0.175,0.525,0.928
0.176,0.527,0.928
0.177,0.528,0.928
