precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.035,1.000
0.039,1.000
0.043,0.999
0.047,0.999
0.052,0.999
0.057,0.997
0.063,0.997
0.069,0.995
0.075,0.995
0.081,0.994
0.087,0.994
0.093,0.994
0.099,0.994
0.105,0.993
0.111,0.991
0.117,0.991
0.123,0.991
0.129,0.990
0.135,0.990
0.141,0.987
0.146,0.985
0.152,0.984
0.157,0.983
0.163,0.982
0.169,0.978
0.175,0.978
0.181,0.978
0.186,0.977
0.191,0.977
0.197,0.977
0.201,0.974
0.205,0.972
0.210,0.971
0.214,0.971
0.219,0.970
0.224,0.969
0.229,0.967
0.234,0.967
0.239,0.967
0.243,0.966
0.246,0.966
0.249,0.964
0.254,0.964
0.258,0.963
0.262,0.963
0.266,0.963
0.270,0.963
0.273,0.963
0.278,0.963
0.281,0.963
0.286,0.962
0.290,0.962
0.294,0.961
0.297,0.960
0.300,0.959
0.304,0.959
0.309,0.959
0.312,0.959
0.317,0.958
0.320,0.958
0.323,0.958
0.326,0.958
0.330,0.958
0.334,0.958
0.338,0.958
0.342,0.958
0.345,0.958
0.348,0.958
0.350,0.958
0.354,0.958
0.357,0.958
0.361,0.958
0.365,0.956
0.368,0.956
0.372,0.956
0.375,0.956
0.378,0.954
0.381,0.954
0.384,0.954
0.388,0.954
0.392,0.953
0.395,0.953
0.398,0.953
0.400,0.952
0.403,0.951
0.406,0.948
0.410,0.948
0.412,0.947
0.415,0.947
0.417,0.945
0.419,0.945
0.420,0.945
0.421,0.945
0.424,0.944
0.426,0.944
0.428,0.941
0.431,0.941
0.434,0.941
0.436,0.941
0.439,0.941
0.440,0.938
0.443,0.938
0.446,0.938
0.447,0.938
0.449,0.938
0.453,0.938
0.454,0.938
0.457,0.938
0.458,0.938
0.460,0.938
0.463,0.937
0.465,0.937
0.467,0.937
0.469,0.936
0.469,0.935
0.471,0.935
0.474,0.933
0.475,0.933
0.477,0.933
0.479,0.933
0.481,0.933
0.483,0.932
0.484,0.931
0.487,0.931
0.489,0.930
0.492,0.930
0.494,0.930
0.498,0.930
0.501,0.930
0.502,0.930
0.504,0.930
0.506,0.930
0.508,0.930
0.510,0.930
0.512,0.929
0.515,0.929
0.517,0.929
0.519,0.929
0.521,0.929
0.522,0.929
0.523,0.929
0.524,0.929
0.525,0.928
0.527,0.928
0.528,0.928
0.529,0.928
0.531,0.928
0.532,0.928
0.533,0.928
0.533,0.928
0.534,0.928
0.535,0.927
0.535,0.925
0.536,0.924
0.538,0.924
0.539,0.924
0.541,0.923
0.544,0.922
0.546,0.922
0.549,0.922
0.550,0.922
0.552,0.922
0.554,0.921
0.555,0.921
0.557,0.921
0.559,0.921
0.561,0.920
0.561,0.920
0.563,0.920
0.564,0.918
0.567,0.918
0.569,0.918
0.571,0.918
0.573,0.918
0.576,0.918
0.576,0.918
0.577,0.918
0.578,0.918
0.580,0.918
